Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
133,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_133.txt,0.0,0.0,0.0,-191.0,0.0,-3.0,0.0,-255.0,54.0,54.0,124.0,124.0,0.0,-5.0,0.0,-287.0,0.0,-15.0,0.0,-271.0,0.0,-11.0,0.0,-296.0,54.0,54.0,124.0,-1176.0,False,279936.0,0.0,397912656960.0,581.0,73.0,397912656960.0,552.0,52.0
134,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_134.txt,8.0,8.0,13.0,-93.0,37.0,37.0,37.0,-150.0,0.0,-3.0,0.0,-127.0,0.0,-11.0,0.0,-185.0,55.0,55.0,55.0,-28.0,27.0,27.0,36.0,18.0,55.0,55.0,141.0,-565.0,False,279936.0,0.0,474422804856.0,582.0,73.0,157745605248.0,463.0,36.0
135,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_135.txt,11.0,11.0,11.0,-248.0,9.0,9.0,9.0,-222.0,9.0,9.0,9.0,-181.0,30.0,30.0,65.0,8.0,15.0,15.0,15.0,-185.0,0.0,-39.0,0.0,-334.0,30.0,30.0,109.0,-1162.0,False,279936.0,0.0,326681918640.0,589.0,66.0,263315412360.0,532.0,31.0
136,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_136.txt,71.0,71.0,202.0,195.0,82.0,82.0,154.0,-41.0,71.0,71.0,90.0,-114.0,83.0,83.0,161.0,-175.0,17.0,17.0,17.0,-259.0,20.0,20.0,24.0,-127.0,83.0,83.0,648.0,-521.0,False,279936.0,0.0,430023686400.0,639.0,77.0,2726856576.0,434.0,3.0
137,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_137.txt,0.0,-21.0,0.0,-360.0,95.0,95.0,259.0,245.0,38.0,38.0,65.0,-225.0,0.0,-5.0,0.0,-203.0,4.0,4.0,4.0,-238.0,0.0,-15.0,0.0,-238.0,95.0,95.0,328.0,-1019.0,False,279936.0,0.0,466315799040.0,565.0,74.0,156056995710.0,503.0,46.0
138,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_138.txt,0.0,-23.0,0.0,-197.0,0.0,-34.0,0.0,-248.0,1.0,1.0,1.0,-225.0,0.0,-8.0,0.0,-135.0,0.0,-26.0,0.0,-260.0,0.0,-2.0,0.0,-81.0,1.0,1.0,1.0,-1146.0,False,279936.0,0.0,491990643144.0,572.0,69.0,259554118824.0,484.0,67.0
139,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_139.txt,9.0,9.0,9.0,-158.0,23.0,23.0,23.0,-247.0,17.0,17.0,17.0,-196.0,0.0,-28.0,0.0,-358.0,0.0,-14.0,0.0,-259.0,0.0,-28.0,0.0,-369.0,23.0,23.0,49.0,-1587.0,False,279936.0,0.0,734958766080.0,609.0,79.0,734958766080.0,604.0,66.0
140,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_140.txt,19.0,19.0,19.0,-231.0,47.0,47.0,47.0,-108.0,9.0,9.0,9.0,-137.0,46.0,46.0,46.0,-162.0,105.0,105.0,198.0,103.0,11.0,11.0,11.0,-191.0,105.0,105.0,330.0,-726.0,False,279936.0,0.0,417148123392.0,595.0,68.0,36141697152.0,431.0,18.0
141,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_141.txt,0.0,-2.0,0.0,-242.0,35.0,35.0,41.0,-32.0,0.0,-3.0,0.0,-150.0,14.0,14.0,14.0,-180.0,6.0,6.0,6.0,-178.0,0.0,0.0,0.0,-55.0,35.0,35.0,61.0,-837.0,False,279936.0,0.0,370811640960.0,551.0,61.0,215943045120.0,484.0,44.0
142,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_142.txt,0.0,0.0,0.0,-607.0,0.0,0.0,0.0,-607.0,0.0,0.0,0.0,-607.0,122.0,122.0,252.0,-31.0,102.0,102.0,271.0,107.0,143.0,143.0,353.0,314.0,143.0,143.0,876.0,-1431.0,False,279936.0,0.0,580010820480.0,607.0,79.0,0.0,607.0,0.0
143,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_143.txt,0.0,-44.0,0.0,-352.0,0.0,-17.0,0.0,-298.0,17.0,17.0,17.0,-210.0,19.0,19.0,32.0,-30.0,0.0,-40.0,0.0,-356.0,0.0,-1.0,0.0,-182.0,19.0,19.0,49.0,-1428.0,False,279936.0,0.0,979611457440.0,621.0,83.0,979611457440.0,619.0,77.0
144,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_144.txt,0.0,-9.0,0.0,-298.0,3.0,3.0,3.0,-297.0,66.0,66.0,101.0,96.0,0.0,-9.0,0.0,-281.0,0.0,-23.0,0.0,-343.0,0.0,-8.0,0.0,-193.0,66.0,66.0,104.0,-1316.0,False,279936.0,0.0,787717703500.0,624.0,78.0,571529984025.0,586.0,57.0
145,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_145.txt,0.0,-55.0,0.0,-430.0,37.0,37.0,37.0,-260.0,11.0,11.0,11.0,-189.0,0.0,-45.0,0.0,-341.0,51.0,51.0,105.0,60.0,51.0,51.0,51.0,-241.0,51.0,51.0,204.0,-1401.0,False,279936.0,0.0,928440884448.0,621.0,88.0,688409872920.0,618.0,45.0
146,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_146.txt,42.0,42.0,50.0,-197.0,8.0,8.0,8.0,-368.0,81.0,81.0,110.0,-126.0,130.0,130.0,149.0,-40.0,96.0,96.0,96.0,-5.0,0.0,-46.0,0.0,-571.0,130.0,130.0,413.0,-1307.0,False,279936.0,0.0,477275822100.0,607.0,75.0,0.0,571.0,0.0
147,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_147.txt,88.0,88.0,220.0,158.0,140.0,140.0,252.0,220.0,104.0,104.0,279.0,174.0,0.0,0.0,0.0,-387.0,0.0,0.0,0.0,-387.0,0.0,0.0,0.0,-387.0,140.0,140.0,751.0,-609.0,False,279936.0,0.0,130624319520.0,561.0,49.0,0.0,387.0,0.0
148,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_148.txt,0.0,-2.0,0.0,-182.0,8.0,8.0,8.0,-193.0,0.0,-33.0,0.0,-310.0,0.0,-2.0,0.0,-242.0,0.0,-25.0,0.0,-172.0,17.0,17.0,24.0,-5.0,17.0,17.0,32.0,-1104.0,False,279936.0,0.0,277495320960.0,580.0,52.0,218557212192.0,481.0,44.0
149,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_149.txt,0.0,-31.0,0.0,-305.0,0.0,-23.0,0.0,-325.0,3.0,3.0,3.0,-245.0,0.0,-17.0,0.0,-233.0,0.0,-19.0,0.0,-302.0,47.0,47.0,55.0,-15.0,47.0,47.0,58.0,-1425.0,False,279936.0,0.0,301182336000.0,530.0,60.0,301182336000.0,530.0,52.0
150,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_150.txt,122.0,122.0,240.0,115.0,106.0,106.0,230.0,56.0,93.0,93.0,178.0,73.0,78.0,78.0,145.0,-98.0,0.0,0.0,0.0,-507.0,0.0,0.0,0.0,-507.0,122.0,122.0,793.0,-868.0,False,279936.0,0.0,427900112640.0,551.0,72.0,0.0,507.0,0.0
151,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_151.txt,0.0,-4.0,0.0,-183.0,22.0,22.0,22.0,-176.0,7.0,7.0,7.0,-207.0,9.0,9.0,9.0,-216.0,0.0,-14.0,0.0,-248.0,0.0,-7.0,0.0,-181.0,22.0,22.0,38.0,-1211.0,False,279936.0,0.0,724455209016.0,621.0,80.0,316426461120.0,501.0,66.0
152,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_152.txt,33.0,33.0,66.0,15.0,8.0,8.0,9.0,-180.0,3.0,3.0,3.0,-239.0,0.0,-2.0,0.0,-280.0,0.0,-12.0,0.0,-240.0,0.0,-18.0,0.0,-282.0,33.0,33.0,78.0,-1206.0,False,279936.0,0.0,751020447375.0,611.0,81.0,751020447375.0,600.0,75.0
153,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_153.txt,82.0,82.0,82.0,-145.0,87.0,87.0,87.0,-171.0,40.0,40.0,40.0,-162.0,52.0,52.0,52.0,-355.0,92.0,92.0,125.0,58.0,0.0,-87.0,0.0,-574.0,92.0,92.0,386.0,-1349.0,False,279936.0,0.0,506949696000.0,582.0,63.0,0.0,574.0,0.0
154,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_154.txt,0.0,0.0,0.0,-366.0,78.0,78.0,114.0,-19.0,0.0,-88.0,0.0,-604.0,61.0,61.0,61.0,-319.0,28.0,28.0,28.0,-297.0,79.0,79.0,97.0,63.0,79.0,79.0,300.0,-1542.0,False,279936.0,0.0,484281262080.0,625.0,77.0,0.0,604.0,0.0
155,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_155.txt,75.0,75.0,159.0,107.0,159.0,159.0,349.0,144.0,78.0,78.0,97.0,-203.0,0.0,0.0,0.0,-504.0,0.0,0.0,0.0,-504.0,62.0,62.0,118.0,-31.0,159.0,159.0,723.0,-991.0,False,279936.0,0.0,638125076160.0,618.0,78.0,0.0,504.0,0.0
156,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_156.txt,68.0,68.0,97.0,57.0,0.0,-1.0,0.0,-182.0,62.0,62.0,62.0,-180.0,67.0,67.0,67.0,-133.0,0.0,0.0,0.0,-129.0,59.0,59.0,59.0,-130.0,68.0,68.0,285.0,-697.0,False,279936.0,0.0,569858083200.0,643.0,75.0,144825811200.0,481.0,23.0
157,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_157.txt,1.0,1.0,1.0,-150.0,0.0,-13.0,0.0,-244.0,13.0,13.0,13.0,-167.0,0.0,-4.0,0.0,-219.0,13.0,13.0,13.0,-105.0,26.0,26.0,48.0,-17.0,26.0,26.0,75.0,-902.0,False,279936.0,0.0,840481277184.0,615.0,84.0,468582821280.0,530.0,80.0
158,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_158.txt,111.0,111.0,191.0,151.0,69.0,69.0,157.0,88.0,13.0,13.0,13.0,-306.0,69.0,69.0,70.0,-245.0,8.0,8.0,8.0,-311.0,0.0,-57.0,0.0,-561.0,111.0,111.0,439.0,-1184.0,False,279936.0,0.0,401341946688.0,576.0,69.0,0.0,561.0,0.0
159,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_159.txt,51.0,51.0,147.0,105.0,0.0,-21.0,0.0,-274.0,13.0,13.0,13.0,-189.0,0.0,-5.0,0.0,-317.0,0.0,-48.0,0.0,-380.0,0.0,-55.0,0.0,-384.0,51.0,51.0,160.0,-1439.0,False,279936.0,0.0,830287260000.0,621.0,87.0,710964540000.0,580.0,75.0
160,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_160.txt,68.0,68.0,130.0,-152.0,164.0,164.0,415.0,392.0,52.0,52.0,73.0,-167.0,0.0,0.0,0.0,-525.0,0.0,0.0,0.0,-525.0,48.0,48.0,91.0,-50.0,164.0,164.0,709.0,-1027.0,False,279936.0,0.0,263991405552.0,535.0,68.0,0.0,525.0,0.0
161,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_161.txt,15.0,15.0,30.0,-20.0,16.0,16.0,16.0,-224.0,25.0,25.0,25.0,-98.0,55.0,55.0,55.0,-161.0,83.0,83.0,114.0,29.0,0.0,-10.0,0.0,-187.0,83.0,83.0,240.0,-661.0,False,279936.0,0.0,481400259840.0,585.0,74.0,205625917440.0,496.0,32.0
162,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_162.txt,25.0,25.0,34.0,-67.0,11.0,11.0,11.0,-203.0,8.0,8.0,8.0,-175.0,1.0,1.0,1.0,-163.0,0.0,-8.0,0.0,-146.0,38.0,38.0,45.0,5.0,38.0,38.0,99.0,-749.0,False,279936.0,0.0,866963682816.0,632.0,84.0,307065921624.0,496.0,73.0
163,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_163.txt,0.0,-6.0,0.0,-259.0,7.0,7.0,7.0,-213.0,0.0,-18.0,0.0,-210.0,16.0,16.0,16.0,-261.0,0.0,-23.0,0.0,-230.0,53.0,53.0,72.0,-4.0,53.0,53.0,95.0,-1177.0,False,279936.0,0.0,510306241536.0,592.0,72.0,381493082880.0,524.0,56.0
164,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_164.txt,0.0,-3.0,0.0,-115.0,3.0,3.0,3.0,-198.0,15.0,15.0,15.0,-183.0,0.0,-1.0,0.0,-256.0,5.0,5.0,5.0,-260.0,35.0,35.0,69.0,-1.0,35.0,35.0,92.0,-1013.0,False,279936.0,0.0,689367342720.0,600.0,85.0,357965084400.0,508.0,70.0
165,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_165.txt,0.0,-9.0,0.0,-253.0,41.0,41.0,41.0,-159.0,4.0,4.0,4.0,-358.0,0.0,-1.0,0.0,-242.0,35.0,35.0,35.0,-237.0,59.0,59.0,83.0,22.0,59.0,59.0,163.0,-1227.0,False,279936.0,0.0,1018718149680.0,626.0,85.0,601120804284.0,588.0,49.0
166,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_166.txt,107.0,107.0,261.0,206.0,52.0,52.0,91.0,-74.0,61.0,61.0,152.0,-86.0,59.0,59.0,75.0,-126.0,29.0,29.0,29.0,-262.0,19.0,19.0,19.0,-270.0,107.0,107.0,627.0,-612.0,False,279936.0,0.0,241465455000.0,538.0,54.0,7308195840.0,409.0,6.0
167,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_167.txt,106.0,106.0,292.0,292.0,52.0,52.0,71.0,-230.0,0.0,-55.0,0.0,-550.0,22.0,22.0,22.0,-256.0,31.0,31.0,31.0,-269.0,19.0,19.0,19.0,-375.0,106.0,106.0,435.0,-1388.0,False,279936.0,1.0,384108595200.0,564.0,64.0,0.0,550.0,0.0
168,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_168.txt,47.0,47.0,99.0,8.0,48.0,48.0,48.0,-288.0,0.0,-12.0,0.0,-239.0,50.0,50.0,50.0,-217.0,30.0,30.0,30.0,-178.0,0.0,-22.0,0.0,-331.0,50.0,50.0,227.0,-1245.0,False,279936.0,0.0,556095283200.0,599.0,75.0,349339617920.0,544.0,46.0
169,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_169.txt,2.0,2.0,3.0,-200.0,39.0,39.0,44.0,-136.0,15.0,15.0,15.0,-229.0,25.0,25.0,25.0,-345.0,26.0,26.0,31.0,-5.0,0.0,-26.0,0.0,-290.0,39.0,39.0,118.0,-1205.0,False,279936.0,0.0,404734746240.0,590.0,71.0,181497775536.0,525.0,22.0
170,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_170.txt,0.0,-42.0,0.0,-300.0,9.0,9.0,9.0,-145.0,0.0,-24.0,0.0,-244.0,0.0,-5.0,0.0,-169.0,0.0,-1.0,0.0,-139.0,0.0,-50.0,0.0,-314.0,9.0,9.0,9.0,-1311.0,False,279936.0,0.0,939201042780.0,622.0,88.0,473912222784.0,532.0,77.0
171,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_171.txt,0.0,-19.0,0.0,-300.0,0.0,-15.0,0.0,-335.0,0.0,-5.0,0.0,-278.0,39.0,39.0,89.0,3.0,4.0,4.0,4.0,-259.0,4.0,4.0,4.0,-315.0,39.0,39.0,97.0,-1484.0,False,279936.0,0.0,914396874300.0,650.0,87.0,755488433700.0,590.0,70.0
172,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_172.txt,56.0,56.0,129.0,122.0,42.0,42.0,72.0,-173.0,98.0,98.0,183.0,152.0,60.0,60.0,60.0,-253.0,0.0,-50.0,0.0,-569.0,51.0,51.0,51.0,-240.0,98.0,98.0,495.0,-961.0,False,279936.0,0.0,534589846560.0,611.0,77.0,0.0,569.0,0.0
173,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_173.txt,41.0,41.0,45.0,-140.0,42.0,42.0,42.0,-116.0,39.0,39.0,72.0,-34.0,76.0,76.0,76.0,-127.0,77.0,77.0,77.0,-95.0,99.0,99.0,176.0,136.0,99.0,99.0,488.0,-376.0,False,279936.0,0.0,585009487608.0,592.0,76.0,16385419050.0,415.0,5.0
174,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_174.txt,45.0,45.0,70.0,-74.0,5.0,5.0,5.0,-205.0,0.0,-15.0,0.0,-180.0,0.0,-1.0,0.0,-197.0,0.0,-41.0,0.0,-303.0,82.0,82.0,166.0,132.0,82.0,82.0,241.0,-827.0,False,279936.0,0.0,397740655125.0,584.0,71.0,313326050202.0,505.0,54.0
175,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_175.txt,3.0,3.0,3.0,-142.0,22.0,22.0,22.0,-154.0,21.0,21.0,35.0,5.0,0.0,-12.0,0.0,-166.0,0.0,-18.0,0.0,-244.0,6.0,6.0,6.0,-170.0,22.0,22.0,66.0,-871.0,False,279936.0,0.0,174527567500.0,534.0,61.0,106367079000.0,454.0,28.0
176,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_176.txt,22.0,22.0,28.0,-224.0,46.0,46.0,46.0,-96.0,17.0,17.0,29.0,-140.0,0.0,-47.0,0.0,-375.0,0.0,-10.0,0.0,-319.0,0.0,-25.0,0.0,-326.0,46.0,46.0,103.0,-1480.0,False,279936.0,0.0,536142248460.0,576.0,79.0,536142248460.0,563.0,65.0
177,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_177.txt,17.0,17.0,20.0,-100.0,19.0,19.0,19.0,-87.0,0.0,-2.0,0.0,-146.0,0.0,-2.0,0.0,-156.0,0.0,-33.0,0.0,-250.0,0.0,-19.0,0.0,-200.0,19.0,19.0,39.0,-939.0,False,279936.0,0.0,479534415360.0,592.0,67.0,279582428160.0,499.0,48.0
178,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_178.txt,111.0,111.0,137.0,-22.0,33.0,33.0,33.0,-360.0,25.0,25.0,25.0,-278.0,108.0,108.0,184.0,-11.0,0.0,-80.0,0.0,-607.0,16.0,16.0,16.0,-410.0,111.0,111.0,395.0,-1688.0,False,279936.0,0.0,681201480960.0,607.0,80.0,0.0,607.0,0.0
179,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_179.txt,30.0,30.0,30.0,-169.0,47.0,47.0,70.0,-190.0,86.0,86.0,86.0,-167.0,0.0,-10.0,0.0,-200.0,37.0,37.0,92.0,70.0,0.0,-32.0,0.0,-320.0,86.0,86.0,278.0,-976.0,False,279936.0,0.0,370489090752.0,560.0,72.0,67545878400.0,479.0,13.0
180,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_180.txt,83.0,83.0,206.0,154.0,21.0,21.0,21.0,-189.0,22.0,22.0,32.0,-147.0,31.0,31.0,53.0,-153.0,3.0,3.0,3.0,-90.0,4.0,4.0,4.0,-287.0,83.0,83.0,319.0,-712.0,False,279936.0,0.0,477841548800.0,550.0,70.0,122676201648.0,463.0,36.0
181,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_181.txt,64.0,64.0,135.0,101.0,27.0,27.0,27.0,-256.0,130.0,130.0,205.0,148.0,39.0,39.0,39.0,-298.0,0.0,-85.0,0.0,-636.0,61.0,61.0,61.0,-288.0,130.0,130.0,467.0,-1229.0,False,279936.0,0.0,851317473600.0,639.0,85.0,0.0,636.0,0.0
182,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_182.txt,168.0,168.0,278.0,194.0,63.0,63.0,120.0,-27.0,69.0,69.0,104.0,-297.0,0.0,0.0,0.0,-638.0,139.0,139.0,252.0,100.0,0.0,0.0,0.0,-638.0,168.0,168.0,754.0,-1306.0,False,279936.0,0.0,1055963212800.0,638.0,89.0,0.0,638.0,0.0
183,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_183.txt,7.0,7.0,7.0,-233.0,0.0,-15.0,0.0,-270.0,8.0,8.0,8.0,-249.0,0.0,-25.0,0.0,-236.0,0.0,-11.0,0.0,-221.0,27.0,27.0,31.0,-22.0,27.0,27.0,46.0,-1231.0,False,279936.0,0.0,529573524480.0,600.0,72.0,529573524480.0,576.0,64.0
184,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_184.txt,39.0,39.0,39.0,-65.0,51.0,51.0,54.0,-164.0,32.0,32.0,32.0,-324.0,75.0,75.0,136.0,36.0,0.0,-90.0,0.0,-633.0,79.0,79.0,79.0,-360.0,79.0,79.0,340.0,-1510.0,False,279936.0,0.0,891379317500.0,633.0,83.0,0.0,633.0,0.0
185,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_185.txt,10.0,10.0,10.0,-230.0,0.0,-5.0,0.0,-194.0,0.0,-16.0,0.0,-154.0,0.0,-5.0,0.0,-236.0,62.0,62.0,103.0,-39.0,0.0,-5.0,0.0,-111.0,62.0,62.0,113.0,-964.0,False,279936.0,0.0,717665872000.0,646.0,86.0,543479724000.0,560.0,62.0
186,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_186.txt,0.0,-1.0,0.0,-267.0,0.0,-4.0,0.0,-229.0,0.0,-4.0,0.0,-247.0,20.0,20.0,37.0,-185.0,0.0,-8.0,0.0,-202.0,45.0,45.0,71.0,23.0,45.0,45.0,108.0,-1107.0,False,279936.0,0.0,784143115200.0,603.0,82.0,609631719120.0,579.0,73.0
187,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_187.txt,39.0,39.0,39.0,-214.0,33.0,33.0,33.0,-19.0,12.0,12.0,21.0,-235.0,7.0,7.0,9.0,-291.0,0.0,-10.0,0.0,-259.0,0.0,-1.0,0.0,-318.0,39.0,39.0,102.0,-1336.0,False,279936.0,0.0,378200818710.0,577.0,71.0,173004572520.0,513.0,26.0
188,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_188.txt,0.0,-17.0,0.0,-242.0,0.0,-17.0,0.0,-264.0,0.0,-18.0,0.0,-262.0,0.0,-33.0,0.0,-292.0,0.0,-24.0,0.0,-254.0,65.0,65.0,156.0,156.0,65.0,65.0,156.0,-1158.0,False,279936.0,0.0,774259819200.0,611.0,81.0,434278713600.0,532.0,69.0
189,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_189.txt,146.0,146.0,249.0,135.0,113.0,113.0,319.0,224.0,0.0,0.0,0.0,-519.0,80.0,80.0,139.0,-235.0,0.0,0.0,0.0,-519.0,80.0,80.0,145.0,49.0,146.0,146.0,852.0,-865.0,False,279936.0,0.0,769573476800.0,605.0,82.0,0.0,519.0,0.0
190,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_190.txt,0.0,-14.0,0.0,-143.0,48.0,48.0,48.0,-31.0,57.0,57.0,65.0,-100.0,38.0,38.0,38.0,-71.0,0.0,-4.0,0.0,-222.0,55.0,55.0,143.0,55.0,57.0,57.0,294.0,-512.0,False,279936.0,0.0,1024196543370.0,642.0,84.0,263497956876.0,500.0,41.0
191,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_191.txt,101.0,101.0,179.0,144.0,96.0,96.0,96.0,-158.0,38.0,38.0,68.0,-21.0,66.0,66.0,66.0,-196.0,0.0,-68.0,0.0,-556.0,6.0,6.0,6.0,-303.0,101.0,101.0,415.0,-1090.0,False,279936.0,0.0,826690461696.0,631.0,88.0,0.0,556.0,0.0
192,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_192.txt,0.0,-29.0,0.0,-355.0,86.0,86.0,151.0,68.0,26.0,26.0,43.0,-224.0,12.0,12.0,12.0,-227.0,9.0,9.0,9.0,-177.0,0.0,-34.0,0.0,-398.0,86.0,86.0,215.0,-1313.0,False,279936.0,0.0,796765561344.0,639.0,82.0,639456716160.0,602.0,54.0
193,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_193.txt,18.0,18.0,22.0,3.0,7.0,7.0,7.0,-213.0,0.0,-4.0,0.0,-325.0,0.0,-40.0,0.0,-336.0,0.0,-2.0,0.0,-266.0,0.0,-29.0,0.0,-247.0,18.0,18.0,29.0,-1384.0,False,279936.0,0.0,658062909504.0,604.0,73.0,548763126912.0,581.0,66.0
194,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_194.txt,38.0,38.0,38.0,-79.0,27.0,27.0,44.0,-50.0,0.0,-15.0,0.0,-186.0,37.0,37.0,53.0,-88.0,0.0,-19.0,0.0,-173.0,0.0,-7.0,0.0,-139.0,38.0,38.0,135.0,-715.0,False,279936.0,0.0,590401658880.0,605.0,78.0,168848409600.0,452.0,60.0
195,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_195.txt,0.0,-9.0,0.0,-210.0,0.0,-21.0,0.0,-204.0,0.0,-23.0,0.0,-218.0,0.0,-31.0,0.0,-324.0,0.0,-31.0,0.0,-228.0,54.0,54.0,80.0,53.0,54.0,54.0,80.0,-1131.0,False,279936.0,0.0,631859558400.0,570.0,80.0,555991914240.0,549.0,80.0
196,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_196.txt,112.0,112.0,259.0,26.0,22.0,22.0,39.0,-305.0,87.0,87.0,297.0,257.0,90.0,90.0,151.0,-134.0,0.0,0.0,0.0,-534.0,0.0,0.0,0.0,-534.0,112.0,112.0,746.0,-1224.0,False,279936.0,0.0,543106529280.0,592.0,72.0,0.0,534.0,0.0
197,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_197.txt,30.0,30.0,54.0,24.0,1.0,1.0,1.0,-180.0,0.0,-4.0,0.0,-168.0,24.0,24.0,24.0,-100.0,30.0,30.0,30.0,-134.0,0.0,-11.0,0.0,-181.0,30.0,30.0,109.0,-739.0,False,279936.0,0.0,192452682240.0,528.0,62.0,127960560000.0,435.0,50.0
198,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_198.txt,134.0,134.0,135.0,41.0,6.0,6.0,6.0,-220.0,40.0,40.0,48.0,-102.0,0.0,-11.0,0.0,-351.0,32.0,32.0,32.0,-165.0,16.0,16.0,16.0,-300.0,134.0,134.0,237.0,-1097.0,False,279936.0,0.0,554015334600.0,582.0,75.0,155138186560.0,509.0,28.0
199,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_199.txt,60.0,60.0,100.0,-292.0,0.0,0.0,0.0,-608.0,0.0,0.0,0.0,-608.0,95.0,95.0,181.0,-20.0,123.0,123.0,232.0,65.0,80.0,80.0,217.0,30.0,123.0,123.0,730.0,-1433.0,False,279936.0,0.0,504266031360.0,612.0,66.0,0.0,608.0,0.0
