Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
245,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_245.txt,0.0,-67.0,0.0,-248.0,0.0,-29.0,0.0,-173.0,0.0,-82.0,0.0,-284.0,0.0,-1.0,0.0,-132.0,0.0,-1.0,0.0,-837.0,True,262144.0,48.0,803954880.0,689.0,154.0,595144296.0,625.0,152.0
246,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_246.txt,31.0,31.0,32.0,-56.0,59.0,59.0,74.0,-36.0,0.0,-17.0,0.0,-245.0,0.0,-87.0,0.0,-279.0,59.0,59.0,106.0,-616.0,False,262144.0,25.0,690407256.0,687.0,146.0,362072256.0,593.0,92.0
247,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_247.txt,0.0,-13.0,0.0,-94.0,0.0,-38.0,0.0,-308.0,0.0,-28.0,0.0,-280.0,0.0,-37.0,0.0,-252.0,0.0,-13.0,0.0,-934.0,True,262144.0,18.0,902698240.0,703.0,160.0,901232000.0,703.0,155.0
248,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_248.txt,64.0,64.0,64.0,-168.0,38.0,38.0,38.0,-135.0,0.0,-89.0,0.0,-462.0,80.0,80.0,80.0,-40.0,80.0,80.0,182.0,-805.0,False,262144.0,57.0,972716000.0,773.0,157.0,174101508.0,581.0,28.0
249,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_249.txt,0.0,-95.0,0.0,-379.0,2.0,2.0,2.0,-171.0,0.0,-71.0,0.0,-261.0,1.0,1.0,1.0,-183.0,2.0,2.0,3.0,-994.0,False,262144.0,41.0,1058460480.0,732.0,156.0,1058460480.0,732.0,144.0
250,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_250.txt,79.0,79.0,91.0,-53.0,0.0,-92.0,0.0,-565.0,0.0,-48.0,0.0,-488.0,143.0,143.0,268.0,150.0,143.0,143.0,359.0,-956.0,False,262144.0,73.0,1302389928.0,789.0,169.0,693747450.0,741.0,93.0
251,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_251.txt,0.0,-38.0,0.0,-161.0,0.0,-49.0,0.0,-270.0,0.0,-22.0,0.0,-263.0,66.0,66.0,66.0,15.0,66.0,66.0,66.0,-679.0,False,262144.0,54.0,1429265310.0,789.0,187.0,640033512.0,641.0,131.0
252,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_252.txt,17.0,17.0,17.0,-23.0,74.0,74.0,74.0,-213.0,77.0,77.0,77.0,-169.0,0.0,-104.0,0.0,-439.0,77.0,77.0,168.0,-844.0,False,262144.0,87.0,504655200.0,611.0,133.0,155952225.0,536.0,37.0
253,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_253.txt,53.0,53.0,53.0,44.0,0.0,-16.0,0.0,-326.0,0.0,-6.0,0.0,-193.0,55.0,55.0,55.0,-154.0,55.0,55.0,108.0,-629.0,False,262144.0,21.0,453006720.0,626.0,129.0,232995840.0,529.0,84.0
254,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_254.txt,15.0,15.0,15.0,-150.0,0.0,-42.0,0.0,-301.0,0.0,-75.0,0.0,-357.0,0.0,-11.0,0.0,-66.0,15.0,15.0,15.0,-874.0,False,262144.0,37.0,983211360.0,738.0,165.0,828191760.0,697.0,121.0
255,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_255.txt,44.0,44.0,44.0,-248.0,9.0,9.0,9.0,-112.0,0.0,-56.0,0.0,-321.0,0.0,-72.0,0.0,-427.0,44.0,44.0,53.0,-1108.0,False,262144.0,27.0,1394737344.0,810.0,168.0,1180327680.0,769.0,136.0
256,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_256.txt,48.0,48.0,72.0,-25.0,15.0,15.0,15.0,-180.0,0.0,-78.0,0.0,-304.0,0.0,-92.0,0.0,-362.0,48.0,48.0,87.0,-871.0,False,262144.0,59.0,614505375.0,647.0,138.0,453415908.0,597.0,111.0
257,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_257.txt,55.0,55.0,55.0,-48.0,0.0,-70.0,0.0,-279.0,0.0,-43.0,0.0,-248.0,5.0,5.0,5.0,-77.0,55.0,55.0,60.0,-652.0,False,262144.0,31.0,778050000.0,678.0,135.0,481285656.0,601.0,118.0
258,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_258.txt,109.0,109.0,133.0,-23.0,0.0,-138.0,0.0,-693.0,93.0,93.0,93.0,-335.0,217.0,217.0,304.0,156.0,217.0,217.0,530.0,-895.0,False,262144.0,10.0,742943880.0,693.0,148.0,0.0,693.0,0.0
259,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_259.txt,56.0,56.0,104.0,104.0,0.0,-29.0,0.0,-531.0,0.0,-75.0,0.0,-538.0,0.0,-4.0,0.0,-357.0,56.0,56.0,104.0,-1322.0,False,262144.0,98.0,881760000.0,769.0,152.0,546416640.0,769.0,77.0
260,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_260.txt,94.0,94.0,94.0,41.0,43.0,43.0,43.0,-152.0,0.0,-69.0,0.0,-322.0,0.0,-39.0,0.0,-263.0,94.0,94.0,137.0,-696.0,False,262144.0,74.0,1114747072.0,761.0,176.0,514151754.0,653.0,71.0
261,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_261.txt,0.0,-33.0,0.0,-161.0,90.0,90.0,90.0,-125.0,37.0,37.0,37.0,-107.0,0.0,-10.0,0.0,-123.0,90.0,90.0,127.0,-516.0,False,262144.0,42.0,996274188.0,731.0,157.0,423355296.0,597.0,86.0
262,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_262.txt,66.0,66.0,66.0,30.0,91.0,91.0,91.0,-215.0,186.0,186.0,186.0,106.0,0.0,-122.0,0.0,-511.0,186.0,186.0,343.0,-590.0,False,262144.0,48.0,1346587200.0,825.0,180.0,97247700.0,681.0,9.0
263,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_263.txt,8.0,8.0,8.0,-236.0,28.0,28.0,47.0,7.0,0.0,-117.0,0.0,-456.0,0.0,-28.0,0.0,-341.0,28.0,28.0,55.0,-1026.0,False,262144.0,86.0,969980400.0,763.0,163.0,800691840.0,726.0,96.0
264,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_264.txt,85.0,85.0,85.0,-20.0,29.0,29.0,29.0,-88.0,38.0,38.0,38.0,-43.0,0.0,-4.0,0.0,-177.0,85.0,85.0,152.0,-328.0,False,262144.0,11.0,857900400.0,686.0,159.0,362244960.0,576.0,90.0
265,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_265.txt,29.0,29.0,29.0,-66.0,9.0,9.0,9.0,-139.0,41.0,41.0,41.0,-123.0,14.0,14.0,14.0,-25.0,41.0,41.0,93.0,-353.0,False,262144.0,34.0,714102480.0,704.0,140.0,255111840.0,527.0,82.0
266,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_266.txt,100.0,100.0,193.0,193.0,46.0,46.0,46.0,-73.0,57.0,57.0,57.0,-274.0,0.0,-62.0,0.0,-338.0,100.0,100.0,296.0,-492.0,False,262144.0,57.0,785421416.0,706.0,152.0,226506240.0,568.0,54.0
267,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_267.txt,6.0,6.0,6.0,-132.0,0.0,-70.0,0.0,-253.0,37.0,37.0,37.0,-53.0,0.0,-54.0,0.0,-253.0,37.0,37.0,43.0,-691.0,False,262144.0,93.0,730611640.0,687.0,144.0,337282176.0,559.0,96.0
268,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_268.txt,168.0,168.0,210.0,10.0,0.0,-53.0,0.0,-403.0,75.0,75.0,75.0,-278.0,138.0,138.0,138.0,72.0,168.0,168.0,423.0,-599.0,False,262144.0,45.0,777386016.0,690.0,138.0,13877220.0,548.0,3.0
269,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_269.txt,225.0,225.0,250.0,214.0,107.0,107.0,188.0,1.0,67.0,67.0,67.0,-163.0,0.0,-11.0,0.0,-291.0,225.0,225.0,505.0,-239.0,False,262144.0,37.0,628298532.0,677.0,133.0,36392928.0,443.0,26.0
270,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_270.txt,0.0,-70.0,0.0,-293.0,0.0,-84.0,0.0,-263.0,0.0,-29.0,0.0,-159.0,0.0,-74.0,0.0,-279.0,0.0,-29.0,0.0,-994.0,True,262144.0,51.0,1052683688.0,729.0,166.0,961574754.0,707.0,161.0
271,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_271.txt,0.0,-168.0,0.0,-536.0,26.0,26.0,26.0,-129.0,0.0,-3.0,0.0,-218.0,113.0,113.0,113.0,-89.0,113.0,113.0,139.0,-972.0,False,262144.0,75.0,782125120.0,675.0,135.0,448934976.0,641.0,63.0
272,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_272.txt,26.0,26.0,26.0,-215.0,7.0,7.0,12.0,-46.0,0.0,-39.0,0.0,-330.0,0.0,-69.0,0.0,-394.0,26.0,26.0,38.0,-985.0,False,262144.0,54.0,670498479.0,663.0,153.0,571721220.0,650.0,102.0
273,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_273.txt,0.0,-25.0,0.0,-101.0,65.0,65.0,65.0,-61.0,0.0,-113.0,0.0,-342.0,0.0,-24.0,0.0,-211.0,65.0,65.0,65.0,-715.0,False,262144.0,54.0,707929200.0,680.0,155.0,287646128.0,533.0,97.0
274,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_274.txt,3.0,3.0,3.0,-185.0,26.0,26.0,26.0,-108.0,18.0,18.0,18.0,-151.0,0.0,-40.0,0.0,-166.0,26.0,26.0,47.0,-610.0,False,262144.0,44.0,659768328.0,748.0,141.0,443839050.0,599.0,111.0
275,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_275.txt,51.0,51.0,51.0,-21.0,51.0,51.0,94.0,-65.0,39.0,39.0,39.0,-145.0,0.0,-17.0,0.0,-277.0,51.0,51.0,184.0,-508.0,False,262144.0,51.0,632786580.0,696.0,133.0,207850053.0,524.0,73.0
276,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_276.txt,0.0,-25.0,0.0,-259.0,0.0,-55.0,0.0,-414.0,0.0,-69.0,0.0,-345.0,25.0,25.0,25.0,-104.0,25.0,25.0,25.0,-1122.0,False,262144.0,32.0,1430008992.0,804.0,172.0,1430008992.0,801.0,162.0
277,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_277.txt,29.0,29.0,29.0,-230.0,64.0,64.0,64.0,-100.0,66.0,66.0,70.0,-21.0,0.0,-48.0,0.0,-283.0,66.0,66.0,163.0,-634.0,False,262144.0,27.0,634032000.0,699.0,148.0,373054572.0,605.0,81.0
278,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_278.txt,90.0,90.0,148.0,81.0,0.0,-11.0,0.0,-86.0,0.0,-11.0,0.0,-229.0,0.0,-32.0,0.0,-403.0,90.0,90.0,148.0,-637.0,False,262144.0,43.0,694186920.0,690.0,136.0,418682880.0,605.0,96.0
279,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_279.txt,0.0,-99.0,0.0,-339.0,1.0,1.0,1.0,-105.0,0.0,-33.0,0.0,-235.0,68.0,68.0,125.0,76.0,68.0,68.0,126.0,-603.0,False,262144.0,33.0,727684965.0,700.0,155.0,449326845.0,596.0,99.0
280,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_280.txt,95.0,95.0,95.0,27.0,0.0,-18.0,0.0,-152.0,0.0,-41.0,0.0,-211.0,0.0,-41.0,0.0,-176.0,95.0,95.0,95.0,-512.0,False,262144.0,10.0,730880844.0,679.0,140.0,397379840.0,598.0,80.0
281,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_281.txt,0.0,0.0,0.0,-70.0,0.0,-30.0,0.0,-273.0,0.0,-9.0,0.0,-159.0,70.0,70.0,70.0,-104.0,70.0,70.0,70.0,-606.0,False,262144.0,63.0,977923716.0,721.0,156.0,287432124.0,535.0,93.0
282,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_282.txt,3.0,3.0,3.0,-145.0,0.0,-57.0,0.0,-226.0,0.0,-8.0,0.0,-266.0,0.0,-86.0,0.0,-307.0,3.0,3.0,3.0,-944.0,False,262144.0,58.0,626340600.0,663.0,145.0,617706000.0,644.0,123.0
283,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_283.txt,14.0,14.0,14.0,-149.0,1.0,1.0,1.0,-160.0,83.0,83.0,83.0,-195.0,27.0,27.0,27.0,-108.0,83.0,83.0,125.0,-612.0,False,262144.0,96.0,976801950.0,735.0,165.0,434280000.0,594.0,94.0
284,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_284.txt,129.0,129.0,129.0,46.0,13.0,13.0,23.0,-182.0,107.0,107.0,107.0,-94.0,0.0,-148.0,0.0,-515.0,129.0,129.0,259.0,-745.0,False,262144.0,14.0,1096897416.0,745.0,164.0,238705056.0,613.0,37.0
285,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_285.txt,102.0,102.0,156.0,24.0,2.0,2.0,2.0,-239.0,24.0,24.0,46.0,-53.0,0.0,-80.0,0.0,-296.0,102.0,102.0,204.0,-564.0,False,262144.0,54.0,801627280.0,680.0,149.0,378362880.0,582.0,84.0
286,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_286.txt,19.0,19.0,19.0,-46.0,0.0,-85.0,0.0,-358.0,0.0,-130.0,0.0,-416.0,0.0,-54.0,0.0,-275.0,19.0,19.0,19.0,-1095.0,False,262144.0,45.0,1179255285.0,780.0,163.0,1076448414.0,745.0,149.0
287,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_287.txt,0.0,-21.0,0.0,-110.0,0.0,-51.0,0.0,-216.0,35.0,35.0,35.0,-4.0,0.0,-50.0,0.0,-216.0,35.0,35.0,35.0,-546.0,False,262144.0,40.0,345113340.0,608.0,120.0,250263156.0,518.0,94.0
288,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_288.txt,106.0,106.0,139.0,51.0,0.0,-70.0,0.0,-559.0,81.0,81.0,156.0,23.0,0.0,-1.0,0.0,-400.0,106.0,106.0,295.0,-885.0,False,262144.0,67.0,702744336.0,665.0,151.0,314999685.0,648.0,55.0
289,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_289.txt,0.0,-90.0,0.0,-277.0,0.0,-3.0,0.0,-72.0,0.0,-17.0,0.0,-187.0,14.0,14.0,14.0,-175.0,14.0,14.0,14.0,-711.0,False,262144.0,57.0,756006300.0,691.0,154.0,489604080.0,596.0,136.0
290,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_290.txt,0.0,-81.0,0.0,-283.0,0.0,-92.0,0.0,-414.0,0.0,-101.0,0.0,-428.0,0.0,-5.0,0.0,-229.0,0.0,-5.0,0.0,-1354.0,True,262144.0,66.0,1353773410.0,802.0,174.0,1331757900.0,776.0,150.0
291,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_291.txt,27.0,27.0,33.0,-105.0,0.0,-26.0,0.0,-158.0,0.0,-7.0,0.0,-184.0,0.0,-16.0,0.0,-100.0,27.0,27.0,33.0,-547.0,False,262144.0,97.0,733140096.0,684.0,156.0,311157546.0,541.0,98.0
292,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_292.txt,0.0,-69.0,0.0,-320.0,0.0,-79.0,0.0,-316.0,0.0,-20.0,0.0,-144.0,0.0,-9.0,0.0,-129.0,0.0,-9.0,0.0,-909.0,True,262144.0,85.0,588696500.0,649.0,142.0,471716900.0,590.0,142.0
293,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_293.txt,116.0,116.0,116.0,-25.0,57.0,57.0,57.0,-244.0,48.0,48.0,48.0,-102.0,0.0,-110.0,0.0,-529.0,116.0,116.0,221.0,-900.0,False,262144.0,38.0,874152000.0,754.0,155.0,361223136.0,696.0,38.0
294,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_294.txt,0.0,-6.0,0.0,-130.0,0.0,-19.0,0.0,-170.0,0.0,-82.0,0.0,-277.0,0.0,-16.0,0.0,-202.0,0.0,-6.0,0.0,-779.0,True,262144.0,21.0,1141905600.0,773.0,175.0,936144000.0,704.0,150.0
295,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_295.txt,0.0,-21.0,0.0,-275.0,0.0,-99.0,0.0,-423.0,0.0,-61.0,0.0,-282.0,43.0,43.0,47.0,-1.0,43.0,43.0,47.0,-981.0,False,262144.0,56.0,984319776.0,730.0,158.0,786712608.0,681.0,122.0
296,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_296.txt,50.0,50.0,110.0,110.0,0.0,-57.0,0.0,-279.0,5.0,5.0,5.0,-178.0,0.0,-8.0,0.0,-135.0,50.0,50.0,115.0,-482.0,False,262144.0,33.0,905617064.0,711.0,157.0,531458424.0,619.0,127.0
297,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_297.txt,16.0,16.0,16.0,-47.0,40.0,40.0,40.0,-107.0,12.0,12.0,12.0,-213.0,0.0,-2.0,0.0,-109.0,40.0,40.0,68.0,-476.0,False,262144.0,20.0,943880256.0,725.0,154.0,362749995.0,566.0,95.0
298,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_298.txt,33.0,33.0,33.0,-255.0,39.0,39.0,39.0,-253.0,71.0,71.0,88.0,88.0,0.0,-102.0,0.0,-423.0,71.0,71.0,160.0,-843.0,False,262144.0,23.0,658996000.0,657.0,146.0,484482700.0,657.0,71.0
299,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_299.txt,0.0,-24.0,0.0,-178.0,0.0,-23.0,0.0,-225.0,0.0,-16.0,0.0,-182.0,60.0,60.0,100.0,35.0,60.0,60.0,100.0,-550.0,False,262144.0,15.0,614086200.0,650.0,152.0,351532116.0,567.0,101.0
300,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_300.txt,91.0,91.0,94.0,-27.0,13.0,13.0,13.0,-326.0,93.0,93.0,93.0,-15.0,0.0,-125.0,0.0,-557.0,93.0,93.0,200.0,-925.0,False,262144.0,16.0,1125432000.0,797.0,176.0,663099360.0,731.0,60.0
301,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_301.txt,0.0,-28.0,0.0,-380.0,0.0,-72.0,0.0,-495.0,0.0,-8.0,0.0,-152.0,21.0,21.0,21.0,-84.0,21.0,21.0,21.0,-1111.0,False,262144.0,59.0,992007740.0,724.0,158.0,786682840.0,720.0,95.0
302,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_302.txt,0.0,-16.0,0.0,-197.0,0.0,-25.0,0.0,-244.0,29.0,29.0,29.0,-176.0,15.0,15.0,15.0,-96.0,29.0,29.0,44.0,-713.0,False,262144.0,74.0,977899296.0,754.0,162.0,494651500.0,615.0,97.0
303,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_303.txt,59.0,59.0,85.0,-13.0,28.0,28.0,28.0,-137.0,0.0,-41.0,0.0,-285.0,0.0,-35.0,0.0,-238.0,59.0,59.0,113.0,-673.0,False,262144.0,52.0,543699540.0,622.0,143.0,320757696.0,547.0,106.0
304,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_304.txt,0.0,-40.0,0.0,-161.0,0.0,-8.0,0.0,-268.0,6.0,6.0,6.0,-116.0,0.0,-94.0,0.0,-356.0,6.0,6.0,6.0,-901.0,False,262144.0,66.0,955343340.0,725.0,161.0,625794120.0,649.0,105.0
305,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_305.txt,65.0,65.0,65.0,59.0,21.0,21.0,21.0,-102.0,0.0,-92.0,0.0,-429.0,0.0,-26.0,0.0,-197.0,65.0,65.0,86.0,-669.0,False,262144.0,64.0,1000992450.0,715.0,165.0,339625960.0,576.0,74.0
306,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_306.txt,0.0,-20.0,0.0,-293.0,0.0,-130.0,0.0,-444.0,19.0,19.0,19.0,-166.0,101.0,101.0,132.0,92.0,101.0,101.0,151.0,-811.0,False,262144.0,56.0,1120775040.0,751.0,158.0,742200800.0,716.0,80.0
307,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_307.txt,0.0,-59.0,0.0,-286.0,0.0,-1.0,0.0,-142.0,8.0,8.0,8.0,-249.0,0.0,-72.0,0.0,-360.0,8.0,8.0,8.0,-1037.0,False,262144.0,47.0,835818480.0,690.0,149.0,835818480.0,690.0,140.0
308,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_308.txt,33.0,33.0,59.0,-28.0,42.0,42.0,42.0,-124.0,228.0,228.0,228.0,145.0,35.0,35.0,35.0,-119.0,228.0,228.0,364.0,-126.0,False,262144.0,30.0,935379456.0,753.0,150.0,127506764.0,490.0,53.0
309,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_309.txt,3.0,3.0,3.0,-63.0,0.0,-91.0,0.0,-371.0,0.0,-53.0,0.0,-326.0,0.0,-63.0,0.0,-323.0,3.0,3.0,3.0,-1083.0,False,262144.0,31.0,1134168000.0,747.0,168.0,1134168000.0,747.0,157.0
310,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_310.txt,46.0,46.0,46.0,-46.0,0.0,-65.0,0.0,-289.0,0.0,-39.0,0.0,-225.0,0.0,-41.0,0.0,-244.0,46.0,46.0,46.0,-804.0,False,262144.0,63.0,1176572808.0,757.0,173.0,609833224.0,636.0,121.0
311,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_311.txt,0.0,-45.0,0.0,-292.0,66.0,66.0,66.0,-40.0,0.0,-72.0,0.0,-375.0,0.0,-20.0,0.0,-293.0,66.0,66.0,66.0,-1000.0,False,262144.0,41.0,1228169120.0,760.0,170.0,956810490.0,713.0,141.0
312,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_312.txt,23.0,23.0,23.0,-289.0,100.0,100.0,143.0,143.0,0.0,-127.0,0.0,-517.0,86.0,86.0,86.0,-249.0,100.0,100.0,252.0,-912.0,False,262144.0,19.0,922665744.0,714.0,164.0,623173980.0,714.0,74.0
313,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_313.txt,4.0,4.0,4.0,-161.0,0.0,-71.0,0.0,-358.0,0.0,-75.0,0.0,-314.0,0.0,-20.0,0.0,-306.0,4.0,4.0,4.0,-1139.0,False,262144.0,158.0,913232400.0,726.0,159.0,647303720.0,676.0,92.0
314,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_314.txt,5.0,5.0,5.0,-165.0,0.0,-60.0,0.0,-268.0,0.0,-42.0,0.0,-215.0,5.0,5.0,5.0,-78.0,5.0,5.0,10.0,-726.0,False,262144.0,27.0,816251800.0,739.0,149.0,606907992.0,632.0,138.0
315,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_315.txt,103.0,103.0,104.0,93.0,27.0,27.0,27.0,-151.0,40.0,40.0,40.0,-61.0,85.0,85.0,123.0,96.0,103.0,103.0,294.0,-23.0,False,262144.0,22.0,717718160.0,691.0,156.0,109195128.0,479.0,38.0
316,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_316.txt,0.0,-15.0,0.0,-215.0,0.0,-47.0,0.0,-202.0,0.0,-9.0,0.0,-178.0,31.0,31.0,56.0,51.0,31.0,31.0,56.0,-544.0,False,262144.0,21.0,837222400.0,734.0,146.0,595554960.0,633.0,132.0
317,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_317.txt,86.0,86.0,101.0,62.0,22.0,22.0,22.0,-130.0,0.0,-1.0,0.0,-92.0,67.0,67.0,67.0,-11.0,86.0,86.0,190.0,-171.0,False,262144.0,17.0,662324040.0,667.0,145.0,237908880.0,505.0,102.0
318,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_318.txt,17.0,17.0,25.0,-13.0,8.0,8.0,8.0,-121.0,0.0,-17.0,0.0,-313.0,0.0,-73.0,0.0,-379.0,17.0,17.0,33.0,-826.0,False,262144.0,29.0,492733440.0,616.0,136.0,431689804.0,613.0,91.0
319,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_319.txt,0.0,-18.0,0.0,-228.0,0.0,-42.0,0.0,-154.0,0.0,-30.0,0.0,-139.0,6.0,6.0,6.0,-35.0,6.0,6.0,6.0,-556.0,False,262144.0,41.0,918517152.0,774.0,161.0,452809280.0,605.0,94.0
320,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_320.txt,0.0,-39.0,0.0,-228.0,58.0,58.0,58.0,-105.0,0.0,-80.0,0.0,-265.0,29.0,29.0,29.0,-10.0,58.0,58.0,87.0,-608.0,False,262144.0,32.0,717276222.0,689.0,141.0,408913920.0,622.0,68.0
321,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_321.txt,15.0,15.0,15.0,-200.0,0.0,-11.0,0.0,-289.0,0.0,-3.0,0.0,-237.0,31.0,31.0,31.0,-38.0,31.0,31.0,46.0,-764.0,False,262144.0,58.0,691221762.0,669.0,155.0,370364841.0,592.0,83.0
322,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_322.txt,55.0,55.0,83.0,80.0,0.0,-18.0,0.0,-199.0,62.0,62.0,62.0,-160.0,0.0,-63.0,0.0,-386.0,62.0,62.0,145.0,-665.0,False,262144.0,55.0,976978100.0,730.0,161.0,445762800.0,627.0,100.0
323,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_323.txt,0.0,0.0,0.0,-148.0,19.0,19.0,19.0,-114.0,0.0,-34.0,0.0,-325.0,0.0,-76.0,0.0,-371.0,19.0,19.0,19.0,-958.0,False,262144.0,39.0,1611371475.0,862.0,190.0,1399464000.0,798.0,155.0
324,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_324.txt,0.0,-75.0,0.0,-292.0,16.0,16.0,16.0,-206.0,0.0,-66.0,0.0,-360.0,0.0,-54.0,0.0,-227.0,16.0,16.0,16.0,-1085.0,False,262144.0,52.0,940299750.0,711.0,153.0,908814600.0,697.0,150.0
325,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_325.txt,0.0,-17.0,0.0,-154.0,32.0,32.0,32.0,-42.0,0.0,-4.0,0.0,-343.0,9.0,9.0,9.0,-268.0,32.0,32.0,41.0,-807.0,False,262144.0,38.0,388240000.0,640.0,114.0,273571200.0,579.0,75.0
326,uniform,outputs/agents_4/items_9/gpt4o/zero_shot1/output_326.txt,0.0,-23.0,0.0,-225.0,0.0,-41.0,0.0,-198.0,0.0,-38.0,0.0,-166.0,0.0,-35.0,0.0,-174.0,0.0,-23.0,0.0,-763.0,True,262144.0,50.0,998639250.0,721.0,159.0,630234696.0,639.0,134.0
