Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
146,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_146.txt,46.0,46.0,46.0,-110.0,12.0,12.0,12.0,-230.0,46.0,46.0,46.0,-155.0,109.0,109.0,109.0,16.0,0.0,-91.0,0.0,-473.0,109.0,109.0,213.0,-952.0,False,15625.0,0.0,5197940748.0,491.0,66.0,0.0,473.0,0.0
147,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_147.txt,27.0,27.0,27.0,-22.0,7.0,7.0,7.0,-184.0,0.0,-29.0,0.0,-179.0,0.0,-36.0,0.0,-192.0,0.0,-11.0,0.0,-132.0,27.0,27.0,34.0,-709.0,False,15625.0,0.0,4194378440.0,468.0,69.0,4194378440.0,427.0,59.0
148,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_148.txt,0.0,-28.0,0.0,-218.0,0.0,-7.0,0.0,-248.0,48.0,48.0,109.0,74.0,0.0,-13.0,0.0,-186.0,0.0,-33.0,0.0,-230.0,48.0,48.0,109.0,-808.0,False,15625.0,0.0,3313781856.0,455.0,66.0,3313781856.0,437.0,48.0
149,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_149.txt,0.0,-91.0,0.0,-506.0,122.0,122.0,191.0,93.0,121.0,121.0,145.0,-14.0,27.0,27.0,27.0,-321.0,22.0,22.0,22.0,-266.0,122.0,122.0,385.0,-1014.0,False,15625.0,0.0,9084511800.0,506.0,90.0,0.0,506.0,0.0
150,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_150.txt,112.0,112.0,201.0,188.0,0.0,-11.0,0.0,-249.0,29.0,29.0,29.0,-176.0,5.0,5.0,5.0,-189.0,0.0,-18.0,0.0,-269.0,112.0,112.0,235.0,-695.0,False,15625.0,0.0,12512206080.0,536.0,92.0,6078758400.0,484.0,60.0
151,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_151.txt,62.0,62.0,62.0,-36.0,0.0,-31.0,0.0,-208.0,0.0,-40.0,0.0,-278.0,0.0,-4.0,0.0,-219.0,0.0,-3.0,0.0,-222.0,62.0,62.0,62.0,-963.0,False,15625.0,0.0,7608287232.0,526.0,80.0,7608287232.0,487.0,72.0
152,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_152.txt,8.0,8.0,8.0,-264.0,80.0,80.0,80.0,-33.0,0.0,-53.0,0.0,-478.0,50.0,50.0,68.0,35.0,78.0,78.0,78.0,-292.0,80.0,80.0,234.0,-1032.0,False,15625.0,0.0,4271844096.0,493.0,69.0,0.0,478.0,0.0
153,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_153.txt,87.0,87.0,129.0,15.0,80.0,80.0,236.0,98.0,61.0,61.0,61.0,-262.0,12.0,12.0,12.0,-263.0,0.0,-69.0,0.0,-468.0,87.0,87.0,438.0,-880.0,False,15625.0,0.0,6183734480.0,472.0,77.0,0.0,468.0,0.0
154,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_154.txt,27.0,27.0,54.0,-45.0,51.0,51.0,51.0,-119.0,59.0,59.0,60.0,29.0,55.0,55.0,84.0,53.0,0.0,-21.0,0.0,-159.0,59.0,59.0,249.0,-241.0,False,15625.0,0.0,3031513452.0,435.0,63.0,918910720.0,355.0,23.0
155,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_155.txt,9.0,9.0,9.0,-161.0,33.0,33.0,63.0,35.0,0.0,-36.0,0.0,-183.0,0.0,-9.0,0.0,-130.0,82.0,82.0,123.0,119.0,82.0,82.0,195.0,-320.0,False,15625.0,0.0,7613259093.0,527.0,67.0,2220482880.0,396.0,38.0
156,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_156.txt,75.0,75.0,75.0,-158.0,49.0,49.0,49.0,-302.0,122.0,122.0,128.0,-49.0,93.0,93.0,93.0,-61.0,0.0,-82.0,0.0,-502.0,122.0,122.0,345.0,-1072.0,False,15625.0,0.0,7705286784.0,502.0,78.0,0.0,502.0,0.0
157,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_157.txt,0.0,-22.0,0.0,-185.0,10.0,10.0,10.0,-115.0,24.0,24.0,24.0,-178.0,0.0,-8.0,0.0,-193.0,0.0,-1.0,0.0,-182.0,24.0,24.0,34.0,-853.0,False,15625.0,0.0,5778832059.0,496.0,77.0,3261321063.0,407.0,57.0
158,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_158.txt,8.0,8.0,8.0,-104.0,25.0,25.0,25.0,-164.0,0.0,-18.0,0.0,-310.0,0.0,-29.0,0.0,-311.0,0.0,0.0,0.0,-223.0,25.0,25.0,33.0,-1112.0,False,15625.0,0.0,5430653910.0,501.0,74.0,3683750400.0,458.0,32.0
159,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_159.txt,0.0,-3.0,0.0,-68.0,34.0,34.0,68.0,19.0,8.0,8.0,8.0,-64.0,22.0,22.0,22.0,-160.0,4.0,4.0,4.0,-92.0,34.0,34.0,102.0,-365.0,False,15625.0,0.0,7198963200.0,516.0,79.0,2341716750.0,390.0,45.0
160,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_160.txt,0.0,0.0,0.0,-69.0,0.0,-11.0,0.0,-143.0,56.0,56.0,56.0,-141.0,6.0,6.0,6.0,-89.0,1.0,1.0,1.0,-163.0,56.0,56.0,63.0,-605.0,False,15625.0,0.0,9522693312.0,550.0,86.0,2051977200.0,382.0,38.0
161,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_161.txt,118.0,118.0,148.0,-1.0,65.0,65.0,65.0,-228.0,0.0,-88.0,0.0,-523.0,54.0,54.0,54.0,-159.0,37.0,37.0,64.0,-103.0,118.0,118.0,331.0,-1014.0,False,15625.0,0.0,9464776552.0,523.0,85.0,0.0,523.0,0.0
162,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_162.txt,79.0,79.0,170.0,170.0,73.0,73.0,83.0,-55.0,51.0,51.0,51.0,-66.0,26.0,26.0,26.0,-233.0,0.0,-9.0,0.0,-236.0,79.0,79.0,330.0,-420.0,False,15625.0,0.0,9476163576.0,530.0,88.0,1018762920.0,383.0,15.0
163,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_163.txt,0.0,-9.0,0.0,-186.0,57.0,57.0,93.0,54.0,16.0,16.0,18.0,-180.0,0.0,-28.0,0.0,-226.0,0.0,-41.0,0.0,-266.0,57.0,57.0,111.0,-804.0,False,15625.0,0.0,5888308608.0,475.0,78.0,5779790100.0,464.0,75.0
164,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_164.txt,24.0,24.0,33.0,-14.0,65.0,65.0,92.0,-69.0,14.0,14.0,14.0,-180.0,0.0,-31.0,0.0,-292.0,0.0,-16.0,0.0,-313.0,65.0,65.0,139.0,-868.0,False,15625.0,0.0,4304952036.0,474.0,58.0,967925376.0,409.0,18.0
165,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_165.txt,87.0,87.0,109.0,-78.0,0.0,-92.0,0.0,-541.0,33.0,33.0,33.0,-336.0,56.0,56.0,56.0,-166.0,87.0,87.0,87.0,-259.0,87.0,87.0,285.0,-1380.0,False,15625.0,0.0,6234395640.0,541.0,77.0,0.0,541.0,0.0
166,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_166.txt,45.0,45.0,45.0,-60.0,99.0,99.0,159.0,88.0,16.0,16.0,16.0,-333.0,13.0,13.0,13.0,-274.0,0.0,-63.0,0.0,-459.0,99.0,99.0,233.0,-1038.0,False,15625.0,0.0,5293454166.0,468.0,78.0,0.0,459.0,0.0
167,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_167.txt,0.0,-33.0,0.0,-251.0,0.0,-6.0,0.0,-202.0,13.0,13.0,13.0,-197.0,0.0,-12.0,0.0,-230.0,67.0,67.0,154.0,154.0,67.0,67.0,167.0,-726.0,False,15625.0,0.0,3282196800.0,423.0,71.0,2585995800.0,413.0,46.0
168,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_168.txt,52.0,52.0,72.0,6.0,17.0,17.0,26.0,-144.0,68.0,68.0,68.0,-112.0,65.0,65.0,65.0,-134.0,51.0,51.0,91.0,4.0,68.0,68.0,322.0,-380.0,False,15625.0,0.0,9853502985.0,526.0,93.0,1255723200.0,369.0,25.0
169,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_169.txt,79.0,79.0,171.0,147.0,30.0,30.0,42.0,-104.0,11.0,11.0,11.0,-191.0,0.0,-1.0,0.0,-257.0,0.0,-8.0,0.0,-192.0,79.0,79.0,224.0,-597.0,False,15625.0,0.0,5549123762.0,477.0,73.0,1357624800.0,407.0,18.0
170,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_170.txt,81.0,81.0,81.0,-180.0,21.0,21.0,21.0,-274.0,73.0,73.0,112.0,0.0,134.0,134.0,140.0,52.0,0.0,-73.0,0.0,-489.0,134.0,134.0,354.0,-891.0,False,15625.0,0.0,6834730266.0,497.0,74.0,0.0,489.0,0.0
171,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_171.txt,82.0,82.0,93.0,47.0,13.0,13.0,13.0,-154.0,61.0,61.0,61.0,-154.0,7.0,7.0,12.0,-152.0,0.0,-43.0,0.0,-262.0,82.0,82.0,179.0,-675.0,False,15625.0,0.0,9374604960.0,511.0,85.0,906587136.0,434.0,8.0
172,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_172.txt,40.0,40.0,98.0,6.0,44.0,44.0,73.0,73.0,0.0,-58.0,0.0,-442.0,37.0,37.0,37.0,-240.0,41.0,41.0,41.0,-174.0,44.0,44.0,249.0,-777.0,False,15625.0,0.0,2791920285.0,525.0,63.0,0.0,442.0,0.0
173,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_173.txt,4.0,4.0,4.0,-113.0,0.0,-44.0,0.0,-237.0,0.0,-50.0,0.0,-295.0,0.0,-25.0,0.0,-280.0,52.0,52.0,66.0,66.0,52.0,52.0,70.0,-859.0,False,15625.0,0.0,7953378720.0,501.0,82.0,7953378720.0,496.0,76.0
174,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_174.txt,46.0,46.0,112.0,112.0,10.0,10.0,11.0,-160.0,0.0,-8.0,0.0,-164.0,14.0,14.0,14.0,-191.0,0.0,-32.0,0.0,-248.0,46.0,46.0,137.0,-651.0,False,15625.0,0.0,1700595000.0,423.0,43.0,976662225.0,369.0,33.0
175,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_175.txt,53.0,53.0,53.0,-193.0,63.0,63.0,63.0,-103.0,32.0,32.0,34.0,-45.0,72.0,72.0,168.0,52.0,0.0,-37.0,0.0,-404.0,72.0,72.0,318.0,-693.0,False,15625.0,0.0,2686871040.0,453.0,63.0,0.0,404.0,0.0
176,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_176.txt,0.0,-9.0,0.0,-193.0,0.0,-12.0,0.0,-281.0,76.0,76.0,150.0,136.0,0.0,-23.0,0.0,-267.0,7.0,7.0,7.0,-266.0,76.0,76.0,157.0,-871.0,False,15625.0,0.0,5905829070.0,515.0,79.0,4373620515.0,475.0,43.0
177,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_177.txt,48.0,48.0,48.0,-141.0,0.0,-20.0,0.0,-223.0,47.0,47.0,107.0,66.0,3.0,3.0,3.0,-258.0,0.0,-3.0,0.0,-278.0,48.0,48.0,158.0,-834.0,False,15625.0,0.0,6548564232.0,561.0,81.0,5374343520.0,494.0,40.0
178,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_178.txt,48.0,48.0,48.0,-136.0,39.0,39.0,41.0,-117.0,0.0,-39.0,0.0,-252.0,0.0,-21.0,0.0,-138.0,33.0,33.0,68.0,62.0,48.0,48.0,157.0,-581.0,False,15625.0,0.0,6046397280.0,469.0,83.0,2652138720.0,411.0,42.0
179,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_179.txt,28.0,28.0,64.0,43.0,6.0,6.0,6.0,-187.0,0.0,-5.0,0.0,-159.0,0.0,-23.0,0.0,-268.0,0.0,-9.0,0.0,-245.0,28.0,28.0,70.0,-816.0,False,15625.0,0.0,5838842880.0,510.0,76.0,5119329600.0,445.0,63.0
180,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_180.txt,0.0,-2.0,0.0,-169.0,0.0,-7.0,0.0,-232.0,13.0,13.0,13.0,-222.0,78.0,78.0,78.0,3.0,0.0,-50.0,0.0,-274.0,78.0,78.0,91.0,-894.0,False,15625.0,0.0,4514086500.0,441.0,67.0,4025567700.0,441.0,66.0
181,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_181.txt,14.0,14.0,14.0,-113.0,0.0,-2.0,0.0,-209.0,0.0,-3.0,0.0,-149.0,0.0,-55.0,0.0,-249.0,0.0,0.0,0.0,-164.0,14.0,14.0,14.0,-884.0,False,15625.0,1.0,9810904950.0,512.0,92.0,7631593200.0,478.0,75.0
182,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_182.txt,101.0,101.0,119.0,23.0,0.0,-70.0,0.0,-490.0,67.0,67.0,67.0,-135.0,75.0,75.0,133.0,78.0,42.0,42.0,42.0,-227.0,101.0,101.0,361.0,-751.0,False,15625.0,0.0,5987832900.0,490.0,71.0,0.0,490.0,0.0
183,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_183.txt,63.0,63.0,155.0,118.0,36.0,36.0,44.0,-116.0,27.0,27.0,28.0,-136.0,21.0,21.0,21.0,-202.0,32.0,32.0,45.0,-169.0,63.0,63.0,293.0,-505.0,False,15625.0,0.0,1505026575.0,457.0,48.0,31241700.0,335.0,5.0
184,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_184.txt,18.0,18.0,27.0,-135.0,11.0,11.0,11.0,-167.0,34.0,34.0,34.0,-159.0,42.0,42.0,42.0,-40.0,0.0,-23.0,0.0,-249.0,42.0,42.0,114.0,-750.0,False,15625.0,0.0,5983628112.0,496.0,79.0,3500655840.0,454.0,45.0
185,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_185.txt,0.0,0.0,0.0,-459.0,123.0,123.0,347.0,347.0,0.0,0.0,0.0,-459.0,59.0,59.0,74.0,-259.0,120.0,120.0,205.0,19.0,123.0,123.0,626.0,-811.0,False,15625.0,0.0,3793580736.0,459.0,68.0,0.0,459.0,0.0
186,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_186.txt,144.0,144.0,228.0,228.0,47.0,47.0,55.0,0.0,29.0,29.0,29.0,-149.0,0.0,-15.0,0.0,-218.0,0.0,-29.0,0.0,-153.0,144.0,144.0,312.0,-292.0,False,15625.0,0.0,10124352000.0,533.0,90.0,1243408320.0,397.0,15.0
187,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_187.txt,47.0,47.0,47.0,-32.0,9.0,9.0,9.0,-155.0,4.0,4.0,4.0,-189.0,0.0,-11.0,0.0,-98.0,0.0,-53.0,0.0,-245.0,47.0,47.0,60.0,-719.0,False,15625.0,0.0,10886544000.0,531.0,92.0,8061554688.0,495.0,73.0
188,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_188.txt,25.0,25.0,41.0,-73.0,57.0,57.0,113.0,100.0,0.0,-8.0,0.0,-179.0,0.0,-30.0,0.0,-273.0,0.0,-19.0,0.0,-217.0,57.0,57.0,154.0,-642.0,False,15625.0,0.0,5696258568.0,498.0,77.0,5087130048.0,468.0,68.0
189,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_189.txt,0.0,-14.0,0.0,-188.0,41.0,41.0,56.0,-82.0,0.0,-9.0,0.0,-215.0,34.0,34.0,90.0,90.0,0.0,-12.0,0.0,-227.0,41.0,41.0,146.0,-622.0,False,15625.0,0.0,8867102720.0,528.0,80.0,5444070912.0,475.0,57.0
190,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_190.txt,0.0,-66.0,0.0,-478.0,64.0,64.0,64.0,-316.0,44.0,44.0,64.0,-17.0,15.0,15.0,15.0,-299.0,132.0,132.0,176.0,123.0,132.0,132.0,319.0,-987.0,False,15625.0,0.0,5606031816.0,478.0,72.0,0.0,478.0,0.0
191,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_191.txt,42.0,42.0,77.0,-20.0,42.0,42.0,42.0,-90.0,0.0,-15.0,0.0,-145.0,0.0,-70.0,0.0,-316.0,48.0,48.0,48.0,-152.0,48.0,48.0,167.0,-723.0,False,15625.0,0.0,6128427648.0,475.0,69.0,3559194380.0,421.0,47.0
192,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_192.txt,54.0,54.0,54.0,-193.0,0.0,-3.0,0.0,-250.0,0.0,-29.0,0.0,-274.0,37.0,37.0,37.0,-114.0,56.0,56.0,87.0,70.0,56.0,56.0,178.0,-761.0,False,15625.0,0.0,5176017000.0,533.0,76.0,2246077680.0,456.0,22.0
193,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_193.txt,0.0,-2.0,0.0,-129.0,19.0,19.0,19.0,-61.0,17.0,17.0,26.0,3.0,31.0,31.0,31.0,-57.0,29.0,29.0,51.0,17.0,31.0,31.0,127.0,-227.0,False,15625.0,0.0,4963963500.0,457.0,73.0,2084026320.0,374.0,54.0
194,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_194.txt,0.0,-17.0,0.0,-278.0,1.0,1.0,1.0,-215.0,61.0,61.0,110.0,69.0,12.0,12.0,12.0,-207.0,34.0,34.0,36.0,-142.0,61.0,61.0,159.0,-773.0,False,15625.0,0.0,7608680352.0,490.0,71.0,5844908160.0,478.0,59.0
195,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_195.txt,61.0,61.0,139.0,119.0,15.0,15.0,15.0,-197.0,26.0,26.0,26.0,-220.0,17.0,17.0,17.0,-169.0,0.0,-23.0,0.0,-286.0,61.0,61.0,197.0,-753.0,False,15625.0,0.0,5464619160.0,492.0,73.0,3794138880.0,460.0,38.0
196,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_196.txt,0.0,-13.0,0.0,-214.0,0.0,-39.0,0.0,-332.0,0.0,-39.0,0.0,-263.0,0.0,-2.0,0.0,-238.0,32.0,32.0,62.0,12.0,32.0,32.0,62.0,-1035.0,False,15625.0,0.0,6209140860.0,475.0,76.0,6209140860.0,475.0,65.0
197,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_197.txt,107.0,107.0,248.0,219.0,66.0,66.0,80.0,-78.0,23.0,23.0,23.0,-124.0,45.0,45.0,45.0,-144.0,0.0,-19.0,0.0,-214.0,107.0,107.0,396.0,-341.0,False,15625.0,0.0,5523415040.0,485.0,80.0,922440960.0,399.0,14.0
198,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_198.txt,2.0,2.0,3.0,-103.0,33.0,33.0,33.0,-186.0,0.0,-5.0,0.0,-190.0,56.0,56.0,109.0,109.0,0.0,-42.0,0.0,-273.0,56.0,56.0,145.0,-643.0,False,15625.0,0.0,6693772770.0,548.0,81.0,4447632000.0,465.0,56.0
199,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_199.txt,73.0,73.0,102.0,78.0,0.0,-13.0,0.0,-141.0,3.0,3.0,3.0,-198.0,5.0,5.0,5.0,-155.0,0.0,-1.0,0.0,-141.0,73.0,73.0,110.0,-557.0,False,15625.0,0.0,4537051740.0,501.0,70.0,3285466800.0,409.0,62.0
200,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_200.txt,37.0,37.0,37.0,-136.0,16.0,16.0,16.0,-216.0,4.0,4.0,4.0,-103.0,0.0,-10.0,0.0,-210.0,15.0,15.0,15.0,-57.0,37.0,37.0,72.0,-722.0,False,15625.0,0.0,8125241472.0,535.0,77.0,4314773400.0,474.0,35.0
201,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_201.txt,113.0,113.0,261.0,261.0,43.0,43.0,43.0,-182.0,54.0,54.0,54.0,-226.0,43.0,43.0,43.0,-111.0,0.0,-10.0,0.0,-194.0,113.0,113.0,401.0,-452.0,False,15625.0,0.0,5291882280.0,494.0,71.0,1021467236.0,415.0,17.0
202,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_202.txt,127.0,127.0,250.0,212.0,22.0,22.0,22.0,-148.0,46.0,46.0,52.0,-71.0,28.0,28.0,41.0,-115.0,17.0,17.0,17.0,-165.0,127.0,127.0,382.0,-287.0,False,15625.0,0.0,2572542720.0,446.0,64.0,83397600.0,334.0,9.0
203,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_203.txt,0.0,-17.0,0.0,-249.0,0.0,0.0,0.0,-250.0,40.0,40.0,40.0,-202.0,0.0,-29.0,0.0,-317.0,76.0,76.0,148.0,131.0,76.0,76.0,188.0,-887.0,False,15625.0,0.0,12272393925.0,552.0,88.0,3983529264.0,497.0,26.0
204,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_204.txt,41.0,41.0,69.0,-14.0,119.0,119.0,127.0,-21.0,12.0,12.0,12.0,-359.0,0.0,0.0,0.0,-254.0,0.0,-61.0,0.0,-467.0,119.0,119.0,208.0,-1115.0,False,15625.0,0.0,4499629200.0,467.0,74.0,0.0,467.0,0.0
205,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_205.txt,165.0,165.0,236.0,236.0,24.0,24.0,42.0,-117.0,0.0,-55.0,0.0,-409.0,8.0,8.0,15.0,-176.0,90.0,90.0,90.0,-99.0,165.0,165.0,383.0,-565.0,False,15625.0,0.0,6314059800.0,516.0,60.0,0.0,409.0,0.0
206,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_206.txt,29.0,29.0,37.0,-16.0,0.0,-9.0,0.0,-147.0,43.0,43.0,45.0,-10.0,0.0,-15.0,0.0,-185.0,0.0,-1.0,0.0,-165.0,43.0,43.0,82.0,-523.0,False,15625.0,0.0,2873085006.0,446.0,66.0,2873085006.0,392.0,66.0
207,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_207.txt,187.0,187.0,399.0,399.0,0.0,0.0,0.0,-514.0,0.0,0.0,0.0,-514.0,73.0,73.0,143.0,-242.0,69.0,69.0,161.0,-12.0,187.0,187.0,703.0,-883.0,False,15625.0,0.0,6557517120.0,518.0,77.0,0.0,514.0,0.0
208,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_208.txt,22.0,22.0,22.0,-134.0,14.0,14.0,28.0,0.0,43.0,43.0,70.0,56.0,30.0,30.0,30.0,-35.0,0.0,-37.0,0.0,-199.0,43.0,43.0,150.0,-312.0,False,15625.0,0.0,2164203360.0,486.0,58.0,1227869280.0,332.0,55.0
209,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_209.txt,0.0,-47.0,0.0,-312.0,38.0,38.0,72.0,67.0,0.0,-37.0,0.0,-311.0,4.0,4.0,4.0,-210.0,0.0,-24.0,0.0,-214.0,38.0,38.0,76.0,-980.0,False,15625.0,0.0,8371883520.0,516.0,78.0,8371883520.0,502.0,77.0
210,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_210.txt,64.0,64.0,144.0,144.0,83.0,83.0,104.0,-140.0,28.0,28.0,53.0,-135.0,0.0,-6.0,0.0,-217.0,37.0,37.0,37.0,-128.0,83.0,83.0,338.0,-476.0,False,15625.0,0.0,6551523000.0,521.0,75.0,403105500.0,400.0,7.0
211,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_211.txt,0.0,-5.0,0.0,-191.0,0.0,-42.0,0.0,-195.0,1.0,1.0,1.0,-152.0,0.0,-28.0,0.0,-295.0,27.0,27.0,27.0,-64.0,27.0,27.0,28.0,-897.0,False,15625.0,0.0,9659381760.0,533.0,84.0,9659381760.0,514.0,80.0
212,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_212.txt,95.0,95.0,152.0,104.0,97.0,97.0,97.0,-95.0,79.0,79.0,118.0,-6.0,14.0,14.0,14.0,-275.0,0.0,-43.0,0.0,-407.0,97.0,97.0,381.0,-679.0,False,15625.0,0.0,3373560575.0,445.0,59.0,0.0,407.0,0.0
213,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_213.txt,0.0,-9.0,0.0,-191.0,0.0,-35.0,0.0,-323.0,62.0,62.0,174.0,137.0,0.0,-13.0,0.0,-318.0,0.0,-23.0,0.0,-241.0,62.0,62.0,174.0,-936.0,False,15625.0,0.0,11138955200.0,554.0,89.0,10217051904.0,538.0,67.0
214,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_214.txt,0.0,-9.0,0.0,-106.0,0.0,-3.0,0.0,-122.0,69.0,69.0,132.0,57.0,1.0,1.0,1.0,-203.0,0.0,-6.0,0.0,-199.0,69.0,69.0,133.0,-573.0,False,15625.0,0.0,4982502880.0,544.0,61.0,1704502800.0,366.0,44.0
215,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_215.txt,26.0,26.0,26.0,-139.0,27.0,27.0,64.0,39.0,0.0,-21.0,0.0,-235.0,58.0,58.0,58.0,-228.0,0.0,-61.0,0.0,-278.0,58.0,58.0,148.0,-841.0,False,15625.0,0.0,3646809621.0,472.0,58.0,2126621952.0,420.0,23.0
216,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_216.txt,25.0,25.0,42.0,-169.0,3.0,3.0,3.0,-326.0,65.0,65.0,116.0,28.0,0.0,-20.0,0.0,-387.0,60.0,60.0,60.0,18.0,65.0,65.0,221.0,-836.0,False,15625.0,0.0,1287720784.0,397.0,48.0,0.0,387.0,0.0
217,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_217.txt,0.0,-37.0,0.0,-309.0,0.0,-28.0,0.0,-229.0,0.0,-41.0,0.0,-218.0,46.0,46.0,76.0,-21.0,0.0,-31.0,0.0,-235.0,46.0,46.0,76.0,-1012.0,False,15625.0,0.0,8967749760.0,503.0,86.0,8325763200.0,490.0,83.0
218,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_218.txt,0.0,-19.0,0.0,-235.0,0.0,-1.0,0.0,-170.0,0.0,-9.0,0.0,-187.0,0.0,-21.0,0.0,-156.0,15.0,15.0,28.0,9.0,15.0,15.0,28.0,-739.0,False,15625.0,0.0,7224897600.0,491.0,80.0,5205787680.0,443.0,73.0
219,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_219.txt,76.0,76.0,80.0,66.0,0.0,-3.0,0.0,-234.0,59.0,59.0,59.0,-113.0,72.0,72.0,72.0,-132.0,18.0,18.0,18.0,-122.0,76.0,76.0,229.0,-535.0,False,15625.0,0.0,9000573120.0,510.0,84.0,1159142400.0,414.0,12.0
