Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
185,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_185.txt,105.0,105.0,105.0,30.0,112.0,112.0,112.0,81.0,0.0,-101.0,0.0,-224.0,112.0,112.0,217.0,-113.0,False,243.0,0.0,1778980.0,376.0,97.0,450240.0,315.0,21.0
186,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_186.txt,0.0,-99.0,0.0,-423.0,66.0,66.0,126.0,126.0,37.0,37.0,37.0,-242.0,66.0,66.0,163.0,-539.0,False,243.0,1.0,848925.0,423.0,65.0,0.0,423.0,0.0
187,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_187.txt,38.0,38.0,38.0,-7.0,6.0,6.0,6.0,-59.0,0.0,-62.0,0.0,-206.0,38.0,38.0,44.0,-272.0,False,243.0,0.0,1083684.0,366.0,91.0,919632.0,329.0,46.0
188,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_188.txt,6.0,6.0,6.0,-73.0,0.0,-112.0,0.0,-231.0,0.0,-50.0,0.0,-170.0,6.0,6.0,6.0,-474.0,False,243.0,0.0,1748850.0,384.0,90.0,1748850.0,384.0,75.0
189,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_189.txt,0.0,-58.0,0.0,-147.0,0.0,-5.0,0.0,-58.0,13.0,13.0,13.0,-108.0,13.0,13.0,13.0,-313.0,False,243.0,0.0,1891656.0,421.0,98.0,1879020.0,394.0,73.0
190,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_190.txt,42.0,42.0,62.0,62.0,0.0,-49.0,0.0,-133.0,0.0,-9.0,0.0,-65.0,42.0,42.0,62.0,-136.0,False,243.0,0.0,641480.0,280.0,79.0,412380.0,240.0,45.0
191,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_191.txt,67.0,67.0,79.0,79.0,82.0,82.0,82.0,-24.0,0.0,-60.0,0.0,-128.0,82.0,82.0,161.0,-73.0,False,243.0,1.0,1767150.0,380.0,85.0,809472.0,289.0,68.0
192,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_192.txt,0.0,-20.0,0.0,-186.0,26.0,26.0,48.0,48.0,0.0,-28.0,0.0,-68.0,26.0,26.0,48.0,-206.0,False,243.0,2.0,1639785.0,389.0,97.0,901712.0,319.0,56.0
193,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_193.txt,0.0,-80.0,0.0,-186.0,25.0,25.0,25.0,-8.0,0.0,-9.0,0.0,-55.0,25.0,25.0,25.0,-249.0,False,243.0,0.0,1644705.0,364.0,99.0,1573572.0,364.0,77.0
194,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_194.txt,0.0,-73.0,0.0,-242.0,0.0,-64.0,0.0,-213.0,134.0,134.0,174.0,174.0,134.0,134.0,174.0,-281.0,False,243.0,0.0,2614272.0,439.0,99.0,2099072.0,432.0,92.0
195,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_195.txt,16.0,16.0,16.0,-118.0,63.0,63.0,63.0,37.0,0.0,-97.0,0.0,-195.0,63.0,63.0,79.0,-276.0,False,243.0,1.0,1123632.0,367.0,78.0,525096.0,331.0,22.0
196,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_196.txt,12.0,12.0,12.0,-33.0,0.0,-66.0,0.0,-212.0,20.0,20.0,20.0,4.0,20.0,20.0,32.0,-241.0,False,243.0,1.0,1015488.0,317.0,86.0,629280.0,288.0,46.0
197,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_197.txt,0.0,-61.0,0.0,-155.0,0.0,-25.0,0.0,-69.0,0.0,-11.0,0.0,-78.0,0.0,-11.0,0.0,-302.0,True,243.0,2.0,1238160.0,339.0,90.0,1238160.0,336.0,70.0
198,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_198.txt,0.0,-31.0,0.0,-261.0,68.0,68.0,100.0,100.0,36.0,36.0,36.0,-163.0,68.0,68.0,136.0,-324.0,False,243.0,1.0,1956240.0,384.0,95.0,1194160.0,377.0,59.0
199,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_199.txt,0.0,-55.0,0.0,-193.0,0.0,-47.0,0.0,-154.0,74.0,74.0,102.0,102.0,74.0,74.0,102.0,-245.0,False,243.0,0.0,1479060.0,388.0,99.0,1195722.0,358.0,61.0
200,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_200.txt,101.0,101.0,201.0,201.0,73.0,73.0,73.0,-228.0,0.0,-78.0,0.0,-402.0,101.0,101.0,274.0,-429.0,False,243.0,1.0,1544544.0,402.0,90.0,0.0,402.0,0.0
201,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_201.txt,58.0,58.0,58.0,-36.0,0.0,-89.0,0.0,-251.0,48.0,48.0,48.0,-81.0,58.0,58.0,106.0,-368.0,False,243.0,1.0,1992448.0,442.0,96.0,1298675.0,397.0,41.0
202,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_202.txt,0.0,-37.0,0.0,-80.0,0.0,-87.0,0.0,-215.0,0.0,-25.0,0.0,-77.0,0.0,-25.0,0.0,-372.0,True,243.0,2.0,1149540.0,354.0,85.0,1149540.0,321.0,85.0
203,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_203.txt,54.0,54.0,54.0,8.0,0.0,-108.0,0.0,-235.0,0.0,-35.0,0.0,-110.0,54.0,54.0,54.0,-337.0,False,243.0,0.0,1815804.0,378.0,96.0,1755222.0,378.0,79.0
204,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_204.txt,0.0,-114.0,0.0,-255.0,33.0,33.0,33.0,31.0,31.0,31.0,31.0,-33.0,33.0,33.0,64.0,-257.0,False,243.0,0.0,1273740.0,359.0,94.0,1256416.0,356.0,56.0
205,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_205.txt,56.0,56.0,56.0,-14.0,27.0,27.0,27.0,-94.0,0.0,-114.0,0.0,-243.0,56.0,56.0,83.0,-351.0,False,243.0,1.0,1921584.0,409.0,98.0,1243620.0,380.0,45.0
206,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_206.txt,76.0,76.0,99.0,99.0,0.0,-30.0,0.0,-257.0,0.0,-42.0,0.0,-306.0,76.0,76.0,99.0,-464.0,False,243.0,1.0,1920380.0,403.0,92.0,1196888.0,403.0,58.0
207,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_207.txt,27.0,27.0,39.0,39.0,16.0,16.0,16.0,-16.0,0.0,-23.0,0.0,-70.0,27.0,27.0,55.0,-47.0,False,243.0,0.0,954162.0,305.0,79.0,577332.0,258.0,63.0
208,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_208.txt,0.0,-2.0,0.0,-23.0,0.0,-107.0,0.0,-267.0,0.0,-10.0,0.0,-92.0,0.0,-2.0,0.0,-382.0,True,243.0,2.0,3159678.0,458.0,99.0,3159678.0,458.0,97.0
209,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_209.txt,83.0,83.0,83.0,41.0,135.0,135.0,135.0,76.0,0.0,-135.0,0.0,-310.0,135.0,135.0,218.0,-193.0,False,243.0,0.0,967824.0,327.0,80.0,0.0,310.0,0.0
210,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_210.txt,0.0,-45.0,0.0,-224.0,0.0,-55.0,0.0,-188.0,23.0,23.0,23.0,-18.0,23.0,23.0,23.0,-430.0,False,243.0,2.0,1640912.0,377.0,99.0,1640912.0,373.0,91.0
211,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_211.txt,0.0,-44.0,0.0,-104.0,0.0,-46.0,0.0,-102.0,0.0,-38.0,0.0,-122.0,0.0,-38.0,0.0,-328.0,True,243.0,2.0,1478400.0,372.0,79.0,1478400.0,355.0,77.0
212,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_212.txt,0.0,-28.0,0.0,-60.0,0.0,-121.0,0.0,-257.0,9.0,9.0,9.0,-46.0,9.0,9.0,9.0,-363.0,False,243.0,0.0,2237440.0,404.0,92.0,2237440.0,404.0,92.0
213,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_213.txt,88.0,88.0,88.0,24.0,31.0,31.0,31.0,-62.0,0.0,-153.0,0.0,-339.0,88.0,88.0,119.0,-377.0,False,243.0,2.0,1010412.0,339.0,79.0,0.0,339.0,0.0
214,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_214.txt,25.0,25.0,25.0,-2.0,0.0,-35.0,0.0,-95.0,0.0,-48.0,0.0,-134.0,25.0,25.0,25.0,-231.0,False,243.0,0.0,1190000.0,323.0,89.0,1127185.0,323.0,85.0
215,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_215.txt,0.0,-22.0,0.0,-94.0,0.0,-59.0,0.0,-140.0,33.0,33.0,42.0,42.0,33.0,33.0,42.0,-192.0,False,243.0,1.0,921294.0,313.0,83.0,766920.0,289.0,66.0
216,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_216.txt,0.0,-76.0,0.0,-169.0,0.0,-11.0,0.0,-24.0,0.0,-3.0,0.0,-124.0,0.0,-3.0,0.0,-317.0,True,243.0,1.0,812160.0,340.0,68.0,647325.0,307.0,35.0
217,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_217.txt,0.0,-20.0,0.0,-179.0,0.0,-51.0,0.0,-251.0,89.0,89.0,94.0,94.0,89.0,89.0,94.0,-336.0,False,243.0,3.0,1971270.0,395.0,98.0,1631700.0,395.0,75.0
218,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_218.txt,122.0,122.0,122.0,120.0,89.0,89.0,89.0,84.0,0.0,-122.0,0.0,-266.0,122.0,122.0,211.0,-62.0,False,243.0,0.0,1411256.0,358.0,84.0,667392.0,322.0,32.0
219,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_219.txt,0.0,-36.0,0.0,-109.0,53.0,53.0,53.0,-5.0,18.0,18.0,18.0,-67.0,53.0,53.0,71.0,-181.0,False,243.0,0.0,1058400.0,331.0,82.0,1004500.0,305.0,82.0
220,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_220.txt,7.0,7.0,13.0,13.0,0.0,-10.0,0.0,-27.0,0.0,-105.0,0.0,-232.0,7.0,7.0,13.0,-246.0,False,243.0,0.0,1600884.0,371.0,97.0,1169938.0,332.0,71.0
221,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_221.txt,0.0,-31.0,0.0,-153.0,2.0,2.0,2.0,-11.0,0.0,-49.0,0.0,-214.0,2.0,2.0,2.0,-378.0,False,243.0,1.0,1466472.0,358.0,98.0,1459248.0,355.0,86.0
222,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_222.txt,73.0,73.0,73.0,-33.0,102.0,102.0,102.0,71.0,0.0,-156.0,0.0,-381.0,102.0,102.0,175.0,-343.0,False,243.0,1.0,1297920.0,381.0,83.0,0.0,381.0,0.0
223,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_223.txt,39.0,39.0,39.0,10.0,26.0,26.0,26.0,-35.0,0.0,-60.0,0.0,-198.0,39.0,39.0,65.0,-223.0,False,243.0,0.0,536404.0,310.0,73.0,445556.0,288.0,29.0
224,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_224.txt,32.0,32.0,32.0,-45.0,0.0,-62.0,0.0,-143.0,0.0,-12.0,0.0,-53.0,32.0,32.0,32.0,-241.0,False,243.0,2.0,1584240.0,404.0,86.0,1161986.0,358.0,49.0
225,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_225.txt,0.0,-31.0,0.0,-128.0,0.0,-2.0,0.0,-111.0,0.0,-74.0,0.0,-195.0,0.0,-2.0,0.0,-434.0,True,243.0,2.0,2115764.0,394.0,97.0,2115764.0,394.0,97.0
226,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_226.txt,20.0,20.0,20.0,17.0,14.0,14.0,14.0,-57.0,0.0,-17.0,0.0,-103.0,20.0,20.0,34.0,-143.0,False,243.0,0.0,869120.0,297.0,85.0,552420.0,253.0,62.0
227,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_227.txt,67.0,67.0,67.0,37.0,0.0,-40.0,0.0,-243.0,8.0,8.0,8.0,-193.0,67.0,67.0,75.0,-399.0,False,243.0,1.0,1919304.0,401.0,99.0,1725736.0,401.0,83.0
228,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_228.txt,0.0,-4.0,0.0,-191.0,48.0,48.0,66.0,66.0,0.0,-74.0,0.0,-249.0,48.0,48.0,66.0,-374.0,False,243.0,2.0,1161000.0,327.0,86.0,718788.0,327.0,42.0
229,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_229.txt,51.0,51.0,51.0,4.0,0.0,-94.0,0.0,-212.0,44.0,44.0,50.0,50.0,51.0,51.0,101.0,-158.0,False,243.0,0.0,1213993.0,345.0,94.0,1021636.0,323.0,62.0
230,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_230.txt,12.0,12.0,22.0,22.0,39.0,39.0,39.0,-25.0,0.0,-52.0,0.0,-120.0,39.0,39.0,61.0,-123.0,False,243.0,0.0,684376.0,274.0,77.0,518130.0,248.0,57.0
231,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_231.txt,143.0,143.0,143.0,92.0,81.0,81.0,81.0,-35.0,0.0,-169.0,0.0,-374.0,143.0,143.0,224.0,-317.0,False,243.0,0.0,1397292.0,374.0,97.0,0.0,374.0,0.0
232,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_232.txt,2.0,2.0,2.0,-76.0,11.0,11.0,11.0,-42.0,0.0,-79.0,0.0,-221.0,11.0,11.0,13.0,-339.0,False,243.0,0.0,2132480.0,416.0,98.0,2132480.0,409.0,85.0
233,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_233.txt,0.0,-21.0,0.0,-97.0,15.0,15.0,15.0,0.0,0.0,-55.0,0.0,-198.0,15.0,15.0,15.0,-295.0,False,243.0,1.0,761400.0,300.0,90.0,689490.0,300.0,47.0
234,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_234.txt,18.0,18.0,18.0,-136.0,17.0,17.0,17.0,9.0,0.0,-88.0,0.0,-218.0,18.0,18.0,35.0,-345.0,False,243.0,2.0,911196.0,317.0,79.0,778092.0,317.0,42.0
235,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_235.txt,0.0,-25.0,0.0,-260.0,181.0,181.0,350.0,350.0,52.0,52.0,52.0,-191.0,181.0,181.0,402.0,-101.0,False,243.0,0.0,2553390.0,433.0,97.0,270556.0,383.0,11.0
236,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_236.txt,20.0,20.0,20.0,-74.0,0.0,-118.0,0.0,-296.0,0.0,-48.0,0.0,-117.0,20.0,20.0,20.0,-487.0,False,243.0,2.0,2536534.0,426.0,97.0,2536534.0,426.0,91.0
237,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_237.txt,48.0,48.0,48.0,-21.0,0.0,-15.0,0.0,-63.0,0.0,-86.0,0.0,-173.0,48.0,48.0,48.0,-257.0,False,243.0,0.0,1525392.0,414.0,95.0,1510784.0,382.0,58.0
238,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_238.txt,38.0,38.0,38.0,-29.0,0.0,-64.0,0.0,-185.0,0.0,-23.0,0.0,-140.0,38.0,38.0,38.0,-354.0,False,243.0,0.0,1294125.0,356.0,87.0,1147500.0,349.0,54.0
239,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_239.txt,17.0,17.0,17.0,-46.0,0.0,-3.0,0.0,-78.0,0.0,-95.0,0.0,-261.0,17.0,17.0,17.0,-385.0,False,243.0,3.0,2399400.0,432.0,93.0,2050412.0,394.0,91.0
240,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_240.txt,0.0,-47.0,0.0,-190.0,43.0,43.0,43.0,-34.0,71.0,71.0,102.0,102.0,71.0,71.0,145.0,-122.0,False,243.0,1.0,847280.0,294.0,85.0,256725.0,251.0,25.0
241,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_241.txt,0.0,-44.0,0.0,-134.0,0.0,-39.0,0.0,-172.0,36.0,36.0,36.0,-31.0,36.0,36.0,36.0,-337.0,False,243.0,0.0,1854258.0,380.0,98.0,1854258.0,376.0,98.0
242,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_242.txt,84.0,84.0,84.0,-7.0,119.0,119.0,119.0,1.0,0.0,-88.0,0.0,-263.0,119.0,119.0,203.0,-269.0,False,243.0,2.0,1241085.0,347.0,90.0,303968.0,316.0,14.0
243,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_243.txt,0.0,-28.0,0.0,-158.0,14.0,14.0,18.0,18.0,0.0,-66.0,0.0,-280.0,14.0,14.0,18.0,-420.0,False,243.0,2.0,1762560.0,392.0,98.0,1354320.0,384.0,66.0
244,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_244.txt,0.0,-9.0,0.0,-55.0,0.0,-78.0,0.0,-207.0,0.0,-26.0,0.0,-104.0,0.0,-9.0,0.0,-366.0,True,243.0,1.0,955383.0,347.0,71.0,955383.0,325.0,51.0
245,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_245.txt,0.0,-6.0,0.0,-117.0,3.0,3.0,3.0,-54.0,0.0,-55.0,0.0,-128.0,3.0,3.0,3.0,-299.0,False,243.0,1.0,906304.0,335.0,88.0,639744.0,281.0,49.0
246,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_246.txt,0.0,-38.0,0.0,-152.0,10.0,10.0,10.0,2.0,0.0,-36.0,0.0,-178.0,10.0,10.0,10.0,-328.0,False,243.0,1.0,1487628.0,359.0,93.0,1337526.0,340.0,93.0
247,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_247.txt,60.0,60.0,60.0,-18.0,38.0,38.0,38.0,-85.0,0.0,-6.0,0.0,-90.0,60.0,60.0,98.0,-193.0,False,243.0,1.0,1612875.0,380.0,94.0,635910.0,300.0,41.0
248,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_248.txt,0.0,-12.0,0.0,-26.0,0.0,-113.0,0.0,-274.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,-293.0,False,243.0,0.0,1254596.0,385.0,90.0,1071875.0,349.0,49.0
249,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_249.txt,32.0,32.0,32.0,-104.0,0.0,-77.0,0.0,-167.0,11.0,11.0,11.0,-23.0,32.0,32.0,43.0,-294.0,False,243.0,0.0,853776.0,361.0,75.0,721644.0,329.0,33.0
250,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_250.txt,49.0,49.0,49.0,27.0,0.0,-13.0,0.0,-140.0,0.0,-93.0,0.0,-204.0,49.0,49.0,49.0,-317.0,False,243.0,1.0,2243150.0,429.0,95.0,1811860.0,389.0,73.0
251,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_251.txt,129.0,129.0,146.0,146.0,0.0,-94.0,0.0,-246.0,50.0,50.0,50.0,-53.0,129.0,129.0,196.0,-153.0,False,243.0,0.0,1296416.0,335.0,88.0,666750.0,332.0,30.0
252,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_252.txt,118.0,118.0,118.0,86.0,0.0,-184.0,0.0,-422.0,71.0,71.0,71.0,4.0,118.0,118.0,189.0,-332.0,False,243.0,0.0,1703460.0,422.0,95.0,0.0,422.0,0.0
253,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_253.txt,0.0,-144.0,0.0,-330.0,130.0,130.0,130.0,-40.0,111.0,111.0,111.0,10.0,130.0,130.0,241.0,-360.0,False,243.0,1.0,1038220.0,330.0,80.0,0.0,330.0,0.0
254,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_254.txt,0.0,-66.0,0.0,-144.0,0.0,-23.0,0.0,-118.0,0.0,-30.0,0.0,-113.0,0.0,-23.0,0.0,-375.0,True,243.0,2.0,1482789.0,359.0,82.0,1482789.0,355.0,77.0
255,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_255.txt,12.0,12.0,12.0,-92.0,0.0,-48.0,0.0,-186.0,0.0,-104.0,0.0,-224.0,12.0,12.0,12.0,-502.0,False,243.0,1.0,2334402.0,475.0,98.0,2334402.0,448.0,63.0
256,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_256.txt,0.0,-39.0,0.0,-113.0,102.0,102.0,125.0,125.0,0.0,-19.0,0.0,-131.0,102.0,102.0,125.0,-119.0,False,243.0,0.0,1879248.0,392.0,98.0,1154048.0,346.0,64.0
257,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_257.txt,0.0,-6.0,0.0,-33.0,34.0,34.0,34.0,-104.0,0.0,-76.0,0.0,-159.0,34.0,34.0,34.0,-296.0,False,243.0,1.0,1197504.0,363.0,79.0,1049048.0,337.0,52.0
258,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_258.txt,0.0,-13.0,0.0,-219.0,72.0,72.0,84.0,84.0,0.0,-45.0,0.0,-238.0,72.0,72.0,84.0,-373.0,False,243.0,4.0,1538784.0,374.0,99.0,1288872.0,374.0,72.0
259,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_259.txt,57.0,57.0,60.0,60.0,0.0,-32.0,0.0,-151.0,0.0,-7.0,0.0,-146.0,57.0,57.0,60.0,-237.0,False,243.0,0.0,2073496.0,401.0,97.0,2073496.0,401.0,92.0
260,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_260.txt,88.0,88.0,88.0,45.0,8.0,8.0,8.0,-223.0,0.0,-29.0,0.0,-243.0,88.0,88.0,96.0,-421.0,False,243.0,3.0,1407744.0,423.0,94.0,555822.0,382.0,27.0
261,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_261.txt,3.0,3.0,3.0,-64.0,27.0,27.0,27.0,-37.0,0.0,-103.0,0.0,-238.0,27.0,27.0,30.0,-339.0,False,243.0,3.0,1557564.0,357.0,93.0,1332736.0,341.0,76.0
262,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_262.txt,41.0,41.0,41.0,-74.0,0.0,-121.0,0.0,-265.0,0.0,-41.0,0.0,-110.0,41.0,41.0,41.0,-449.0,False,243.0,0.0,2370060.0,425.0,96.0,2370060.0,425.0,81.0
263,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_263.txt,0.0,-49.0,0.0,-242.0,0.0,-1.0,0.0,-52.0,2.0,2.0,2.0,-192.0,2.0,2.0,2.0,-486.0,False,243.0,3.0,1594080.0,394.0,94.0,1496664.0,394.0,78.0
264,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_264.txt,0.0,-109.0,0.0,-223.0,1.0,1.0,1.0,-96.0,44.0,44.0,44.0,-14.0,44.0,44.0,45.0,-333.0,False,243.0,1.0,964128.0,381.0,70.0,564732.0,349.0,21.0
265,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_265.txt,0.0,-22.0,0.0,-145.0,0.0,-19.0,0.0,-73.0,17.0,17.0,17.0,14.0,17.0,17.0,17.0,-204.0,False,243.0,4.0,924672.0,353.0,92.0,629920.0,269.0,62.0
266,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_266.txt,0.0,-2.0,0.0,-84.0,0.0,-44.0,0.0,-137.0,59.0,59.0,59.0,0.0,59.0,59.0,59.0,-221.0,False,243.0,0.0,1496712.0,364.0,92.0,1389568.0,338.0,92.0
267,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_267.txt,0.0,-73.0,0.0,-231.0,0.0,-4.0,0.0,-163.0,29.0,29.0,29.0,-15.0,29.0,29.0,29.0,-409.0,False,243.0,0.0,2413719.0,417.0,99.0,2413719.0,417.0,99.0
268,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_268.txt,0.0,-164.0,0.0,-331.0,0.0,-34.0,0.0,-84.0,19.0,19.0,19.0,-98.0,19.0,19.0,19.0,-513.0,False,243.0,2.0,2370565.0,419.0,92.0,2370565.0,419.0,85.0
269,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_269.txt,0.0,-3.0,0.0,-26.0,0.0,-70.0,0.0,-200.0,0.0,-17.0,0.0,-36.0,0.0,-3.0,0.0,-262.0,True,243.0,1.0,1886400.0,387.0,96.0,1886400.0,377.0,96.0
270,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_270.txt,0.0,-68.0,0.0,-213.0,21.0,21.0,21.0,-6.0,0.0,-35.0,0.0,-145.0,21.0,21.0,21.0,-364.0,False,243.0,2.0,1080992.0,319.0,83.0,1080992.0,319.0,83.0
271,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_271.txt,72.0,72.0,72.0,65.0,0.0,-37.0,0.0,-200.0,0.0,-54.0,0.0,-221.0,72.0,72.0,72.0,-356.0,False,243.0,1.0,1177110.0,356.0,77.0,1064250.0,356.0,66.0
272,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_272.txt,0.0,-12.0,0.0,-77.0,0.0,-28.0,0.0,-83.0,0.0,-110.0,0.0,-230.0,0.0,-12.0,0.0,-390.0,True,243.0,3.0,2095632.0,405.0,99.0,1958418.0,382.0,99.0
273,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_273.txt,77.0,77.0,77.0,-12.0,20.0,20.0,20.0,-77.0,0.0,-187.0,0.0,-387.0,77.0,77.0,97.0,-476.0,False,243.0,1.0,1423818.0,387.0,91.0,0.0,387.0,0.0
274,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_274.txt,45.0,45.0,45.0,35.0,0.0,-30.0,0.0,-124.0,0.0,-60.0,0.0,-146.0,45.0,45.0,45.0,-235.0,False,243.0,1.0,506922.0,252.0,70.0,473690.0,238.0,67.0
275,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_275.txt,0.0,-36.0,0.0,-118.0,0.0,-21.0,0.0,-72.0,13.0,13.0,20.0,20.0,13.0,13.0,20.0,-170.0,False,243.0,0.0,2051550.0,388.0,97.0,1713602.0,364.0,97.0
276,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_276.txt,0.0,-58.0,0.0,-125.0,0.0,-28.0,0.0,-68.0,0.0,-130.0,0.0,-276.0,0.0,-28.0,0.0,-469.0,True,243.0,1.0,2232360.0,405.0,99.0,2232360.0,405.0,90.0
277,uniform,outputs/agents_3/items_5/gpt4o/zero_shot1/output_277.txt,11.0,11.0,16.0,16.0,0.0,-32.0,0.0,-127.0,0.0,-83.0,0.0,-203.0,11.0,11.0,16.0,-314.0,False,243.0,3.0,907984.0,319.0,78.0,907984.0,311.0,56.0
