Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
163,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_163.txt,0.0,-24.0,0.0,-106.0,0.0,-27.0,0.0,-191.0,0.0,-34.0,0.0,-167.0,0.0,-26.0,0.0,-156.0,0.0,-24.0,0.0,-620.0,True,65536.0,6.0,547067520.0,644.0,122.0,577460160.0,626.0,122.0
164,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_164.txt,0.0,-8.0,0.0,-141.0,151.0,151.0,159.0,70.0,129.0,129.0,129.0,-75.0,0.0,-30.0,0.0,-227.0,151.0,151.0,288.0,-373.0,False,65536.0,4.0,647652720.0,671.0,135.0,100051380.0,502.0,26.0
165,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_165.txt,0.0,-28.0,0.0,-189.0,0.0,-111.0,0.0,-399.0,0.0,-108.0,0.0,-346.0,7.0,7.0,7.0,-89.0,7.0,7.0,7.0,-1023.0,False,65536.0,10.0,734106240.0,665.0,152.0,734106240.0,665.0,136.0
166,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_166.txt,0.0,-27.0,0.0,-138.0,0.0,-22.0,0.0,-181.0,0.0,-70.0,0.0,-266.0,0.0,-86.0,0.0,-357.0,0.0,-22.0,0.0,-942.0,True,65536.0,19.0,762096720.0,675.0,161.0,629370896.0,637.0,133.0
167,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_167.txt,20.0,20.0,20.0,-114.0,0.0,-22.0,0.0,-227.0,0.0,-60.0,0.0,-226.0,0.0,-60.0,0.0,-336.0,20.0,20.0,20.0,-903.0,False,65536.0,10.0,593072480.0,635.0,140.0,549660440.0,616.0,137.0
168,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_168.txt,0.0,0.0,0.0,-167.0,0.0,-8.0,0.0,-84.0,39.0,39.0,39.0,-142.0,0.0,-103.0,0.0,-338.0,39.0,39.0,39.0,-731.0,False,65536.0,12.0,482035320.0,617.0,130.0,319359600.0,549.0,100.0
169,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_169.txt,33.0,33.0,33.0,-27.0,0.0,-57.0,0.0,-332.0,0.0,-22.0,0.0,-147.0,0.0,-77.0,0.0,-367.0,33.0,33.0,33.0,-873.0,False,65536.0,8.0,567837600.0,637.0,150.0,538564950.0,637.0,99.0
170,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_170.txt,46.0,46.0,46.0,-76.0,0.0,-68.0,0.0,-291.0,0.0,-22.0,0.0,-320.0,0.0,-36.0,0.0,-204.0,46.0,46.0,46.0,-891.0,False,65536.0,5.0,761826240.0,667.0,155.0,543556608.0,622.0,112.0
171,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_171.txt,0.0,-24.0,0.0,-120.0,0.0,-2.0,0.0,-203.0,0.0,-37.0,0.0,-271.0,0.0,-12.0,0.0,-186.0,0.0,-2.0,0.0,-780.0,True,65536.0,6.0,495500544.0,624.0,133.0,490045248.0,601.0,127.0
172,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_172.txt,23.0,23.0,23.0,-82.0,0.0,-2.0,0.0,-50.0,0.0,-40.0,0.0,-259.0,0.0,-36.0,0.0,-185.0,23.0,23.0,23.0,-576.0,False,65536.0,5.0,243607637.0,566.0,99.0,184547220.0,482.0,78.0
173,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_173.txt,6.0,6.0,6.0,-61.0,12.0,12.0,12.0,-105.0,18.0,18.0,18.0,-125.0,0.0,-74.0,0.0,-262.0,18.0,18.0,36.0,-553.0,False,65536.0,11.0,497528640.0,661.0,144.0,439824000.0,593.0,102.0
174,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_174.txt,6.0,6.0,6.0,-174.0,53.0,53.0,53.0,-214.0,0.0,-24.0,0.0,-127.0,0.0,-84.0,0.0,-321.0,53.0,53.0,59.0,-836.0,False,65536.0,16.0,418451600.0,615.0,126.0,265306080.0,569.0,52.0
175,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_175.txt,0.0,-22.0,0.0,-222.0,12.0,12.0,12.0,-116.0,0.0,-26.0,0.0,-287.0,60.0,60.0,60.0,-148.0,60.0,60.0,72.0,-773.0,False,65536.0,8.0,410580120.0,622.0,124.0,329107415.0,562.0,91.0
176,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_176.txt,20.0,20.0,26.0,7.0,0.0,-39.0,0.0,-231.0,0.0,-82.0,0.0,-394.0,27.0,27.0,27.0,-196.0,27.0,27.0,53.0,-814.0,False,65536.0,9.0,627477480.0,641.0,140.0,470885346.0,641.0,79.0
177,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_177.txt,22.0,22.0,22.0,-123.0,3.0,3.0,3.0,-130.0,0.0,-29.0,0.0,-273.0,0.0,-41.0,0.0,-213.0,22.0,22.0,25.0,-739.0,False,65536.0,25.0,582256800.0,699.0,129.0,293677200.0,545.0,90.0
178,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_178.txt,69.0,69.0,69.0,-73.0,0.0,-20.0,0.0,-320.0,142.0,142.0,142.0,-76.0,0.0,-74.0,0.0,-258.0,142.0,142.0,211.0,-727.0,False,65536.0,9.0,509966856.0,623.0,123.0,202058496.0,541.0,48.0
179,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_179.txt,26.0,26.0,41.0,-26.0,47.0,47.0,47.0,-96.0,88.0,88.0,88.0,-90.0,0.0,-47.0,0.0,-198.0,88.0,88.0,176.0,-410.0,False,65536.0,8.0,432432000.0,608.0,130.0,126309456.0,484.0,42.0
180,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_180.txt,71.0,71.0,71.0,-51.0,0.0,-23.0,0.0,-175.0,67.0,67.0,67.0,-127.0,0.0,-72.0,0.0,-220.0,71.0,71.0,138.0,-573.0,False,65536.0,2.0,434431998.0,617.0,133.0,210605010.0,513.0,66.0
181,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_181.txt,15.0,15.0,15.0,-112.0,0.0,-37.0,0.0,-138.0,0.0,-14.0,0.0,-109.0,0.0,-43.0,0.0,-231.0,15.0,15.0,15.0,-590.0,False,65536.0,7.0,688240800.0,679.0,140.0,422812320.0,581.0,114.0
182,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_182.txt,0.0,-20.0,0.0,-203.0,14.0,14.0,14.0,-60.0,0.0,-16.0,0.0,-254.0,0.0,-78.0,0.0,-355.0,14.0,14.0,14.0,-872.0,False,65536.0,7.0,446650635.0,623.0,116.0,408183044.0,595.0,83.0
183,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_183.txt,237.0,237.0,495.0,495.0,23.0,23.0,23.0,-486.0,122.0,122.0,138.0,-227.0,0.0,-80.0,0.0,-698.0,237.0,237.0,656.0,-916.0,False,65536.0,14.0,639864768.0,699.0,136.0,0.0,698.0,0.0
184,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_184.txt,11.0,11.0,11.0,-503.0,0.0,-94.0,0.0,-656.0,182.0,182.0,311.0,252.0,95.0,95.0,142.0,-93.0,182.0,182.0,464.0,-1000.0,False,65536.0,22.0,575984448.0,664.0,127.0,0.0,656.0,0.0
185,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_185.txt,0.0,-46.0,0.0,-190.0,0.0,-16.0,0.0,-181.0,0.0,-12.0,0.0,-282.0,0.0,-57.0,0.0,-268.0,0.0,-12.0,0.0,-921.0,True,65536.0,35.0,882743400.0,705.0,154.0,731692500.0,661.0,140.0
186,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_186.txt,11.0,11.0,11.0,-75.0,0.0,-46.0,0.0,-238.0,0.0,-16.0,0.0,-320.0,4.0,4.0,4.0,-122.0,11.0,11.0,15.0,-755.0,False,65536.0,3.0,732656232.0,664.0,149.0,664969536.0,645.0,141.0
187,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_187.txt,0.0,-34.0,0.0,-172.0,0.0,-99.0,0.0,-341.0,0.0,-31.0,0.0,-201.0,0.0,-59.0,0.0,-312.0,0.0,-31.0,0.0,-1026.0,True,65536.0,24.0,863563680.0,686.0,167.0,863563680.0,686.0,167.0
188,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_188.txt,18.0,18.0,31.0,3.0,0.0,-35.0,0.0,-276.0,115.0,115.0,115.0,3.0,7.0,7.0,7.0,-95.0,115.0,115.0,153.0,-365.0,False,65536.0,3.0,501776352.0,619.0,126.0,171171000.0,486.0,70.0
189,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_189.txt,30.0,30.0,45.0,19.0,0.0,-26.0,0.0,-118.0,43.0,43.0,43.0,-195.0,0.0,-41.0,0.0,-182.0,43.0,43.0,88.0,-476.0,False,65536.0,6.0,440202750.0,600.0,135.0,214993680.0,506.0,71.0
190,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_190.txt,47.0,47.0,47.0,-88.0,63.0,63.0,63.0,-88.0,48.0,48.0,48.0,-159.0,0.0,-65.0,0.0,-325.0,63.0,63.0,158.0,-660.0,False,65536.0,9.0,475564800.0,613.0,131.0,241617600.0,547.0,56.0
191,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_191.txt,0.0,-5.0,0.0,-427.0,0.0,-24.0,0.0,-445.0,0.0,-74.0,0.0,-565.0,171.0,171.0,307.0,307.0,171.0,171.0,307.0,-1130.0,False,65536.0,35.0,378520560.0,636.0,94.0,139614300.0,636.0,42.0
192,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_192.txt,0.0,-80.0,0.0,-548.0,36.0,36.0,36.0,-459.0,123.0,123.0,286.0,286.0,34.0,34.0,34.0,-261.0,123.0,123.0,356.0,-982.0,False,65536.0,11.0,583309636.0,672.0,133.0,299473920.0,672.0,48.0
193,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_193.txt,0.0,-3.0,0.0,-37.0,60.0,60.0,60.0,-61.0,0.0,-9.0,0.0,-171.0,0.0,-45.0,0.0,-220.0,60.0,60.0,60.0,-489.0,False,65536.0,1.0,391136256.0,637.0,114.0,227083338.0,547.0,54.0
194,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_194.txt,0.0,-41.0,0.0,-226.0,0.0,-112.0,0.0,-375.0,0.0,-40.0,0.0,-201.0,0.0,-77.0,0.0,-294.0,0.0,-40.0,0.0,-1096.0,True,65536.0,11.0,942626412.0,714.0,159.0,942626412.0,702.0,159.0
195,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_195.txt,9.0,9.0,9.0,-51.0,62.0,62.0,83.0,-1.0,0.0,-26.0,0.0,-222.0,0.0,-54.0,0.0,-227.0,62.0,62.0,92.0,-501.0,False,65536.0,10.0,567210420.0,621.0,137.0,266554120.0,524.0,98.0
196,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_196.txt,0.0,-70.0,0.0,-321.0,0.0,-28.0,0.0,-216.0,0.0,-26.0,0.0,-220.0,13.0,13.0,13.0,-111.0,13.0,13.0,13.0,-868.0,False,65536.0,5.0,569599290.0,633.0,135.0,462898800.0,597.0,108.0
197,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_197.txt,0.0,-25.0,0.0,-149.0,25.0,25.0,25.0,-176.0,21.0,21.0,21.0,-110.0,0.0,-76.0,0.0,-239.0,25.0,25.0,46.0,-674.0,False,65536.0,5.0,314111408.0,577.0,115.0,240257600.0,517.0,80.0
198,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_198.txt,19.0,19.0,19.0,-36.0,55.0,55.0,55.0,-146.0,0.0,-51.0,0.0,-259.0,41.0,41.0,41.0,-101.0,55.0,55.0,115.0,-542.0,False,65536.0,10.0,553014000.0,664.0,133.0,292181120.0,559.0,77.0
199,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_199.txt,0.0,-73.0,0.0,-472.0,90.0,90.0,92.0,-33.0,0.0,-45.0,0.0,-379.0,110.0,110.0,110.0,-73.0,110.0,110.0,202.0,-957.0,False,65536.0,5.0,574678832.0,639.0,134.0,426890016.0,639.0,84.0
200,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_200.txt,27.0,27.0,50.0,50.0,0.0,-50.0,0.0,-446.0,23.0,23.0,23.0,-215.0,0.0,-13.0,0.0,-290.0,27.0,27.0,73.0,-901.0,False,65536.0,14.0,617082300.0,661.0,135.0,377770464.0,630.0,68.0
201,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_201.txt,0.0,-23.0,0.0,-170.0,7.0,7.0,7.0,-135.0,0.0,-26.0,0.0,-106.0,0.0,-32.0,0.0,-174.0,7.0,7.0,7.0,-585.0,False,65536.0,0.0,364578888.0,622.0,123.0,284506656.0,538.0,84.0
202,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_202.txt,132.0,132.0,152.0,83.0,36.0,36.0,36.0,-204.0,87.0,87.0,87.0,-32.0,0.0,-24.0,0.0,-107.0,132.0,132.0,275.0,-260.0,False,65536.0,5.0,787385574.0,687.0,158.0,141962832.0,489.0,53.0
203,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_203.txt,15.0,15.0,15.0,-141.0,28.0,28.0,28.0,-139.0,50.0,50.0,50.0,-44.0,0.0,-51.0,0.0,-288.0,50.0,50.0,93.0,-612.0,False,65536.0,10.0,676740708.0,675.0,140.0,327052800.0,575.0,68.0
204,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_204.txt,0.0,-67.0,0.0,-286.0,0.0,-48.0,0.0,-218.0,0.0,-25.0,0.0,-243.0,13.0,13.0,13.0,-114.0,13.0,13.0,13.0,-861.0,False,65536.0,10.0,537773625.0,636.0,125.0,537773625.0,616.0,125.0
205,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_205.txt,0.0,0.0,0.0,-108.0,18.0,18.0,18.0,-135.0,54.0,54.0,54.0,-194.0,0.0,-45.0,0.0,-287.0,54.0,54.0,72.0,-724.0,False,65536.0,3.0,642554528.0,650.0,151.0,475068650.0,605.0,101.0
206,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_206.txt,65.0,65.0,73.0,7.0,0.0,-33.0,0.0,-181.0,1.0,1.0,1.0,-139.0,35.0,35.0,35.0,-15.0,65.0,65.0,109.0,-328.0,False,65536.0,8.0,222163424.0,526.0,112.0,65767240.0,411.0,40.0
207,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_207.txt,0.0,-6.0,0.0,-190.0,0.0,-67.0,0.0,-287.0,11.0,11.0,11.0,-198.0,0.0,-41.0,0.0,-231.0,11.0,11.0,11.0,-906.0,False,65536.0,13.0,1085270208.0,729.0,167.0,791537616.0,675.0,144.0
208,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_208.txt,0.0,-51.0,0.0,-383.0,0.0,-28.0,0.0,-309.0,0.0,-28.0,0.0,-352.0,118.0,118.0,192.0,180.0,118.0,118.0,192.0,-864.0,False,65536.0,13.0,359137548.0,595.0,129.0,197110368.0,581.0,72.0
209,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_209.txt,22.0,22.0,22.0,-215.0,0.0,-91.0,0.0,-309.0,16.0,16.0,16.0,-117.0,0.0,-31.0,0.0,-106.0,22.0,22.0,38.0,-747.0,False,65536.0,20.0,1049862060.0,737.0,162.0,589960800.0,652.0,90.0
210,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_210.txt,0.0,-16.0,0.0,-138.0,15.0,15.0,15.0,-130.0,0.0,-47.0,0.0,-224.0,0.0,-63.0,0.0,-276.0,15.0,15.0,15.0,-768.0,False,65536.0,21.0,347002656.0,633.0,111.0,346378032.0,570.0,81.0
211,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_211.txt,0.0,-17.0,0.0,-154.0,54.0,54.0,54.0,-63.0,0.0,-89.0,0.0,-381.0,0.0,-45.0,0.0,-261.0,54.0,54.0,54.0,-859.0,False,65536.0,19.0,627445176.0,660.0,145.0,424775574.0,601.0,83.0
212,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_212.txt,0.0,-37.0,0.0,-235.0,0.0,-100.0,0.0,-382.0,0.0,-59.0,0.0,-258.0,22.0,22.0,22.0,-195.0,22.0,22.0,22.0,-1070.0,False,65536.0,17.0,449215956.0,631.0,117.0,449215956.0,611.0,84.0
213,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_213.txt,0.0,-20.0,0.0,-125.0,0.0,-24.0,0.0,-120.0,50.0,50.0,50.0,-96.0,12.0,12.0,13.0,-8.0,50.0,50.0,63.0,-349.0,False,65536.0,17.0,854544600.0,711.0,146.0,351900000.0,553.0,120.0
214,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_214.txt,0.0,-57.0,0.0,-248.0,0.0,-29.0,0.0,-125.0,0.0,-23.0,0.0,-214.0,0.0,-25.0,0.0,-257.0,0.0,-23.0,0.0,-844.0,True,65536.0,20.0,410311600.0,624.0,116.0,410311600.0,588.0,100.0
215,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_215.txt,0.0,-53.0,0.0,-279.0,0.0,-6.0,0.0,-76.0,0.0,-22.0,0.0,-211.0,0.0,-46.0,0.0,-173.0,0.0,-6.0,0.0,-739.0,True,65536.0,15.0,461995170.0,638.0,115.0,337391600.0,556.0,104.0
216,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_216.txt,0.0,-41.0,0.0,-256.0,7.0,7.0,12.0,-81.0,0.0,-26.0,0.0,-175.0,0.0,-35.0,0.0,-115.0,7.0,7.0,12.0,-627.0,False,65536.0,10.0,548200668.0,650.0,123.0,408587088.0,584.0,98.0
217,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_217.txt,115.0,115.0,207.0,207.0,34.0,34.0,34.0,-208.0,22.0,22.0,22.0,-298.0,0.0,-123.0,0.0,-547.0,115.0,115.0,263.0,-846.0,False,65536.0,6.0,470739600.0,671.0,122.0,86922396.0,620.0,11.0
218,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_218.txt,44.0,44.0,81.0,43.0,0.0,-48.0,0.0,-436.0,24.0,24.0,24.0,-150.0,0.0,-20.0,0.0,-264.0,44.0,44.0,105.0,-807.0,False,65536.0,35.0,745945200.0,695.0,156.0,403550700.0,616.0,86.0
219,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_219.txt,7.0,7.0,7.0,-153.0,0.0,-59.0,0.0,-303.0,0.0,-21.0,0.0,-169.0,0.0,-84.0,0.0,-290.0,7.0,7.0,7.0,-915.0,False,65536.0,9.0,730004616.0,686.0,132.0,659610864.0,647.0,132.0
220,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_220.txt,15.0,15.0,15.0,-63.0,95.0,95.0,95.0,30.0,0.0,-9.0,0.0,-89.0,0.0,-64.0,0.0,-229.0,95.0,95.0,110.0,-351.0,False,65536.0,5.0,573018600.0,664.0,140.0,262845000.0,537.0,75.0
221,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_221.txt,44.0,44.0,44.0,-85.0,0.0,-37.0,0.0,-129.0,0.0,-31.0,0.0,-159.0,0.0,-73.0,0.0,-274.0,44.0,44.0,44.0,-647.0,False,65536.0,1.0,565757136.0,685.0,124.0,546743925.0,628.0,115.0
222,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_222.txt,3.0,3.0,3.0,-129.0,0.0,-70.0,0.0,-285.0,56.0,56.0,56.0,-60.0,0.0,-88.0,0.0,-275.0,56.0,56.0,59.0,-749.0,False,65536.0,12.0,370542438.0,563.0,119.0,291213468.0,546.0,83.0
223,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_223.txt,2.0,2.0,2.0,-334.0,33.0,33.0,33.0,-168.0,0.0,-8.0,0.0,-137.0,0.0,-68.0,0.0,-334.0,33.0,33.0,35.0,-973.0,False,65536.0,2.0,367596306.0,588.0,121.0,325738764.0,588.0,78.0
224,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_224.txt,34.0,34.0,34.0,-48.0,39.0,39.0,39.0,-138.0,0.0,-87.0,0.0,-331.0,0.0,-44.0,0.0,-178.0,39.0,39.0,73.0,-695.0,False,65536.0,19.0,455042280.0,589.0,121.0,258017634.0,535.0,69.0
225,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_225.txt,0.0,-4.0,0.0,-72.0,10.0,10.0,10.0,-177.0,15.0,15.0,15.0,-210.0,0.0,-4.0,0.0,-156.0,15.0,15.0,25.0,-615.0,False,65536.0,9.0,402438960.0,656.0,122.0,241170160.0,507.0,94.0
226,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_226.txt,107.0,107.0,140.0,20.0,0.0,-101.0,0.0,-432.0,0.0,-23.0,0.0,-189.0,0.0,-36.0,0.0,-176.0,107.0,107.0,140.0,-777.0,False,65536.0,26.0,792782172.0,689.0,147.0,506761990.0,621.0,94.0
227,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_227.txt,12.0,12.0,12.0,-17.0,41.0,41.0,41.0,-98.0,0.0,-29.0,0.0,-207.0,0.0,-10.0,0.0,-71.0,41.0,41.0,53.0,-393.0,False,65536.0,0.0,351036672.0,589.0,121.0,235187712.0,506.0,96.0
228,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_228.txt,0.0,-28.0,0.0,-260.0,0.0,-20.0,0.0,-181.0,0.0,-70.0,0.0,-274.0,0.0,-64.0,0.0,-298.0,0.0,-20.0,0.0,-1013.0,True,65536.0,16.0,594390720.0,653.0,135.0,594390720.0,628.0,132.0
229,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_229.txt,117.0,117.0,117.0,-67.0,59.0,59.0,59.0,-56.0,51.0,51.0,51.0,-112.0,0.0,-110.0,0.0,-357.0,117.0,117.0,227.0,-592.0,False,65536.0,1.0,411924352.0,611.0,121.0,261574500.0,572.0,50.0
230,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_230.txt,49.0,49.0,93.0,46.0,100.0,100.0,100.0,9.0,19.0,19.0,19.0,-127.0,108.0,108.0,158.0,158.0,108.0,108.0,370.0,86.0,False,65536.0,18.0,366307500.0,588.0,124.0,50169210.0,355.0,47.0
231,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_231.txt,59.0,59.0,59.0,-73.0,87.0,87.0,87.0,-40.0,0.0,-46.0,0.0,-191.0,8.0,8.0,14.0,6.0,87.0,87.0,160.0,-298.0,False,65536.0,4.0,475490960.0,667.0,116.0,235872000.0,510.0,100.0
232,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_232.txt,6.0,6.0,6.0,-243.0,1.0,1.0,1.0,-116.0,43.0,43.0,43.0,-49.0,0.0,-62.0,0.0,-388.0,43.0,43.0,50.0,-796.0,False,65536.0,21.0,382539008.0,622.0,124.0,251021100.0,560.0,61.0
233,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_233.txt,0.0,-55.0,0.0,-348.0,0.0,-22.0,0.0,-105.0,0.0,-51.0,0.0,-222.0,0.0,-31.0,0.0,-220.0,0.0,-22.0,0.0,-895.0,True,65536.0,12.0,916005020.0,704.0,145.0,730088775.0,662.0,145.0
234,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_234.txt,0.0,-57.0,0.0,-262.0,31.0,31.0,31.0,-117.0,0.0,-72.0,0.0,-449.0,75.0,75.0,75.0,-84.0,75.0,75.0,106.0,-912.0,False,65536.0,7.0,692557060.0,694.0,137.0,538073250.0,665.0,87.0
235,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_235.txt,0.0,-36.0,0.0,-192.0,0.0,-3.0,0.0,-221.0,22.0,22.0,23.0,-57.0,0.0,-68.0,0.0,-381.0,22.0,22.0,23.0,-851.0,False,65536.0,6.0,489026295.0,612.0,140.0,466175853.0,612.0,99.0
236,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_236.txt,56.0,56.0,64.0,-33.0,0.0,-43.0,0.0,-166.0,6.0,6.0,6.0,-182.0,0.0,-45.0,0.0,-174.0,56.0,56.0,70.0,-555.0,False,65536.0,2.0,444463200.0,612.0,121.0,308339460.0,536.0,110.0
237,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_237.txt,0.0,-47.0,0.0,-232.0,0.0,-32.0,0.0,-230.0,3.0,3.0,3.0,-188.0,0.0,-37.0,0.0,-223.0,3.0,3.0,3.0,-873.0,False,65536.0,16.0,365545180.0,583.0,124.0,331909292.0,553.0,107.0
238,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_238.txt,0.0,-3.0,0.0,-158.0,0.0,-5.0,0.0,-83.0,0.0,-61.0,0.0,-248.0,0.0,-80.0,0.0,-324.0,0.0,-3.0,0.0,-813.0,True,65536.0,27.0,313490000.0,609.0,99.0,313490000.0,550.0,92.0
239,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_239.txt,0.0,-37.0,0.0,-321.0,0.0,-130.0,0.0,-496.0,0.0,-10.0,0.0,-278.0,37.0,37.0,37.0,-39.0,37.0,37.0,37.0,-1134.0,False,65536.0,19.0,652064000.0,653.0,147.0,564422400.0,653.0,90.0
240,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_240.txt,89.0,89.0,170.0,109.0,0.0,-2.0,0.0,-375.0,0.0,-86.0,0.0,-443.0,90.0,90.0,98.0,10.0,90.0,90.0,268.0,-699.0,False,65536.0,10.0,508050816.0,619.0,129.0,337514166.0,581.0,89.0
241,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_241.txt,118.0,118.0,118.0,-94.0,0.0,-25.0,0.0,-291.0,0.0,-152.0,0.0,-500.0,40.0,40.0,40.0,-96.0,118.0,118.0,158.0,-981.0,False,65536.0,32.0,648117120.0,652.0,140.0,315532800.0,630.0,44.0
242,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_242.txt,0.0,-73.0,0.0,-347.0,0.0,-17.0,0.0,-200.0,3.0,3.0,3.0,-82.0,33.0,33.0,33.0,-118.0,33.0,33.0,36.0,-747.0,False,65536.0,4.0,420582414.0,634.0,119.0,263560680.0,566.0,60.0
243,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_243.txt,2.0,2.0,2.0,-127.0,0.0,-32.0,0.0,-170.0,0.0,-57.0,0.0,-226.0,0.0,-49.0,0.0,-195.0,2.0,2.0,2.0,-718.0,False,65536.0,45.0,506102580.0,667.0,135.0,331214400.0,552.0,100.0
244,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_244.txt,0.0,-37.0,0.0,-181.0,0.0,-23.0,0.0,-132.0,28.0,28.0,28.0,-193.0,1.0,1.0,1.0,-105.0,28.0,28.0,29.0,-611.0,False,65536.0,24.0,266496714.0,618.0,99.0,138981375.0,474.0,65.0
