Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
164,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_164.txt,15.0,15.0,30.0,11.0,0.0,-11.0,0.0,-126.0,0.0,-18.0,0.0,-205.0,6.0,6.0,6.0,-172.0,15.0,15.0,36.0,-492.0,False,4096.0,0.0,199904320.0,491.0,95.0,154668550.0,459.0,85.0
165,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_165.txt,0.0,-23.0,0.0,-118.0,0.0,-61.0,0.0,-234.0,0.0,-61.0,0.0,-264.0,55.0,55.0,72.0,29.0,55.0,55.0,72.0,-587.0,False,4096.0,0.0,88409280.0,422.0,74.0,82605312.0,402.0,68.0
166,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_166.txt,0.0,0.0,0.0,-485.0,0.0,0.0,0.0,-485.0,125.0,125.0,172.0,-95.0,174.0,174.0,354.0,354.0,174.0,174.0,526.0,-711.0,False,4096.0,0.0,122942820.0,485.0,89.0,0.0,485.0,0.0
167,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_167.txt,0.0,-95.0,0.0,-479.0,24.0,24.0,24.0,-285.0,99.0,99.0,99.0,-159.0,139.0,139.0,269.0,269.0,139.0,139.0,392.0,-654.0,False,4096.0,0.0,152981920.0,479.0,95.0,0.0,479.0,0.0
168,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_168.txt,4.0,4.0,4.0,-127.0,0.0,-53.0,0.0,-230.0,2.0,2.0,2.0,-55.0,9.0,9.0,9.0,-152.0,9.0,9.0,15.0,-564.0,False,4096.0,2.0,120334064.0,451.0,83.0,82825180.0,404.0,62.0
169,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_169.txt,0.0,-37.0,0.0,-201.0,18.0,18.0,18.0,-98.0,0.0,-48.0,0.0,-263.0,31.0,31.0,38.0,-55.0,31.0,31.0,56.0,-617.0,False,4096.0,0.0,143946880.0,459.0,82.0,136395520.0,447.0,82.0
170,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_170.txt,0.0,-9.0,0.0,-220.0,19.0,19.0,19.0,-207.0,0.0,-8.0,0.0,-86.0,42.0,42.0,76.0,40.0,42.0,42.0,95.0,-473.0,False,4096.0,0.0,110421696.0,470.0,88.0,57813140.0,409.0,35.0
171,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_171.txt,64.0,64.0,64.0,-46.0,0.0,-50.0,0.0,-273.0,0.0,-8.0,0.0,-130.0,0.0,-35.0,0.0,-276.0,64.0,64.0,64.0,-725.0,False,4096.0,0.0,245917854.0,525.0,93.0,245917854.0,525.0,91.0
172,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_172.txt,91.0,91.0,124.0,124.0,55.0,55.0,55.0,-141.0,25.0,25.0,44.0,-34.0,0.0,-50.0,0.0,-289.0,91.0,91.0,223.0,-340.0,False,4096.0,0.0,145290880.0,457.0,92.0,36158400.0,383.0,27.0
173,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_173.txt,85.0,85.0,87.0,-39.0,50.0,50.0,50.0,-223.0,120.0,120.0,120.0,16.0,0.0,-44.0,0.0,-323.0,120.0,120.0,257.0,-569.0,False,4096.0,0.0,168647040.0,490.0,95.0,8407296.0,448.0,3.0
174,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_174.txt,56.0,56.0,103.0,-23.0,0.0,-47.0,0.0,-303.0,0.0,-54.0,0.0,-287.0,0.0,-17.0,0.0,-166.0,56.0,56.0,103.0,-779.0,False,4096.0,0.0,174961760.0,490.0,86.0,174961760.0,490.0,80.0
175,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_175.txt,37.0,37.0,37.0,-34.0,33.0,33.0,33.0,-94.0,0.0,0.0,0.0,-271.0,0.0,-23.0,0.0,-272.0,37.0,37.0,70.0,-671.0,False,4096.0,1.0,97963173.0,559.0,77.0,63714690.0,469.0,26.0
176,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_176.txt,0.0,-8.0,0.0,-147.0,10.0,10.0,10.0,-107.0,0.0,-32.0,0.0,-205.0,0.0,-1.0,0.0,-187.0,10.0,10.0,10.0,-646.0,False,4096.0,0.0,197446500.0,501.0,89.0,191639250.0,483.0,89.0
177,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_177.txt,122.0,122.0,255.0,255.0,10.0,10.0,10.0,-264.0,54.0,54.0,71.0,-124.0,0.0,-71.0,0.0,-439.0,122.0,122.0,336.0,-572.0,False,4096.0,0.0,90232128.0,487.0,86.0,0.0,439.0,0.0
178,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_178.txt,0.0,-15.0,0.0,-154.0,0.0,-26.0,0.0,-251.0,0.0,-11.0,0.0,-60.0,6.0,6.0,6.0,-201.0,6.0,6.0,6.0,-666.0,False,4096.0,1.0,120195900.0,434.0,82.0,108006336.0,420.0,71.0
179,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_179.txt,0.0,-13.0,0.0,-238.0,0.0,-29.0,0.0,-281.0,43.0,43.0,82.0,82.0,0.0,-68.0,0.0,-309.0,43.0,43.0,82.0,-746.0,False,4096.0,1.0,208116216.0,511.0,92.0,170622612.0,511.0,81.0
180,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_180.txt,64.0,64.0,99.0,99.0,68.0,68.0,68.0,-26.0,0.0,-67.0,0.0,-283.0,15.0,15.0,15.0,-88.0,68.0,68.0,182.0,-298.0,False,4096.0,0.0,48620736.0,367.0,72.0,4989600.0,333.0,4.0
181,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_181.txt,56.0,56.0,109.0,-23.0,48.0,48.0,61.0,9.0,88.0,88.0,88.0,-133.0,0.0,-55.0,0.0,-368.0,88.0,88.0,258.0,-515.0,False,4096.0,0.0,77453376.0,433.0,77.0,0.0,368.0,0.0
182,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_182.txt,99.0,99.0,99.0,-65.0,79.0,79.0,104.0,8.0,0.0,-32.0,0.0,-350.0,0.0,-70.0,0.0,-364.0,99.0,99.0,203.0,-771.0,False,4096.0,1.0,140910000.0,465.0,91.0,71677440.0,441.0,34.0
183,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_183.txt,11.0,11.0,11.0,-88.0,0.0,-38.0,0.0,-177.0,12.0,12.0,12.0,-164.0,0.0,-54.0,0.0,-293.0,12.0,12.0,23.0,-722.0,False,4096.0,0.0,144187299.0,462.0,84.0,144187299.0,462.0,69.0
184,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_184.txt,9.0,9.0,9.0,-317.0,0.0,-78.0,0.0,-482.0,110.0,110.0,110.0,-1.0,86.0,86.0,86.0,-61.0,110.0,110.0,205.0,-861.0,False,4096.0,6.0,130209768.0,482.0,87.0,0.0,482.0,0.0
185,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_185.txt,109.0,109.0,169.0,63.0,0.0,-35.0,0.0,-219.0,0.0,-4.0,0.0,-169.0,0.0,-12.0,0.0,-62.0,109.0,109.0,169.0,-387.0,False,4096.0,2.0,67359600.0,433.0,70.0,19561500.0,330.0,23.0
186,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_186.txt,38.0,38.0,38.0,-79.0,8.0,8.0,8.0,-191.0,0.0,-59.0,0.0,-215.0,0.0,-48.0,0.0,-256.0,38.0,38.0,46.0,-741.0,False,4096.0,1.0,176977746.0,483.0,95.0,144283062.0,451.0,87.0
187,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_187.txt,35.0,35.0,69.0,44.0,0.0,-45.0,0.0,-262.0,52.0,52.0,52.0,-56.0,0.0,-42.0,0.0,-199.0,52.0,52.0,121.0,-473.0,False,4096.0,0.0,248358528.0,522.0,99.0,146485248.0,473.0,64.0
188,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_188.txt,86.0,86.0,184.0,184.0,0.0,-6.0,0.0,-306.0,0.0,-40.0,0.0,-285.0,0.0,-32.0,0.0,-315.0,86.0,86.0,184.0,-722.0,False,4096.0,0.0,178047936.0,515.0,97.0,94188600.0,488.0,50.0
189,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_189.txt,19.0,19.0,19.0,-146.0,13.0,13.0,13.0,-209.0,43.0,43.0,44.0,-41.0,0.0,-5.0,0.0,-193.0,43.0,43.0,76.0,-589.0,False,4096.0,0.0,105815808.0,423.0,77.0,74450448.0,399.0,59.0
190,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_190.txt,11.0,11.0,11.0,-5.0,33.0,33.0,33.0,-145.0,0.0,-54.0,0.0,-247.0,0.0,-5.0,0.0,-153.0,33.0,33.0,44.0,-550.0,False,4096.0,0.0,114912000.0,478.0,84.0,76129200.0,414.0,45.0
191,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_191.txt,0.0,-95.0,0.0,-542.0,58.0,58.0,58.0,-294.0,150.0,150.0,150.0,135.0,127.0,127.0,127.0,-61.0,150.0,150.0,335.0,-762.0,False,4096.0,0.0,214252740.0,542.0,95.0,0.0,542.0,0.0
192,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_192.txt,119.0,119.0,189.0,124.0,112.0,112.0,204.0,100.0,20.0,20.0,20.0,-186.0,0.0,-20.0,0.0,-265.0,119.0,119.0,413.0,-227.0,False,4096.0,0.0,157128192.0,473.0,89.0,2407860.0,329.0,5.0
193,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_193.txt,0.0,-27.0,0.0,-221.0,0.0,-27.0,0.0,-195.0,0.0,-19.0,0.0,-231.0,121.0,121.0,274.0,274.0,121.0,121.0,274.0,-373.0,False,4096.0,0.0,170642637.0,494.0,92.0,106779708.0,451.0,63.0
194,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_194.txt,0.0,-1.0,0.0,-238.0,0.0,-38.0,0.0,-329.0,0.0,-46.0,0.0,-263.0,71.0,71.0,148.0,148.0,71.0,71.0,148.0,-682.0,False,4096.0,0.0,140581125.0,465.0,88.0,106526106.0,465.0,58.0
195,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_195.txt,36.0,36.0,53.0,9.0,0.0,-4.0,0.0,-246.0,59.0,59.0,59.0,-76.0,0.0,-12.0,0.0,-301.0,59.0,59.0,112.0,-614.0,False,4096.0,0.0,134136912.0,478.0,91.0,128361324.0,457.0,61.0
196,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_196.txt,32.0,32.0,32.0,-73.0,0.0,-83.0,0.0,-336.0,2.0,2.0,2.0,-197.0,32.0,32.0,32.0,-18.0,32.0,32.0,66.0,-624.0,False,4096.0,0.0,257564475.0,530.0,95.0,225353205.0,524.0,77.0
197,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_197.txt,0.0,-3.0,0.0,-46.0,81.0,81.0,81.0,-11.0,0.0,-15.0,0.0,-285.0,0.0,-74.0,0.0,-294.0,81.0,81.0,81.0,-636.0,False,4096.0,0.0,194107120.0,503.0,91.0,107352960.0,462.0,44.0
198,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_198.txt,93.0,93.0,123.0,43.0,73.0,73.0,73.0,45.0,0.0,-83.0,0.0,-304.0,0.0,-36.0,0.0,-224.0,93.0,93.0,196.0,-440.0,False,4096.0,2.0,142919424.0,455.0,93.0,79158528.0,416.0,43.0
199,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_199.txt,37.0,37.0,72.0,-51.0,0.0,-64.0,0.0,-226.0,0.0,-3.0,0.0,-79.0,0.0,-24.0,0.0,-193.0,37.0,37.0,72.0,-549.0,False,4096.0,0.0,90469834.0,404.0,83.0,77414400.0,404.0,64.0
200,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_200.txt,0.0,-41.0,0.0,-254.0,63.0,63.0,106.0,35.0,58.0,58.0,96.0,-37.0,0.0,-11.0,0.0,-223.0,63.0,63.0,202.0,-479.0,False,4096.0,0.0,117542880.0,490.0,81.0,57864600.0,429.0,40.0
201,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_201.txt,39.0,39.0,39.0,-140.0,37.0,37.0,37.0,-123.0,0.0,-15.0,0.0,-237.0,0.0,-40.0,0.0,-238.0,39.0,39.0,76.0,-738.0,False,4096.0,0.0,131692704.0,501.0,77.0,131692704.0,473.0,53.0
202,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_202.txt,41.0,41.0,41.0,-81.0,20.0,20.0,20.0,-12.0,34.0,34.0,34.0,-30.0,0.0,-59.0,0.0,-218.0,41.0,41.0,95.0,-341.0,False,4096.0,0.0,121308504.0,449.0,82.0,60324120.0,387.0,41.0
203,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_203.txt,78.0,78.0,91.0,-28.0,59.0,59.0,95.0,91.0,53.0,53.0,53.0,-119.0,0.0,-59.0,0.0,-245.0,78.0,78.0,239.0,-301.0,False,4096.0,0.0,134457195.0,473.0,88.0,50762040.0,394.0,35.0
204,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_204.txt,19.0,19.0,29.0,-15.0,59.0,59.0,63.0,-12.0,0.0,-80.0,0.0,-381.0,51.0,51.0,51.0,-172.0,59.0,59.0,143.0,-580.0,False,4096.0,0.0,133096950.0,462.0,88.0,65440704.0,426.0,32.0
205,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_205.txt,0.0,-56.0,0.0,-254.0,20.0,20.0,20.0,-113.0,0.0,-29.0,0.0,-233.0,0.0,0.0,0.0,-63.0,20.0,20.0,20.0,-663.0,False,4096.0,4.0,129749440.0,435.0,91.0,129749440.0,435.0,85.0
206,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_206.txt,64.0,64.0,64.0,8.0,0.0,-23.0,0.0,-262.0,0.0,-33.0,0.0,-291.0,51.0,51.0,51.0,-50.0,64.0,64.0,115.0,-595.0,False,4096.0,0.0,160812540.0,473.0,84.0,160812540.0,473.0,81.0
207,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_207.txt,26.0,26.0,26.0,-145.0,76.0,76.0,76.0,-62.0,0.0,-131.0,0.0,-441.0,18.0,18.0,18.0,-108.0,76.0,76.0,120.0,-756.0,False,4096.0,5.0,128957055.0,480.0,82.0,0.0,441.0,0.0
208,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_208.txt,42.0,42.0,76.0,34.0,56.0,56.0,56.0,-91.0,0.0,-19.0,0.0,-281.0,0.0,-3.0,0.0,-253.0,56.0,56.0,132.0,-591.0,False,4096.0,1.0,100639440.0,432.0,80.0,58740000.0,397.0,44.0
209,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_209.txt,113.0,113.0,174.0,129.0,32.0,32.0,32.0,-209.0,41.0,41.0,51.0,41.0,0.0,-22.0,0.0,-206.0,113.0,113.0,257.0,-245.0,False,4096.0,3.0,175855680.0,512.0,90.0,8082072.0,354.0,6.0
210,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_210.txt,48.0,48.0,74.0,31.0,0.0,-56.0,0.0,-316.0,0.0,-4.0,0.0,-243.0,56.0,56.0,78.0,49.0,56.0,56.0,152.0,-479.0,False,4096.0,0.0,52004680.0,388.0,67.0,42940128.0,382.0,37.0
211,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_211.txt,98.0,98.0,182.0,182.0,0.0,-53.0,0.0,-240.0,67.0,67.0,67.0,-23.0,0.0,-16.0,0.0,-253.0,98.0,98.0,249.0,-334.0,False,4096.0,0.0,228969600.0,541.0,96.0,148030740.0,476.0,71.0
212,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_212.txt,0.0,-24.0,0.0,-280.0,35.0,35.0,48.0,-10.0,7.0,7.0,7.0,-61.0,18.0,18.0,18.0,-251.0,35.0,35.0,73.0,-602.0,False,4096.0,0.0,121278000.0,468.0,88.0,121278000.0,467.0,58.0
213,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_213.txt,11.0,11.0,11.0,-90.0,54.0,54.0,74.0,-28.0,0.0,-13.0,0.0,-277.0,0.0,-31.0,0.0,-279.0,54.0,54.0,85.0,-674.0,False,4096.0,0.0,193875616.0,523.0,93.0,193875616.0,516.0,68.0
214,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_214.txt,36.0,36.0,63.0,31.0,53.0,53.0,83.0,80.0,0.0,-59.0,0.0,-202.0,0.0,-63.0,0.0,-246.0,53.0,53.0,146.0,-337.0,False,4096.0,2.0,179591230.0,482.0,95.0,97783500.0,409.0,73.0
215,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_215.txt,49.0,49.0,60.0,-6.0,0.0,-75.0,0.0,-302.0,30.0,30.0,34.0,-68.0,0.0,-26.0,0.0,-205.0,49.0,49.0,94.0,-581.0,False,4096.0,0.0,231938560.0,522.0,98.0,231938560.0,522.0,80.0
216,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_216.txt,0.0,-81.0,0.0,-385.0,4.0,4.0,4.0,-228.0,1.0,1.0,1.0,-134.0,0.0,-38.0,0.0,-199.0,4.0,4.0,5.0,-946.0,False,4096.0,0.0,206752300.0,512.0,91.0,206752300.0,512.0,74.0
217,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_217.txt,56.0,56.0,84.0,84.0,10.0,10.0,10.0,-61.0,0.0,-28.0,0.0,-219.0,0.0,-32.0,0.0,-285.0,56.0,56.0,94.0,-481.0,False,4096.0,0.0,186631200.0,525.0,92.0,147707840.0,481.0,61.0
218,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_218.txt,71.0,71.0,112.0,52.0,52.0,52.0,126.0,126.0,0.0,-3.0,0.0,-57.0,0.0,-11.0,0.0,-75.0,71.0,71.0,238.0,46.0,False,4096.0,0.0,102896640.0,456.0,81.0,28972944.0,312.0,44.0
219,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_219.txt,119.0,119.0,220.0,220.0,18.0,18.0,18.0,-180.0,0.0,-5.0,0.0,-185.0,0.0,-5.0,0.0,-152.0,119.0,119.0,238.0,-297.0,False,4096.0,0.0,118914324.0,432.0,94.0,64411200.0,399.0,64.0
220,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_220.txt,0.0,-18.0,0.0,-76.0,0.0,-12.0,0.0,-195.0,26.0,26.0,26.0,-52.0,0.0,-44.0,0.0,-262.0,26.0,26.0,26.0,-585.0,False,4096.0,0.0,100587520.0,441.0,88.0,82242342.0,399.0,59.0
221,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_221.txt,66.0,66.0,128.0,84.0,74.0,74.0,147.0,26.0,0.0,-37.0,0.0,-284.0,18.0,18.0,18.0,-220.0,74.0,74.0,293.0,-394.0,False,4096.0,1.0,106331400.0,430.0,87.0,29874240.0,386.0,23.0
222,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_222.txt,94.0,94.0,94.0,-24.0,46.0,46.0,46.0,-137.0,110.0,110.0,110.0,1.0,0.0,-56.0,0.0,-310.0,110.0,110.0,250.0,-470.0,False,4096.0,0.0,88494471.0,422.0,78.0,24885408.0,388.0,16.0
223,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_223.txt,22.0,22.0,22.0,-80.0,47.0,47.0,47.0,-178.0,27.0,27.0,51.0,48.0,0.0,-56.0,0.0,-223.0,47.0,47.0,120.0,-433.0,False,4096.0,0.0,103233900.0,488.0,82.0,52558380.0,406.0,30.0
224,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_224.txt,22.0,22.0,37.0,8.0,14.0,14.0,14.0,-152.0,73.0,73.0,73.0,-38.0,0.0,-55.0,0.0,-251.0,73.0,73.0,124.0,-433.0,False,4096.0,0.0,180286722.0,478.0,97.0,100633104.0,445.0,48.0
225,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_225.txt,46.0,46.0,46.0,-65.0,76.0,76.0,76.0,-110.0,0.0,-27.0,0.0,-357.0,0.0,-78.0,0.0,-350.0,76.0,76.0,122.0,-882.0,False,4096.0,0.0,265604430.0,547.0,96.0,191722440.0,526.0,60.0
226,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_226.txt,8.0,8.0,8.0,-57.0,0.0,-22.0,0.0,-202.0,24.0,24.0,24.0,-71.0,0.0,-60.0,0.0,-295.0,24.0,24.0,32.0,-625.0,False,4096.0,1.0,132667500.0,453.0,86.0,117281490.0,439.0,67.0
227,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_227.txt,0.0,-73.0,0.0,-329.0,0.0,-17.0,0.0,-347.0,17.0,17.0,17.0,-93.0,38.0,38.0,40.0,-89.0,38.0,38.0,57.0,-858.0,False,4096.0,0.0,175416150.0,505.0,93.0,175416150.0,505.0,71.0
228,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_228.txt,86.0,86.0,103.0,59.0,0.0,-43.0,0.0,-260.0,62.0,62.0,62.0,-4.0,0.0,-1.0,0.0,-195.0,86.0,86.0,165.0,-400.0,False,4096.0,0.0,191067660.0,499.0,96.0,140349846.0,457.0,78.0
229,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_229.txt,0.0,-23.0,0.0,-252.0,38.0,38.0,38.0,22.0,0.0,-16.0,0.0,-163.0,0.0,-58.0,0.0,-234.0,38.0,38.0,38.0,-627.0,False,4096.0,1.0,124843680.0,445.0,89.0,111541680.0,428.0,74.0
230,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_230.txt,78.0,78.0,78.0,-28.0,67.0,67.0,67.0,-14.0,0.0,-2.0,0.0,-196.0,23.0,23.0,23.0,-262.0,78.0,78.0,168.0,-500.0,False,4096.0,1.0,92361060.0,473.0,80.0,13204296.0,393.0,7.0
231,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_231.txt,76.0,76.0,76.0,-129.0,28.0,28.0,28.0,-153.0,112.0,112.0,112.0,-24.0,0.0,-37.0,0.0,-226.0,112.0,112.0,216.0,-532.0,False,4096.0,0.0,125483904.0,475.0,87.0,41225184.0,401.0,22.0
232,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_232.txt,0.0,-33.0,0.0,-218.0,0.0,-52.0,0.0,-220.0,0.0,-37.0,0.0,-169.0,20.0,20.0,20.0,-63.0,20.0,20.0,20.0,-670.0,False,4096.0,1.0,235520656.0,521.0,97.0,227906350.0,507.0,97.0
233,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_233.txt,0.0,-60.0,0.0,-231.0,67.0,67.0,67.0,23.0,0.0,-81.0,0.0,-289.0,0.0,-28.0,0.0,-346.0,67.0,67.0,67.0,-843.0,False,4096.0,0.0,308581812.0,565.0,99.0,308581812.0,559.0,93.0
234,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_234.txt,86.0,86.0,86.0,32.0,30.0,30.0,40.0,35.0,18.0,18.0,18.0,-163.0,0.0,-53.0,0.0,-247.0,86.0,86.0,144.0,-343.0,False,4096.0,0.0,144684750.0,499.0,98.0,95628400.0,450.0,41.0
235,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_235.txt,0.0,-3.0,0.0,-73.0,53.0,53.0,68.0,-2.0,0.0,-2.0,0.0,-226.0,0.0,-9.0,0.0,-217.0,53.0,53.0,68.0,-518.0,False,4096.0,0.0,239722560.0,520.0,94.0,224167440.0,514.0,85.0
236,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_236.txt,84.0,84.0,84.0,-93.0,69.0,69.0,69.0,-159.0,0.0,-140.0,0.0,-495.0,51.0,51.0,51.0,-81.0,84.0,84.0,204.0,-828.0,False,4096.0,1.0,186763500.0,495.0,98.0,0.0,495.0,0.0
237,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_237.txt,85.0,85.0,111.0,109.0,0.0,-88.0,0.0,-278.0,17.0,17.0,17.0,-29.0,0.0,-13.0,0.0,-138.0,85.0,85.0,128.0,-336.0,False,4096.0,0.0,164118528.0,483.0,96.0,93188160.0,400.0,78.0
238,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_238.txt,99.0,99.0,193.0,193.0,0.0,-26.0,0.0,-316.0,3.0,3.0,3.0,-258.0,0.0,-35.0,0.0,-260.0,99.0,99.0,196.0,-641.0,False,4096.0,1.0,135349200.0,474.0,90.0,77112000.0,453.0,45.0
239,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_239.txt,0.0,-38.0,0.0,-224.0,0.0,-22.0,0.0,-145.0,0.0,-71.0,0.0,-294.0,71.0,71.0,115.0,115.0,71.0,71.0,115.0,-548.0,False,4096.0,0.0,125737920.0,466.0,92.0,96782400.0,432.0,65.0
240,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_240.txt,34.0,34.0,45.0,15.0,0.0,-5.0,0.0,-110.0,0.0,-33.0,0.0,-149.0,0.0,-14.0,0.0,-167.0,34.0,34.0,45.0,-411.0,False,4096.0,1.0,66234000.0,372.0,75.0,33541200.0,318.0,56.0
241,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_241.txt,0.0,-54.0,0.0,-358.0,55.0,55.0,105.0,8.0,1.0,1.0,1.0,-152.0,0.0,-15.0,0.0,-264.0,55.0,55.0,106.0,-766.0,False,4096.0,0.0,201162784.0,511.0,92.0,166488206.0,511.0,59.0
242,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_242.txt,0.0,-29.0,0.0,-251.0,61.0,61.0,61.0,52.0,3.0,3.0,3.0,-99.0,0.0,-31.0,0.0,-123.0,61.0,61.0,64.0,-421.0,False,4096.0,0.0,203137605.0,510.0,89.0,105509250.0,429.0,77.0
243,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_243.txt,63.0,63.0,88.0,13.0,0.0,-10.0,0.0,-128.0,0.0,-19.0,0.0,-206.0,0.0,-14.0,0.0,-185.0,63.0,63.0,88.0,-506.0,False,4096.0,0.0,107833600.0,434.0,77.0,107833600.0,426.0,70.0
244,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_244.txt,0.0,-38.0,0.0,-182.0,0.0,-64.0,0.0,-233.0,0.0,-32.0,0.0,-195.0,0.0,-15.0,0.0,-259.0,0.0,-15.0,0.0,-869.0,True,4096.0,2.0,187609344.0,486.0,86.0,187609344.0,486.0,86.0
245,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_245.txt,0.0,0.0,0.0,-496.0,128.0,128.0,193.0,-39.0,142.0,142.0,282.0,257.0,0.0,0.0,0.0,-496.0,142.0,142.0,475.0,-774.0,False,4096.0,0.0,100072960.0,514.0,80.0,0.0,496.0,0.0
246,uniform,outputs/agents_4/items_6/gpt4o/zero_shot1/output_246.txt,20.0,20.0,35.0,-26.0,0.0,-27.0,0.0,-299.0,0.0,-12.0,0.0,-245.0,62.0,62.0,62.0,-33.0,62.0,62.0,97.0,-603.0,False,4096.0,0.0,164051824.0,490.0,83.0,148599000.0,469.0,66.0
