Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
145,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_145.txt,15.0,15.0,15.0,-299.0,0.0,-14.0,0.0,-336.0,0.0,-13.0,0.0,-335.0,136.0,136.0,333.0,333.0,28.0,28.0,28.0,-247.0,136.0,136.0,376.0,-884.0,False,390625.0,0.0,34268179400.0,681.0,96.0,18852111720.0,636.0,78.0
146,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_146.txt,60.0,60.0,140.0,86.0,0.0,-6.0,0.0,-165.0,36.0,36.0,36.0,-330.0,37.0,37.0,37.0,-245.0,0.0,-47.0,0.0,-310.0,60.0,60.0,213.0,-964.0,False,390625.0,0.0,29270570760.0,678.0,91.0,8848600320.0,551.0,49.0
147,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_147.txt,51.0,51.0,51.0,-81.0,107.0,107.0,107.0,-24.0,34.0,34.0,34.0,-338.0,62.0,62.0,91.0,-52.0,0.0,-4.0,0.0,-327.0,107.0,107.0,283.0,-822.0,False,390625.0,0.0,40542012000.0,713.0,96.0,17953850880.0,607.0,62.0
148,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_148.txt,107.0,107.0,131.0,102.0,55.0,55.0,76.0,54.0,0.0,-10.0,0.0,-206.0,0.0,-41.0,0.0,-253.0,22.0,22.0,28.0,-20.0,107.0,107.0,235.0,-323.0,False,390625.0,0.0,13648010112.0,593.0,77.0,1404335196.0,440.0,11.0
149,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_149.txt,42.0,42.0,68.0,-39.0,3.0,3.0,3.0,-230.0,0.0,-38.0,0.0,-364.0,0.0,-67.0,0.0,-496.0,76.0,76.0,180.0,103.0,76.0,76.0,251.0,-1026.0,False,390625.0,0.0,27221037228.0,670.0,94.0,17127915750.0,606.0,71.0
150,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_150.txt,103.0,103.0,133.0,-7.0,0.0,-19.0,0.0,-349.0,34.0,34.0,34.0,-169.0,0.0,-7.0,0.0,-347.0,43.0,43.0,43.0,-123.0,103.0,103.0,210.0,-995.0,False,390625.0,2.0,18681358080.0,633.0,94.0,10566280560.0,567.0,47.0
151,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_151.txt,17.0,17.0,17.0,-126.0,80.0,80.0,101.0,-67.0,0.0,-42.0,0.0,-414.0,61.0,61.0,86.0,-91.0,0.0,-41.0,0.0,-347.0,80.0,80.0,204.0,-1045.0,False,390625.0,0.0,33295905720.0,677.0,96.0,25548501600.0,632.0,75.0
152,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_152.txt,54.0,54.0,81.0,46.0,33.0,33.0,57.0,11.0,0.0,-10.0,0.0,-329.0,0.0,-9.0,0.0,-192.0,20.0,20.0,20.0,-135.0,54.0,54.0,158.0,-599.0,False,390625.0,0.0,36276922880.0,693.0,91.0,14173584516.0,545.0,91.0
153,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_153.txt,49.0,49.0,167.0,167.0,0.0,-21.0,0.0,-316.0,3.0,3.0,3.0,-239.0,0.0,-45.0,0.0,-255.0,20.0,20.0,28.0,-97.0,49.0,49.0,198.0,-740.0,False,390625.0,0.0,23553089280.0,635.0,87.0,11595386880.0,538.0,76.0
154,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_154.txt,0.0,-14.0,0.0,-299.0,61.0,61.0,100.0,64.0,70.0,70.0,104.0,45.0,143.0,143.0,147.0,106.0,0.0,-56.0,0.0,-358.0,143.0,143.0,351.0,-442.0,False,390625.0,0.0,20656088640.0,624.0,91.0,4859246700.0,485.0,33.0
155,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_155.txt,0.0,-40.0,0.0,-174.0,21.0,21.0,21.0,-75.0,7.0,7.0,7.0,-310.0,38.0,38.0,38.0,-81.0,0.0,-23.0,0.0,-358.0,38.0,38.0,66.0,-998.0,False,390625.0,0.0,23345813250.0,642.0,93.0,20574269100.0,601.0,75.0
156,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_156.txt,64.0,64.0,96.0,40.0,97.0,97.0,147.0,55.0,34.0,34.0,34.0,-211.0,14.0,14.0,14.0,-196.0,38.0,38.0,38.0,-105.0,97.0,97.0,329.0,-417.0,False,390625.0,0.0,37810718352.0,681.0,91.0,2477796750.0,460.0,25.0
157,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_157.txt,68.0,68.0,80.0,-9.0,53.0,53.0,70.0,-158.0,0.0,-17.0,0.0,-466.0,0.0,-16.0,0.0,-424.0,14.0,14.0,25.0,-98.0,68.0,68.0,175.0,-1155.0,False,390625.0,0.0,26045712000.0,661.0,90.0,12710811438.0,612.0,43.0
158,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_158.txt,163.0,163.0,412.0,360.0,88.0,88.0,88.0,-126.0,23.0,23.0,37.0,-190.0,0.0,-7.0,0.0,-367.0,4.0,4.0,4.0,-336.0,163.0,163.0,541.0,-659.0,False,390625.0,0.0,24332975856.0,662.0,92.0,9234054720.0,533.0,66.0
159,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_159.txt,47.0,47.0,53.0,-17.0,82.0,82.0,82.0,-22.0,52.0,52.0,64.0,-120.0,0.0,-50.0,0.0,-413.0,5.0,5.0,5.0,-331.0,82.0,82.0,204.0,-903.0,False,390625.0,2.0,38542385700.0,694.0,91.0,20513052560.0,603.0,73.0
160,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_160.txt,221.0,221.0,448.0,336.0,197.0,197.0,339.0,73.0,0.0,0.0,0.0,-602.0,66.0,66.0,105.0,-336.0,0.0,0.0,0.0,-602.0,221.0,221.0,892.0,-1131.0,False,390625.0,0.0,21733970544.0,624.0,97.0,0.0,602.0,0.0
161,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_161.txt,0.0,-37.0,0.0,-210.0,0.0,-51.0,0.0,-347.0,91.0,91.0,94.0,26.0,0.0,-1.0,0.0,-278.0,25.0,25.0,25.0,-104.0,91.0,91.0,119.0,-913.0,False,390625.0,0.0,19209116952.0,602.0,91.0,16626254400.0,592.0,64.0
162,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_162.txt,101.0,101.0,128.0,-61.0,8.0,8.0,8.0,-224.0,48.0,48.0,62.0,-8.0,31.0,31.0,31.0,-138.0,0.0,-24.0,0.0,-334.0,101.0,101.0,229.0,-765.0,False,390625.0,3.0,17369462880.0,606.0,95.0,681757560.0,442.0,6.0
163,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_163.txt,63.0,63.0,101.0,31.0,43.0,43.0,62.0,16.0,12.0,12.0,12.0,-294.0,94.0,94.0,94.0,-102.0,0.0,-23.0,0.0,-317.0,94.0,94.0,269.0,-666.0,False,390625.0,1.0,24982657920.0,631.0,94.0,3100573696.0,501.0,17.0
164,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_164.txt,86.0,86.0,112.0,20.0,103.0,103.0,167.0,-14.0,84.0,84.0,133.0,-65.0,0.0,-61.0,0.0,-568.0,30.0,30.0,30.0,-182.0,103.0,103.0,442.0,-809.0,False,390625.0,0.0,27878371668.0,652.0,90.0,0.0,568.0,0.0
165,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_165.txt,42.0,42.0,42.0,-75.0,41.0,41.0,41.0,-98.0,0.0,-49.0,0.0,-404.0,0.0,-71.0,0.0,-450.0,81.0,81.0,96.0,-184.0,81.0,81.0,179.0,-1211.0,False,390625.0,0.0,33127750656.0,687.0,99.0,23572684800.0,642.0,63.0
166,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_166.txt,0.0,-17.0,0.0,-444.0,0.0,-52.0,0.0,-502.0,0.0,-13.0,0.0,-337.0,68.0,68.0,68.0,37.0,93.0,93.0,134.0,-117.0,93.0,93.0,202.0,-1363.0,False,390625.0,0.0,19674534880.0,639.0,91.0,14448657762.0,632.0,61.0
167,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_167.txt,11.0,11.0,11.0,-396.0,50.0,50.0,137.0,132.0,0.0,-15.0,0.0,-310.0,0.0,-24.0,0.0,-415.0,33.0,33.0,33.0,-274.0,50.0,50.0,181.0,-1263.0,False,390625.0,0.0,24441128800.0,625.0,97.0,11336757894.0,600.0,58.0
168,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_168.txt,54.0,54.0,54.0,-105.0,83.0,83.0,83.0,-253.0,104.0,104.0,110.0,-175.0,123.0,123.0,123.0,-74.0,0.0,-129.0,0.0,-696.0,123.0,123.0,370.0,-1303.0,False,390625.0,0.0,34965451290.0,697.0,97.0,0.0,696.0,0.0
169,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_169.txt,38.0,38.0,38.0,-137.0,0.0,-24.0,0.0,-387.0,1.0,1.0,1.0,-213.0,0.0,-42.0,0.0,-418.0,0.0,-7.0,0.0,-216.0,38.0,38.0,39.0,-1371.0,False,390625.0,1.0,41084812048.0,716.0,98.0,32831735664.0,670.0,87.0
170,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_170.txt,32.0,32.0,32.0,-94.0,73.0,73.0,161.0,128.0,0.0,-47.0,0.0,-388.0,0.0,-36.0,0.0,-320.0,57.0,57.0,58.0,-23.0,73.0,73.0,251.0,-697.0,False,390625.0,0.0,32203243800.0,661.0,96.0,11056860000.0,536.0,61.0
171,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_171.txt,50.0,50.0,50.0,3.0,34.0,34.0,37.0,-66.0,91.0,91.0,129.0,-8.0,13.0,13.0,13.0,-242.0,0.0,-48.0,0.0,-327.0,91.0,91.0,229.0,-640.0,False,390625.0,2.0,18715427136.0,593.0,95.0,5037817302.0,498.0,29.0
172,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_172.txt,31.0,31.0,31.0,-41.0,39.0,39.0,39.0,-256.0,0.0,-38.0,0.0,-310.0,30.0,30.0,30.0,-104.0,32.0,32.0,32.0,-107.0,39.0,39.0,132.0,-818.0,False,390625.0,2.0,13049164800.0,605.0,85.0,5486745600.0,479.0,54.0
173,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_173.txt,0.0,-12.0,0.0,-318.0,0.0,-26.0,0.0,-275.0,0.0,-21.0,0.0,-263.0,0.0,-6.0,0.0,-218.0,5.0,5.0,5.0,-213.0,5.0,5.0,5.0,-1287.0,False,390625.0,1.0,26080713288.0,643.0,92.0,21976915752.0,603.0,86.0
174,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_174.txt,54.0,54.0,69.0,-83.0,0.0,-50.0,0.0,-468.0,129.0,129.0,222.0,222.0,17.0,17.0,29.0,-300.0,0.0,0.0,0.0,-400.0,129.0,129.0,320.0,-1029.0,False,390625.0,0.0,41596204860.0,697.0,97.0,24518199090.0,690.0,67.0
175,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_175.txt,76.0,76.0,80.0,-19.0,33.0,33.0,58.0,-31.0,14.0,14.0,14.0,-166.0,0.0,-8.0,0.0,-321.0,0.0,-11.0,0.0,-324.0,76.0,76.0,152.0,-861.0,False,390625.0,0.0,33817040928.0,687.0,94.0,24243926340.0,609.0,93.0
176,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_176.txt,7.0,7.0,7.0,-258.0,0.0,-94.0,0.0,-459.0,0.0,-7.0,0.0,-187.0,0.0,-74.0,0.0,-380.0,60.0,60.0,60.0,-139.0,60.0,60.0,67.0,-1423.0,False,390625.0,0.0,41867710920.0,700.0,95.0,41867710920.0,697.0,93.0
177,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_177.txt,0.0,-84.0,0.0,-451.0,46.0,46.0,46.0,-232.0,16.0,16.0,20.0,-132.0,6.0,6.0,6.0,-372.0,46.0,46.0,46.0,-163.0,46.0,46.0,118.0,-1350.0,False,390625.0,0.0,9678638832.0,598.0,83.0,5439545080.0,567.0,17.0
178,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_178.txt,0.0,-76.0,0.0,-418.0,0.0,-20.0,0.0,-222.0,49.0,49.0,62.0,-89.0,0.0,-61.0,0.0,-434.0,14.0,14.0,18.0,-97.0,49.0,49.0,80.0,-1260.0,False,390625.0,0.0,21610980000.0,661.0,88.0,20905567760.0,612.0,79.0
179,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_179.txt,0.0,-70.0,0.0,-534.0,0.0,-19.0,0.0,-468.0,0.0,-35.0,0.0,-290.0,64.0,64.0,72.0,-40.0,0.0,-35.0,0.0,-486.0,64.0,64.0,72.0,-1818.0,False,390625.0,8.0,45260052480.0,721.0,98.0,38074669920.0,721.0,90.0
180,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_180.txt,0.0,-81.0,0.0,-639.0,108.0,108.0,122.0,-90.0,115.0,115.0,183.0,111.0,44.0,44.0,44.0,-415.0,43.0,43.0,66.0,-153.0,115.0,115.0,415.0,-1186.0,False,390625.0,0.0,21894183360.0,649.0,91.0,0.0,639.0,0.0
181,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_181.txt,56.0,56.0,88.0,-26.0,0.0,-50.0,0.0,-274.0,2.0,2.0,2.0,-266.0,44.0,44.0,61.0,-116.0,0.0,-41.0,0.0,-415.0,56.0,56.0,151.0,-1097.0,False,390625.0,0.0,31129660800.0,653.0,94.0,14432781440.0,560.0,77.0
182,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_182.txt,18.0,18.0,30.0,-71.0,56.0,56.0,56.0,-108.0,0.0,-32.0,0.0,-310.0,0.0,-39.0,0.0,-355.0,0.0,-7.0,0.0,-97.0,56.0,56.0,86.0,-941.0,False,390625.0,0.0,30474662400.0,665.0,88.0,20294073000.0,594.0,85.0
183,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_183.txt,113.0,113.0,226.0,114.0,0.0,-4.0,0.0,-255.0,0.0,-27.0,0.0,-367.0,0.0,-29.0,0.0,-423.0,92.0,92.0,109.0,-42.0,113.0,113.0,335.0,-973.0,False,390625.0,0.0,32224991040.0,670.0,96.0,10992153600.0,595.0,36.0
184,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_184.txt,0.0,-26.0,0.0,-346.0,0.0,-12.0,0.0,-216.0,0.0,-8.0,0.0,-150.0,0.0,-4.0,0.0,-110.0,0.0,-42.0,0.0,-335.0,0.0,-4.0,0.0,-1157.0,True,390625.0,2.0,33027409800.0,662.0,90.0,33027409800.0,662.0,87.0
185,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_185.txt,60.0,60.0,60.0,-28.0,10.0,10.0,10.0,-68.0,0.0,-4.0,0.0,-216.0,0.0,-51.0,0.0,-350.0,40.0,40.0,40.0,2.0,60.0,60.0,110.0,-660.0,False,390625.0,0.0,34201814272.0,675.0,94.0,19672184064.0,595.0,78.0
186,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_186.txt,50.0,50.0,91.0,44.0,87.0,87.0,157.0,-18.0,0.0,-41.0,0.0,-338.0,0.0,-30.0,0.0,-331.0,21.0,21.0,21.0,-226.0,87.0,87.0,269.0,-869.0,False,390625.0,0.0,19362776160.0,670.0,94.0,12122066880.0,557.0,48.0
187,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_187.txt,11.0,11.0,11.0,-163.0,0.0,-75.0,0.0,-426.0,0.0,-31.0,0.0,-301.0,11.0,11.0,11.0,-189.0,53.0,53.0,115.0,115.0,53.0,53.0,137.0,-964.0,False,390625.0,2.0,33167283072.0,677.0,94.0,22708095872.0,617.0,88.0
188,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_188.txt,62.0,62.0,115.0,-77.0,0.0,-87.0,0.0,-614.0,73.0,73.0,73.0,-240.0,73.0,73.0,144.0,-19.0,71.0,71.0,141.0,21.0,73.0,73.0,473.0,-929.0,False,390625.0,0.0,20158147584.0,623.0,87.0,0.0,614.0,0.0
189,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_189.txt,103.0,103.0,103.0,2.0,107.0,107.0,107.0,-57.0,90.0,90.0,90.0,-242.0,0.0,-39.0,0.0,-463.0,25.0,25.0,25.0,-441.0,107.0,107.0,325.0,-1201.0,False,390625.0,0.0,29981410800.0,667.0,98.0,2244018700.0,603.0,5.0
190,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_190.txt,27.0,27.0,27.0,-144.0,0.0,-69.0,0.0,-405.0,0.0,-10.0,0.0,-314.0,2.0,2.0,2.0,-142.0,0.0,-25.0,0.0,-214.0,27.0,27.0,29.0,-1219.0,False,390625.0,0.0,30812887296.0,694.0,95.0,30375932928.0,648.0,92.0
191,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_191.txt,54.0,54.0,54.0,-283.0,25.0,25.0,25.0,-125.0,72.0,72.0,72.0,-146.0,111.0,111.0,111.0,-216.0,0.0,-142.0,0.0,-641.0,111.0,111.0,262.0,-1411.0,False,390625.0,7.0,28817268480.0,710.0,98.0,0.0,641.0,0.0
192,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_192.txt,0.0,-2.0,0.0,-395.0,25.0,25.0,25.0,-213.0,84.0,84.0,127.0,105.0,0.0,-15.0,0.0,-375.0,0.0,-60.0,0.0,-434.0,84.0,84.0,152.0,-1312.0,False,390625.0,0.0,32967889920.0,677.0,98.0,28950297600.0,676.0,80.0
193,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_193.txt,23.0,23.0,23.0,-235.0,0.0,-1.0,0.0,-128.0,47.0,47.0,54.0,-17.0,52.0,52.0,72.0,-1.0,45.0,45.0,81.0,-1.0,52.0,52.0,230.0,-382.0,False,390625.0,0.0,23807183400.0,676.0,92.0,5518497600.0,484.0,50.0
194,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_194.txt,42.0,42.0,51.0,4.0,51.0,51.0,51.0,-295.0,0.0,-36.0,0.0,-391.0,20.0,20.0,20.0,-135.0,44.0,44.0,79.0,-47.0,51.0,51.0,201.0,-864.0,False,390625.0,0.0,27150914880.0,676.0,95.0,9131603040.0,577.0,30.0
195,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_195.txt,12.0,12.0,12.0,-290.0,140.0,140.0,175.0,77.0,24.0,24.0,26.0,-235.0,15.0,15.0,15.0,-211.0,61.0,61.0,61.0,-96.0,140.0,140.0,289.0,-755.0,False,390625.0,2.0,22768074000.0,631.0,92.0,150927840.0,482.0,1.0
196,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_196.txt,69.0,69.0,114.0,109.0,0.0,-47.0,0.0,-266.0,0.0,-41.0,0.0,-296.0,0.0,-56.0,0.0,-340.0,0.0,-14.0,0.0,-195.0,69.0,69.0,114.0,-988.0,False,390625.0,0.0,33899229000.0,684.0,96.0,13295908080.0,548.0,90.0
197,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_197.txt,35.0,35.0,35.0,-117.0,3.0,3.0,3.0,-91.0,0.0,-30.0,0.0,-298.0,70.0,70.0,70.0,-138.0,3.0,3.0,3.0,-321.0,70.0,70.0,111.0,-965.0,False,390625.0,0.0,27363398832.0,670.0,98.0,12465722192.0,569.0,56.0
198,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_198.txt,2.0,2.0,2.0,-265.0,0.0,-23.0,0.0,-312.0,0.0,-19.0,0.0,-224.0,26.0,26.0,52.0,-14.0,84.0,84.0,258.0,258.0,84.0,84.0,312.0,-557.0,False,390625.0,0.0,29172150000.0,696.0,97.0,14251241340.0,561.0,79.0
199,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_199.txt,65.0,65.0,65.0,-11.0,18.0,18.0,18.0,-168.0,20.0,20.0,20.0,-298.0,41.0,41.0,41.0,-217.0,50.0,50.0,117.0,117.0,65.0,65.0,261.0,-577.0,False,390625.0,1.0,30041550000.0,722.0,93.0,7683320736.0,517.0,56.0
200,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_200.txt,0.0,-64.0,0.0,-413.0,55.0,55.0,151.0,151.0,0.0,-32.0,0.0,-326.0,0.0,-53.0,0.0,-322.0,0.0,-2.0,0.0,-134.0,55.0,55.0,151.0,-1044.0,False,390625.0,3.0,34573271040.0,680.0,96.0,10988817840.0,541.0,79.0
201,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_201.txt,13.0,13.0,13.0,-137.0,29.0,29.0,29.0,-40.0,0.0,-13.0,0.0,-206.0,0.0,-47.0,0.0,-308.0,20.0,20.0,20.0,-159.0,29.0,29.0,62.0,-850.0,False,390625.0,2.0,22132583424.0,650.0,94.0,10205323380.0,503.0,93.0
202,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_202.txt,0.0,-46.0,0.0,-289.0,0.0,-1.0,0.0,-270.0,5.0,5.0,5.0,-230.0,33.0,33.0,42.0,-32.0,51.0,51.0,75.0,44.0,51.0,51.0,122.0,-777.0,False,390625.0,0.0,26323189256.0,657.0,91.0,14049175140.0,559.0,70.0
203,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_203.txt,13.0,13.0,17.0,-81.0,92.0,92.0,92.0,-67.0,46.0,46.0,46.0,-149.0,0.0,-86.0,0.0,-383.0,37.0,37.0,37.0,-197.0,92.0,92.0,192.0,-877.0,False,390625.0,0.0,24845812992.0,620.0,96.0,29641191840.0,648.0,68.0
204,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_204.txt,0.0,-19.0,0.0,-364.0,0.0,-23.0,0.0,-307.0,29.0,29.0,59.0,59.0,0.0,-35.0,0.0,-207.0,0.0,-75.0,0.0,-472.0,29.0,29.0,59.0,-1291.0,False,390625.0,0.0,23101266240.0,627.0,96.0,23101266240.0,627.0,69.0
205,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_205.txt,109.0,109.0,186.0,81.0,38.0,38.0,49.0,-94.0,0.0,0.0,0.0,-271.0,0.0,-65.0,0.0,-448.0,0.0,-13.0,0.0,-343.0,109.0,109.0,235.0,-1075.0,False,390625.0,1.0,21909691440.0,679.0,91.0,3849003648.0,544.0,16.0
206,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_206.txt,124.0,124.0,134.0,97.0,0.0,-26.0,0.0,-259.0,55.0,55.0,62.0,-101.0,0.0,-38.0,0.0,-309.0,0.0,-5.0,0.0,-245.0,124.0,124.0,196.0,-817.0,False,390625.0,0.0,20641119840.0,665.0,95.0,5153384880.0,494.0,43.0
207,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_207.txt,0.0,-34.0,0.0,-230.0,47.0,47.0,74.0,23.0,37.0,37.0,64.0,1.0,0.0,-14.0,0.0,-236.0,16.0,16.0,26.0,-114.0,47.0,47.0,164.0,-556.0,False,390625.0,0.0,34141895100.0,665.0,94.0,10042699680.0,537.0,67.0
208,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_208.txt,41.0,41.0,62.0,-114.0,7.0,7.0,7.0,-223.0,22.0,22.0,38.0,-25.0,0.0,-5.0,0.0,-254.0,0.0,-5.0,0.0,-210.0,41.0,41.0,107.0,-826.0,False,390625.0,0.0,30209394600.0,684.0,92.0,15572987496.0,574.0,79.0
209,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_209.txt,0.0,-13.0,0.0,-318.0,0.0,-29.0,0.0,-308.0,0.0,-37.0,0.0,-371.0,0.0,-15.0,0.0,-337.0,100.0,100.0,337.0,337.0,100.0,100.0,337.0,-997.0,False,390625.0,0.0,27137565000.0,657.0,97.0,9864472800.0,570.0,62.0
210,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_210.txt,4.0,4.0,4.0,-91.0,0.0,-7.0,0.0,-383.0,59.0,59.0,75.0,-151.0,0.0,-14.0,0.0,-222.0,0.0,-9.0,0.0,-462.0,59.0,59.0,79.0,-1309.0,False,390625.0,0.0,49975428096.0,729.0,96.0,41358974976.0,697.0,88.0
211,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_211.txt,0.0,-6.0,0.0,-354.0,0.0,-8.0,0.0,-196.0,9.0,9.0,9.0,-143.0,0.0,-35.0,0.0,-323.0,60.0,60.0,66.0,4.0,60.0,60.0,75.0,-1012.0,False,390625.0,0.0,25869915648.0,623.0,93.0,22753418688.0,623.0,91.0
212,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_212.txt,0.0,0.0,0.0,-265.0,0.0,-43.0,0.0,-505.0,83.0,83.0,83.0,-77.0,31.0,31.0,56.0,-130.0,0.0,-34.0,0.0,-478.0,83.0,83.0,139.0,-1455.0,False,390625.0,0.0,42248668280.0,703.0,96.0,42248668280.0,701.0,91.0
213,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_213.txt,64.0,64.0,119.0,94.0,2.0,2.0,2.0,-107.0,18.0,18.0,18.0,-199.0,0.0,-18.0,0.0,-314.0,0.0,-33.0,0.0,-276.0,64.0,64.0,139.0,-802.0,False,390625.0,0.0,23656147200.0,623.0,92.0,18549113400.0,589.0,81.0
214,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_214.txt,0.0,-79.0,0.0,-476.0,0.0,-1.0,0.0,-198.0,39.0,39.0,39.0,-135.0,51.0,51.0,51.0,-164.0,0.0,-40.0,0.0,-360.0,51.0,51.0,90.0,-1333.0,False,390625.0,0.0,30240258048.0,653.0,95.0,30240258048.0,653.0,78.0
215,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_215.txt,48.0,48.0,74.0,-72.0,99.0,99.0,211.0,153.0,100.0,100.0,100.0,-24.0,0.0,-12.0,0.0,-286.0,0.0,-61.0,0.0,-443.0,100.0,100.0,385.0,-672.0,False,390625.0,1.0,25633526016.0,637.0,97.0,7239488256.0,542.0,39.0
216,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_216.txt,40.0,40.0,40.0,-58.0,2.0,2.0,2.0,-190.0,15.0,15.0,15.0,-254.0,11.0,11.0,20.0,-95.0,0.0,-25.0,0.0,-327.0,40.0,40.0,77.0,-924.0,False,390625.0,0.0,8520451960.0,619.0,81.0,4953603600.0,518.0,25.0
217,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_217.txt,52.0,52.0,57.0,-9.0,74.0,74.0,128.0,27.0,49.0,49.0,49.0,-84.0,12.0,12.0,12.0,-295.0,0.0,-19.0,0.0,-266.0,74.0,74.0,246.0,-627.0,False,390625.0,0.0,39126333792.0,691.0,97.0,14580121920.0,582.0,67.0
