Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
144,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_144.txt,24.0,24.0,24.0,-196.0,0.0,-7.0,0.0,-262.0,4.0,4.0,4.0,-207.0,20.0,20.0,20.0,-199.0,60.0,60.0,94.0,-58.0,60.0,60.0,142.0,-922.0,False,1953125.0,4.0,55435386852.0,776.0,95.0,20805089760.0,622.0,69.0
145,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_145.txt,0.0,-22.0,0.0,-319.0,75.0,75.0,75.0,18.0,62.0,62.0,122.0,34.0,21.0,21.0,21.0,-147.0,70.0,70.0,70.0,-85.0,75.0,75.0,288.0,-499.0,False,1953125.0,0.0,40502632500.0,699.0,92.0,22234905000.0,603.0,84.0
146,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_146.txt,31.0,31.0,39.0,-64.0,10.0,10.0,10.0,-174.0,39.0,39.0,39.0,-187.0,0.0,-69.0,0.0,-436.0,69.0,69.0,69.0,-246.0,69.0,69.0,157.0,-1107.0,False,1953125.0,0.0,50728053600.0,737.0,92.0,32261622750.0,650.0,83.0
147,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_147.txt,48.0,48.0,48.0,-221.0,26.0,26.0,26.0,-162.0,0.0,-106.0,0.0,-535.0,0.0,-25.0,0.0,-366.0,10.0,10.0,10.0,-256.0,48.0,48.0,84.0,-1540.0,False,1953125.0,1.0,75382314034.0,792.0,99.0,75382314034.0,772.0,94.0
148,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_148.txt,1.0,1.0,1.0,-203.0,0.0,-92.0,0.0,-408.0,0.0,-14.0,0.0,-287.0,0.0,-97.0,0.0,-431.0,0.0,-9.0,0.0,-344.0,1.0,1.0,1.0,-1673.0,False,1953125.0,3.0,80673012000.0,778.0,98.0,80673012000.0,778.0,98.0
149,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_149.txt,115.0,115.0,115.0,83.0,0.0,-25.0,0.0,-298.0,113.0,113.0,113.0,-29.0,57.0,57.0,61.0,-91.0,0.0,-7.0,0.0,-189.0,115.0,115.0,289.0,-524.0,False,1953125.0,0.0,19532395680.0,621.0,89.0,5028026256.0,486.0,48.0
150,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_150.txt,118.0,118.0,118.0,-150.0,69.0,69.0,69.0,-120.0,0.0,-179.0,0.0,-811.0,126.0,126.0,126.0,-391.0,101.0,101.0,101.0,-231.0,126.0,126.0,414.0,-1703.0,False,1953125.0,5.0,74172931200.0,811.0,96.0,0.0,811.0,0.0
151,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_151.txt,38.0,38.0,38.0,-84.0,6.0,6.0,6.0,-117.0,0.0,-15.0,0.0,-255.0,33.0,33.0,33.0,-305.0,0.0,-27.0,0.0,-409.0,38.0,38.0,77.0,-1170.0,False,1953125.0,5.0,38355732558.0,721.0,99.0,21377981856.0,625.0,69.0
152,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_152.txt,23.0,23.0,23.0,-169.0,35.0,35.0,35.0,-252.0,35.0,35.0,35.0,-320.0,0.0,-88.0,0.0,-438.0,0.0,-22.0,0.0,-292.0,35.0,35.0,93.0,-1471.0,False,1953125.0,0.0,84385754544.0,791.0,98.0,69001474542.0,770.0,77.0
153,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_153.txt,82.0,82.0,141.0,24.0,0.0,-99.0,0.0,-718.0,78.0,78.0,78.0,-148.0,31.0,31.0,31.0,-377.0,59.0,59.0,59.0,-302.0,82.0,82.0,309.0,-1521.0,False,1953125.0,10.0,33692986800.0,727.0,99.0,0.0,718.0,0.0
154,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_154.txt,50.0,50.0,50.0,-120.0,38.0,38.0,56.0,-116.0,36.0,36.0,36.0,-303.0,22.0,22.0,22.0,-221.0,0.0,-92.0,0.0,-435.0,50.0,50.0,164.0,-1195.0,False,1953125.0,9.0,40651470405.0,697.0,93.0,21283246530.0,634.0,49.0
155,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_155.txt,0.0,-25.0,0.0,-160.0,4.0,4.0,4.0,-174.0,16.0,16.0,16.0,-213.0,0.0,-71.0,0.0,-453.0,0.0,-8.0,0.0,-370.0,16.0,16.0,20.0,-1370.0,False,1953125.0,5.0,85256202240.0,802.0,98.0,85256202240.0,789.0,96.0
156,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_156.txt,30.0,30.0,30.0,-154.0,43.0,43.0,43.0,-237.0,0.0,-7.0,0.0,-320.0,0.0,-85.0,0.0,-439.0,9.0,9.0,9.0,-90.0,43.0,43.0,82.0,-1240.0,False,1953125.0,20.0,37175986848.0,669.0,98.0,22102494960.0,632.0,60.0
157,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_157.txt,41.0,41.0,72.0,9.0,75.0,75.0,75.0,-69.0,46.0,46.0,46.0,-132.0,0.0,-76.0,0.0,-461.0,1.0,1.0,1.0,-224.0,75.0,75.0,194.0,-877.0,False,1953125.0,0.0,62834919000.0,786.0,96.0,23204019168.0,632.0,83.0
158,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_158.txt,109.0,109.0,179.0,22.0,88.0,88.0,88.0,-61.0,39.0,39.0,39.0,-181.0,0.0,-1.0,0.0,-463.0,0.0,-58.0,0.0,-453.0,109.0,109.0,306.0,-1136.0,False,1953125.0,17.0,49522707720.0,719.0,92.0,21094576944.0,645.0,62.0
159,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_159.txt,136.0,136.0,136.0,-134.0,126.0,126.0,126.0,-228.0,0.0,-162.0,0.0,-724.0,93.0,93.0,93.0,-156.0,70.0,70.0,70.0,-192.0,136.0,136.0,425.0,-1434.0,False,1953125.0,1.0,54107655750.0,748.0,93.0,0.0,724.0,0.0
160,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_160.txt,61.0,61.0,86.0,16.0,63.0,63.0,63.0,-186.0,0.0,-43.0,0.0,-291.0,20.0,20.0,36.0,-142.0,24.0,24.0,24.0,-146.0,63.0,63.0,209.0,-749.0,False,1953125.0,8.0,58155352064.0,750.0,98.0,17658741360.0,590.0,65.0
161,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_161.txt,0.0,-70.0,0.0,-465.0,75.0,75.0,75.0,-76.0,66.0,66.0,68.0,-82.0,0.0,-7.0,0.0,-437.0,38.0,38.0,47.0,-143.0,75.0,75.0,190.0,-1203.0,False,1953125.0,7.0,51142036400.0,726.0,99.0,20872706400.0,640.0,72.0
162,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_162.txt,13.0,13.0,13.0,-320.0,12.0,12.0,12.0,-242.0,0.0,-11.0,0.0,-399.0,49.0,49.0,82.0,-101.0,125.0,125.0,233.0,209.0,125.0,125.0,340.0,-853.0,False,1953125.0,1.0,19847297400.0,593.0,93.0,8101440800.0,573.0,43.0
163,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_163.txt,36.0,36.0,36.0,-81.0,71.0,71.0,71.0,-164.0,42.0,42.0,42.0,-203.0,1.0,1.0,1.0,-213.0,0.0,-92.0,0.0,-467.0,71.0,71.0,150.0,-1128.0,False,1953125.0,0.0,46864529040.0,700.0,95.0,33148792320.0,664.0,68.0
164,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_164.txt,34.0,34.0,34.0,-103.0,0.0,-18.0,0.0,-269.0,16.0,16.0,16.0,-112.0,0.0,-42.0,0.0,-376.0,0.0,-7.0,0.0,-197.0,34.0,34.0,50.0,-1057.0,False,1953125.0,0.0,61592803272.0,770.0,99.0,30998167200.0,662.0,69.0
165,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_165.txt,0.0,-11.0,0.0,-208.0,0.0,-78.0,0.0,-514.0,18.0,18.0,18.0,-116.0,46.0,46.0,46.0,-62.0,0.0,-7.0,0.0,-258.0,46.0,46.0,64.0,-1158.0,False,1953125.0,0.0,62420450400.0,760.0,97.0,45171094316.0,701.0,83.0
166,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_166.txt,55.0,55.0,109.0,52.0,89.0,89.0,89.0,-273.0,70.0,70.0,70.0,-302.0,32.0,32.0,32.0,-397.0,0.0,-121.0,0.0,-748.0,89.0,89.0,300.0,-1668.0,False,1953125.0,3.0,42805073740.0,749.0,98.0,0.0,748.0,0.0
167,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_167.txt,0.0,-71.0,0.0,-558.0,20.0,20.0,37.0,-376.0,25.0,25.0,25.0,-424.0,0.0,-58.0,0.0,-583.0,170.0,170.0,398.0,398.0,170.0,170.0,460.0,-1543.0,False,1953125.0,7.0,62145743400.0,757.0,95.0,27596978640.0,756.0,66.0
168,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_168.txt,0.0,-17.0,0.0,-144.0,11.0,11.0,11.0,-110.0,0.0,-35.0,0.0,-360.0,36.0,36.0,60.0,-128.0,34.0,34.0,34.0,-199.0,36.0,36.0,105.0,-941.0,False,1953125.0,0.0,65332388352.0,776.0,98.0,23484819456.0,622.0,83.0
169,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_169.txt,86.0,86.0,93.0,26.0,50.0,50.0,99.0,-73.0,90.0,90.0,121.0,-35.0,0.0,-68.0,0.0,-487.0,14.0,14.0,14.0,-296.0,90.0,90.0,327.0,-865.0,False,1953125.0,1.0,73133992800.0,792.0,98.0,34948539936.0,677.0,81.0
170,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_170.txt,102.0,102.0,128.0,43.0,44.0,44.0,44.0,-169.0,0.0,-8.0,0.0,-308.0,0.0,-28.0,0.0,-354.0,55.0,55.0,99.0,-4.0,102.0,102.0,271.0,-792.0,False,1953125.0,0.0,42200691456.0,711.0,93.0,13619730960.0,599.0,41.0
171,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_171.txt,76.0,76.0,145.0,54.0,0.0,-54.0,0.0,-511.0,0.0,-9.0,0.0,-394.0,83.0,83.0,92.0,-76.0,6.0,6.0,6.0,-248.0,83.0,83.0,243.0,-1175.0,False,1953125.0,7.0,56633096520.0,738.0,99.0,22908517632.0,666.0,66.0
172,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_172.txt,1.0,1.0,1.0,-134.0,11.0,11.0,11.0,-117.0,53.0,53.0,53.0,-161.0,0.0,0.0,0.0,-264.0,0.0,-59.0,0.0,-300.0,53.0,53.0,65.0,-976.0,False,1953125.0,2.0,35433066240.0,691.0,92.0,15165115812.0,577.0,66.0
173,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_173.txt,69.0,69.0,71.0,-81.0,110.0,110.0,163.0,-66.0,167.0,167.0,167.0,9.0,0.0,-132.0,0.0,-689.0,42.0,42.0,42.0,-264.0,167.0,167.0,443.0,-1091.0,False,1953125.0,0.0,62973123840.0,775.0,99.0,0.0,689.0,0.0
174,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_174.txt,53.0,53.0,96.0,81.0,70.0,70.0,88.0,23.0,0.0,-32.0,0.0,-232.0,24.0,24.0,39.0,-157.0,0.0,-34.0,0.0,-195.0,70.0,70.0,223.0,-480.0,False,1953125.0,0.0,47412080892.0,735.0,99.0,15952963626.0,556.0,87.0
175,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_175.txt,0.0,-28.0,0.0,-487.0,191.0,191.0,371.0,364.0,10.0,10.0,10.0,-512.0,77.0,77.0,86.0,-115.0,0.0,-37.0,0.0,-539.0,191.0,191.0,467.0,-1289.0,False,1953125.0,1.0,49786277618.0,714.0,99.0,21447939024.0,709.0,69.0
176,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_176.txt,56.0,56.0,122.0,122.0,76.0,76.0,115.0,-75.0,42.0,42.0,42.0,-111.0,0.0,-21.0,0.0,-459.0,0.0,-66.0,0.0,-500.0,76.0,76.0,279.0,-1023.0,False,1953125.0,1.0,43297148700.0,722.0,95.0,17452506240.0,650.0,52.0
177,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_177.txt,118.0,118.0,245.0,230.0,0.0,-3.0,0.0,-358.0,11.0,11.0,20.0,-204.0,3.0,3.0,3.0,-426.0,24.0,24.0,24.0,-230.0,118.0,118.0,292.0,-988.0,False,1953125.0,9.0,80406942000.0,816.0,99.0,37850662080.0,723.0,70.0
178,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_178.txt,61.0,61.0,111.0,59.0,37.0,37.0,37.0,-84.0,24.0,24.0,28.0,-218.0,111.0,111.0,111.0,-110.0,0.0,-28.0,0.0,-318.0,111.0,111.0,287.0,-671.0,False,1953125.0,0.0,56575584000.0,755.0,99.0,15601556880.0,585.0,69.0
179,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_179.txt,54.0,54.0,54.0,-62.0,123.0,123.0,123.0,-145.0,74.0,74.0,91.0,-85.0,13.0,13.0,13.0,-131.0,0.0,-66.0,0.0,-448.0,123.0,123.0,281.0,-871.0,False,1953125.0,0.0,94309311690.0,812.0,97.0,33344762880.0,702.0,47.0
180,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_180.txt,40.0,40.0,63.0,-66.0,40.0,40.0,49.0,-136.0,0.0,-1.0,0.0,-266.0,23.0,23.0,45.0,-132.0,0.0,-12.0,0.0,-125.0,40.0,40.0,157.0,-725.0,False,1953125.0,0.0,43563976320.0,715.0,97.0,13830763100.0,572.0,67.0
181,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_181.txt,90.0,90.0,98.0,-109.0,20.0,20.0,20.0,-157.0,0.0,-45.0,0.0,-354.0,0.0,-1.0,0.0,-175.0,0.0,-33.0,0.0,-245.0,90.0,90.0,118.0,-1040.0,False,1953125.0,8.0,57513073800.0,739.0,99.0,27711503820.0,641.0,85.0
182,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_182.txt,91.0,91.0,176.0,132.0,25.0,25.0,25.0,-254.0,0.0,-53.0,0.0,-454.0,0.0,-45.0,0.0,-362.0,23.0,23.0,39.0,-166.0,91.0,91.0,240.0,-1104.0,False,1953125.0,0.0,68223870000.0,755.0,98.0,39741684840.0,731.0,83.0
183,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_183.txt,5.0,5.0,5.0,-252.0,0.0,-45.0,0.0,-506.0,0.0,-12.0,0.0,-201.0,0.0,-18.0,0.0,-220.0,35.0,35.0,35.0,-191.0,35.0,35.0,40.0,-1370.0,False,1953125.0,2.0,39364444800.0,695.0,93.0,32483692800.0,665.0,80.0
184,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_184.txt,60.0,60.0,60.0,-61.0,38.0,38.0,38.0,-258.0,29.0,29.0,29.0,-194.0,0.0,-53.0,0.0,-288.0,0.0,-69.0,0.0,-352.0,60.0,60.0,127.0,-1153.0,False,1953125.0,13.0,61305004800.0,746.0,98.0,38997504000.0,688.0,80.0
185,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_185.txt,0.0,-60.0,0.0,-498.0,27.0,27.0,27.0,-380.0,52.0,52.0,76.0,-138.0,173.0,173.0,180.0,143.0,59.0,59.0,62.0,-208.0,173.0,173.0,345.0,-1081.0,False,1953125.0,2.0,61719278544.0,816.0,98.0,6440770512.0,692.0,11.0
186,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_186.txt,0.0,-28.0,0.0,-515.0,20.0,20.0,37.0,-231.0,0.0,-31.0,0.0,-391.0,42.0,42.0,42.0,-44.0,0.0,-39.0,0.0,-544.0,42.0,42.0,79.0,-1725.0,False,1953125.0,7.0,55432982640.0,735.0,99.0,47527943400.0,735.0,87.0
187,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_187.txt,73.0,73.0,73.0,-126.0,12.0,12.0,12.0,-234.0,0.0,-7.0,0.0,-290.0,27.0,27.0,27.0,-118.0,0.0,-73.0,0.0,-482.0,73.0,73.0,112.0,-1250.0,False,1953125.0,0.0,78369984000.0,779.0,98.0,73605913920.0,768.0,90.0
188,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_188.txt,143.0,143.0,151.0,8.0,134.0,134.0,134.0,-283.0,69.0,69.0,69.0,-310.0,47.0,47.0,47.0,-462.0,0.0,-123.0,0.0,-743.0,143.0,143.0,401.0,-1790.0,False,1953125.0,5.0,60422214222.0,743.0,99.0,0.0,743.0,0.0
189,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_189.txt,0.0,-64.0,0.0,-440.0,37.0,37.0,37.0,-232.0,0.0,-24.0,0.0,-190.0,0.0,-3.0,0.0,-249.0,40.0,40.0,40.0,-157.0,40.0,40.0,77.0,-1268.0,False,1953125.0,0.0,50971884912.0,751.0,96.0,36742778334.0,680.0,89.0
190,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_190.txt,0.0,-13.0,0.0,-229.0,79.0,79.0,98.0,34.0,0.0,-26.0,0.0,-333.0,9.0,9.0,18.0,-97.0,0.0,-14.0,0.0,-304.0,79.0,79.0,116.0,-929.0,False,1953125.0,1.0,55888299000.0,745.0,97.0,19608022350.0,624.0,67.0
191,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_191.txt,0.0,-47.0,0.0,-464.0,41.0,41.0,59.0,-153.0,35.0,35.0,35.0,-223.0,12.0,12.0,13.0,-216.0,0.0,-37.0,0.0,-450.0,41.0,41.0,107.0,-1506.0,False,1953125.0,13.0,42384517056.0,722.0,95.0,32053432320.0,714.0,70.0
192,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_192.txt,72.0,72.0,80.0,-43.0,80.0,80.0,80.0,-195.0,65.0,65.0,65.0,-146.0,3.0,3.0,3.0,-285.0,0.0,-90.0,0.0,-445.0,80.0,80.0,228.0,-1114.0,False,1953125.0,0.0,82374846288.0,793.0,98.0,64757982870.0,762.0,85.0
193,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_193.txt,16.0,16.0,16.0,-175.0,54.0,54.0,56.0,-63.0,57.0,57.0,76.0,-93.0,0.0,-5.0,0.0,-334.0,0.0,-107.0,0.0,-502.0,57.0,57.0,148.0,-1167.0,False,1953125.0,2.0,66332134539.0,789.0,99.0,48516553800.0,727.0,65.0
194,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_194.txt,102.0,102.0,102.0,-97.0,115.0,115.0,115.0,-183.0,42.0,42.0,42.0,-290.0,0.0,-97.0,0.0,-555.0,27.0,27.0,27.0,-293.0,115.0,115.0,286.0,-1418.0,False,1953125.0,0.0,82909513764.0,783.0,99.0,66607461180.0,783.0,65.0
195,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_195.txt,13.0,13.0,19.0,-115.0,0.0,-24.0,0.0,-361.0,33.0,33.0,34.0,-55.0,0.0,-6.0,0.0,-139.0,0.0,-4.0,0.0,-124.0,33.0,33.0,53.0,-794.0,False,1953125.0,1.0,45058436332.0,740.0,97.0,21475872847.0,607.0,73.0
196,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_196.txt,157.0,157.0,157.0,53.0,106.0,106.0,106.0,-135.0,49.0,49.0,68.0,-70.0,79.0,79.0,79.0,-64.0,0.0,-94.0,0.0,-523.0,157.0,157.0,410.0,-739.0,False,1953125.0,0.0,49013136060.0,725.0,99.0,6076163808.0,617.0,13.0
197,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_197.txt,26.0,26.0,44.0,43.0,56.0,56.0,85.0,25.0,1.0,1.0,1.0,-234.0,0.0,-56.0,0.0,-341.0,60.0,60.0,86.0,67.0,60.0,60.0,216.0,-440.0,False,1953125.0,0.0,45044816544.0,752.0,98.0,17696545920.0,568.0,92.0
198,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_198.txt,0.0,-48.0,0.0,-322.0,20.0,20.0,28.0,-113.0,56.0,56.0,64.0,-17.0,37.0,37.0,37.0,-86.0,31.0,31.0,31.0,-94.0,56.0,56.0,160.0,-632.0,False,1953125.0,0.0,32511255000.0,681.0,98.0,17582787000.0,568.0,87.0
199,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_199.txt,10.0,10.0,10.0,-439.0,38.0,38.0,63.0,-82.0,7.0,7.0,7.0,-405.0,175.0,175.0,249.0,142.0,0.0,-5.0,0.0,-392.0,175.0,175.0,329.0,-1176.0,False,1953125.0,8.0,50712156000.0,727.0,98.0,5705330400.0,643.0,15.0
200,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_200.txt,34.0,34.0,34.0,-578.0,112.0,112.0,182.0,-70.0,64.0,64.0,121.0,-216.0,0.0,-48.0,0.0,-737.0,173.0,173.0,318.0,271.0,173.0,173.0,655.0,-1330.0,False,1953125.0,1.0,43210352640.0,737.0,95.0,0.0,737.0,0.0
201,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_201.txt,0.0,-13.0,0.0,-244.0,0.0,-47.0,0.0,-282.0,0.0,-111.0,0.0,-471.0,0.0,-25.0,0.0,-248.0,70.0,70.0,70.0,-91.0,70.0,70.0,70.0,-1336.0,False,1953125.0,9.0,70965820800.0,767.0,97.0,49486442400.0,704.0,95.0
202,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_202.txt,0.0,-41.0,0.0,-234.0,0.0,-56.0,0.0,-317.0,7.0,7.0,7.0,-261.0,0.0,-26.0,0.0,-272.0,88.0,88.0,255.0,255.0,88.0,88.0,262.0,-829.0,False,1953125.0,23.0,27352108350.0,677.0,95.0,8912562750.0,514.0,75.0
203,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_203.txt,18.0,18.0,18.0,-143.0,96.0,96.0,96.0,-17.0,0.0,-58.0,0.0,-396.0,0.0,-31.0,0.0,-348.0,27.0,27.0,27.0,-192.0,96.0,96.0,141.0,-1096.0,False,1953125.0,2.0,32286918840.0,679.0,96.0,20513493000.0,605.0,75.0
204,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_204.txt,96.0,96.0,96.0,26.0,0.0,-20.0,0.0,-430.0,27.0,27.0,27.0,-181.0,12.0,12.0,20.0,-248.0,0.0,-68.0,0.0,-455.0,96.0,96.0,143.0,-1288.0,False,1953125.0,2.0,37225754020.0,754.0,98.0,21828932100.0,685.0,50.0
205,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_205.txt,48.0,48.0,50.0,-92.0,49.0,49.0,82.0,-37.0,0.0,-60.0,0.0,-426.0,17.0,17.0,17.0,-268.0,0.0,-19.0,0.0,-188.0,49.0,49.0,149.0,-1011.0,False,1953125.0,2.0,65730289856.0,753.0,97.0,20562591744.0,620.0,72.0
206,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_206.txt,28.0,28.0,28.0,-266.0,103.0,103.0,230.0,146.0,0.0,-14.0,0.0,-376.0,0.0,-11.0,0.0,-409.0,15.0,15.0,15.0,-196.0,103.0,103.0,273.0,-1101.0,False,1953125.0,1.0,54359538072.0,731.0,98.0,26564174208.0,672.0,81.0
207,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_207.txt,4.0,4.0,4.0,-194.0,0.0,-22.0,0.0,-343.0,0.0,-23.0,0.0,-331.0,7.0,7.0,7.0,-251.0,94.0,94.0,217.0,211.0,94.0,94.0,228.0,-908.0,False,1953125.0,14.0,69967357120.0,767.0,97.0,21096981504.0,601.0,89.0
208,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_208.txt,18.0,18.0,21.0,-109.0,32.0,32.0,32.0,-200.0,95.0,95.0,95.0,-47.0,0.0,-44.0,0.0,-357.0,34.0,34.0,34.0,-191.0,95.0,95.0,182.0,-904.0,False,1953125.0,1.0,65879070752.0,768.0,95.0,48697021584.0,703.0,92.0
209,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_209.txt,102.0,102.0,235.0,224.0,8.0,8.0,8.0,-265.0,1.0,1.0,1.0,-258.0,54.0,54.0,96.0,39.0,81.0,81.0,81.0,-146.0,102.0,102.0,421.0,-406.0,False,1953125.0,0.0,39083187690.0,731.0,98.0,8920487622.0,560.0,51.0
210,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_210.txt,0.0,-16.0,0.0,-363.0,0.0,0.0,0.0,-108.0,0.0,-83.0,0.0,-418.0,25.0,25.0,25.0,-81.0,11.0,11.0,11.0,-186.0,25.0,25.0,36.0,-1156.0,False,1953125.0,4.0,42212461200.0,797.0,98.0,18641387520.0,612.0,54.0
211,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_211.txt,117.0,117.0,180.0,179.0,43.0,43.0,92.0,-73.0,0.0,-30.0,0.0,-383.0,0.0,-40.0,0.0,-499.0,0.0,-35.0,0.0,-497.0,117.0,117.0,272.0,-1273.0,False,1953125.0,2.0,71439013548.0,776.0,98.0,25960803804.0,699.0,71.0
212,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_212.txt,70.0,70.0,70.0,-201.0,0.0,-7.0,0.0,-289.0,19.0,19.0,19.0,-175.0,0.0,-2.0,0.0,-161.0,0.0,-38.0,0.0,-488.0,70.0,70.0,89.0,-1314.0,False,1953125.0,9.0,60410463696.0,767.0,99.0,37264745007.0,711.0,73.0
213,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_213.txt,75.0,75.0,144.0,28.0,0.0,-12.0,0.0,-302.0,0.0,-20.0,0.0,-241.0,26.0,26.0,26.0,-93.0,4.0,4.0,4.0,-244.0,75.0,75.0,174.0,-852.0,False,1953125.0,1.0,36028274400.0,692.0,92.0,14241794112.0,571.0,72.0
214,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_214.txt,34.0,34.0,47.0,-399.0,96.0,96.0,107.0,-24.0,180.0,180.0,227.0,65.0,31.0,31.0,31.0,-466.0,0.0,-76.0,0.0,-726.0,180.0,180.0,412.0,-1550.0,False,1953125.0,6.0,46223280180.0,754.0,99.0,0.0,726.0,0.0
215,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_215.txt,19.0,19.0,19.0,-266.0,114.0,114.0,157.0,125.0,0.0,-16.0,0.0,-434.0,0.0,-22.0,0.0,-227.0,0.0,-84.0,0.0,-466.0,114.0,114.0,176.0,-1268.0,False,1953125.0,3.0,80411011500.0,824.0,98.0,46211735856.0,753.0,76.0
216,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_216.txt,28.0,28.0,28.0,-176.0,34.0,34.0,34.0,-143.0,0.0,-106.0,0.0,-534.0,0.0,-20.0,0.0,-166.0,0.0,-10.0,0.0,-219.0,34.0,34.0,62.0,-1238.0,False,1953125.0,5.0,38663323380.0,710.0,96.0,26988451200.0,678.0,43.0
